,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province
12990,madridejos,madridejos,toledo,toledo,castilla_la_mancha,castilla_la_mancha,madridejos/toledo
12991,magan,magan,toledo,toledo,castilla_la_mancha,castilla_la_mancha,magan/toledo
12992,malpica_de_tajo,malpica_de_tajo,toledo,toledo,castilla_la_mancha,castilla_la_mancha,malpica_de_tajo/toledo
12994,manzaneque,manzaneque,toledo,toledo,castilla_la_mancha,castilla_la_mancha,manzaneque/toledo
12995,maqueda,maqueda,toledo,toledo,castilla_la_mancha,castilla_la_mancha,maqueda/toledo
12996,marjaliza,marjaliza,toledo,toledo,castilla_la_mancha,castilla_la_mancha,marjaliza/toledo
12997,marrupe,marrupe,toledo,toledo,castilla_la_mancha,castilla_la_mancha,marrupe/toledo
12998,mascaraque,mascaraque,toledo,toledo,castilla_la_mancha,castilla_la_mancha,mascaraque/toledo
12999,la_mata,la_mata,toledo,toledo,castilla_la_mancha,castilla_la_mancha,la_mata/toledo
13000,mazarambroz,mazarambroz,toledo,toledo,castilla_la_mancha,castilla_la_mancha,mazarambroz/toledo
13002,mejorada,mejorada,toledo,toledo,castilla_la_mancha,castilla_la_mancha,mejorada/toledo
13004,menasalbas,menasalbas,toledo,toledo,castilla_la_mancha,castilla_la_mancha,menasalbas/toledo
13007,mentrida,mentrida,toledo,toledo,castilla_la_mancha,castilla_la_mancha,mentrida/toledo
13008,mesegar_de_tajo,mesegar_de_tajo,toledo,toledo,castilla_la_mancha,castilla_la_mancha,mesegar_de_tajo/toledo
13009,miguel_esteban,miguel_esteban,toledo,toledo,castilla_la_mancha,castilla_la_mancha,miguel_esteban/toledo
13011,mocejon,mocejon,toledo,toledo,castilla_la_mancha,castilla_la_mancha,mocejon/toledo
13013,mohedas_de_la_jara,mohedas_de_la_jara,toledo,toledo,castilla_la_mancha,castilla_la_mancha,mohedas_de_la_jara/toledo
13014,montearagon,montearagon,toledo,toledo,castilla_la_mancha,castilla_la_mancha,montearagon/toledo
13015,montesclaros,montesclaros,toledo,toledo,castilla_la_mancha,castilla_la_mancha,montesclaros/toledo
13016,mora,mora,toledo,toledo,castilla_la_mancha,castilla_la_mancha,mora/toledo
13017,nambroca,nambroca,toledo,toledo,castilla_la_mancha,castilla_la_mancha,nambroca/toledo
13019,la_nava_de_ricomalillo,la_nava_de_ricomalillo,toledo,toledo,castilla_la_mancha,castilla_la_mancha,la_nava_de_ricomalillo/toledo
13021,navahermosa,navahermosa,toledo,toledo,castilla_la_mancha,castilla_la_mancha,navahermosa/toledo
13022,navalcan,navalcan,toledo,toledo,castilla_la_mancha,castilla_la_mancha,navalcan/toledo
13023,navalmoralejo,navalmoralejo,toledo,toledo,castilla_la_mancha,castilla_la_mancha,navalmoralejo/toledo
13024,los_navalmorales,los_navalmorales,toledo,toledo,castilla_la_mancha,castilla_la_mancha,los_navalmorales/toledo
13025,los_navalucillos,los_navalucillos,toledo,toledo,castilla_la_mancha,castilla_la_mancha,los_navalucillos/toledo
13028,navamorcuende,navamorcuende,toledo,toledo,castilla_la_mancha,castilla_la_mancha,navamorcuende/toledo
13029,noblejas,noblejas,toledo,toledo,castilla_la_mancha,castilla_la_mancha,noblejas/toledo
13030,noez,noez,toledo,toledo,castilla_la_mancha,castilla_la_mancha,noez/toledo
13031,nombela,nombela,toledo,toledo,castilla_la_mancha,castilla_la_mancha,nombela/toledo
13032,noves,noves,toledo,toledo,castilla_la_mancha,castilla_la_mancha,noves/toledo
13033,numancia_de_la_sagra,numancia_de_la_sagra,toledo,toledo,castilla_la_mancha,castilla_la_mancha,numancia_de_la_sagra/toledo
13034,nuno_gomez,nuno_gomez,toledo,toledo,castilla_la_mancha,castilla_la_mancha,nuno_gomez/toledo
13035,ocana,ocana,toledo,toledo,castilla_la_mancha,castilla_la_mancha,ocana/toledo
13036,olias_del_rey,olias_del_rey,toledo,toledo,castilla_la_mancha,castilla_la_mancha,olias_del_rey/toledo
13037,ontigola,ontigola,toledo,toledo,castilla_la_mancha,castilla_la_mancha,ontigola/toledo
13038,orgaz,orgaz,toledo,toledo,castilla_la_mancha,castilla_la_mancha,orgaz/toledo
13040,oropesa,oropesa,toledo,toledo,castilla_la_mancha,castilla_la_mancha,oropesa/toledo
13043,otero,otero,toledo,toledo,castilla_la_mancha,castilla_la_mancha,otero/toledo
13044,palomeque,palomeque,toledo,toledo,castilla_la_mancha,castilla_la_mancha,palomeque/toledo
13045,pantoja,pantoja,toledo,toledo,castilla_la_mancha,castilla_la_mancha,pantoja/toledo
13047,parrillas,parrillas,toledo,toledo,castilla_la_mancha,castilla_la_mancha,parrillas/toledo
13048,pelahustan,pelahustan,toledo,toledo,castilla_la_mancha,castilla_la_mancha,pelahustan/toledo
13049,pepino,pepino,toledo,toledo,castilla_la_mancha,castilla_la_mancha,pepino/toledo
13050,polan,polan,toledo,toledo,castilla_la_mancha,castilla_la_mancha,polan/toledo
13051,portillo_de_toledo,portillo_de_toledo,toledo,toledo,castilla_la_mancha,castilla_la_mancha,portillo_de_toledo/toledo
13052,la_puebla_de_almoradiel,la_puebla_de_almoradiel,toledo,toledo,castilla_la_mancha,castilla_la_mancha,la_puebla_de_almoradiel/toledo
13054,la_puebla_de_montalban,la_puebla_de_montalban,toledo,toledo,castilla_la_mancha,castilla_la_mancha,la_puebla_de_montalban/toledo
13055,la_pueblanueva,la_pueblanueva,toledo,toledo,castilla_la_mancha,castilla_la_mancha,la_pueblanueva/toledo
13057,el_puente_del_arzobispo,el_puente_del_arzobispo,toledo,toledo,castilla_la_mancha,castilla_la_mancha,el_puente_del_arzobispo/toledo
13058,puerto_de_san_vicente,puerto_de_san_vicente,toledo,toledo,castilla_la_mancha,castilla_la_mancha,puerto_de_san_vicente/toledo
13059,pulgar,pulgar,toledo,toledo,castilla_la_mancha,castilla_la_mancha,pulgar/toledo
13060,quero,quero,toledo,toledo,castilla_la_mancha,castilla_la_mancha,quero/toledo
13062,quintanar_de_la_orden,quintanar_de_la_orden,toledo,toledo,castilla_la_mancha,castilla_la_mancha,quintanar_de_la_orden/toledo
13063,quismondo,quismondo,toledo,toledo,castilla_la_mancha,castilla_la_mancha,quismondo/toledo
13065,el_real_de_san_vicente,el_real_de_san_vicente,toledo,toledo,castilla_la_mancha,castilla_la_mancha,el_real_de_san_vicente/toledo
13066,recas,recas,toledo,toledo,castilla_la_mancha,castilla_la_mancha,recas/toledo
13067,retamoso_de_la_jara,retamoso_de_la_jara,toledo,toledo,castilla_la_mancha,castilla_la_mancha,retamoso_de_la_jara/toledo
13068,rielves,rielves,toledo,toledo,castilla_la_mancha,castilla_la_mancha,rielves/toledo
13069,robledo_del_mazo,robledo_del_mazo,toledo,toledo,castilla_la_mancha,castilla_la_mancha,robledo_del_mazo/toledo
13074,el_romeral,el_romeral,toledo,toledo,castilla_la_mancha,castilla_la_mancha,el_romeral/toledo
13075,san_bartolome_de_las_abiertas,san_bartolome_de_las_abiertas,toledo,toledo,castilla_la_mancha,castilla_la_mancha,san_bartolome_de_las_abiertas/toledo
13076,san_martin_de_montalban,san_martin_de_montalban,toledo,toledo,castilla_la_mancha,castilla_la_mancha,san_martin_de_montalban/toledo
13077,san_martin_de_pusa,san_martin_de_pusa,toledo,toledo,castilla_la_mancha,castilla_la_mancha,san_martin_de_pusa/toledo
13079,san_roman_de_los_montes,san_roman_de_los_montes,toledo,toledo,castilla_la_mancha,castilla_la_mancha,san_roman_de_los_montes/toledo
13080,santa_ana_de_pusa,santa_ana_de_pusa,toledo,toledo,castilla_la_mancha,castilla_la_mancha,santa_ana_de_pusa/toledo
13081,santa_cruz_de_la_zarza,santa_cruz_de_la_zarza,toledo,toledo,castilla_la_mancha,castilla_la_mancha,santa_cruz_de_la_zarza/toledo
13082,santa_cruz_del_retamar,santa_cruz_del_retamar,toledo,toledo,castilla_la_mancha,castilla_la_mancha,santa_cruz_del_retamar/toledo
13085,sartajada,sartajada,toledo,toledo,castilla_la_mancha,castilla_la_mancha,sartajada/toledo
13086,segurilla,segurilla,toledo,toledo,castilla_la_mancha,castilla_la_mancha,segurilla/toledo
13088,sesena,sesena,toledo,toledo,castilla_la_mancha,castilla_la_mancha,sesena/toledo
13090,sevilleja_de_la_jara,sevilleja_de_la_jara,toledo,toledo,castilla_la_mancha,castilla_la_mancha,sevilleja_de_la_jara/toledo
13093,sonseca,sonseca,toledo,toledo,castilla_la_mancha,castilla_la_mancha,sonseca/toledo
13095,sotillo_de_las_palomas,sotillo_de_las_palomas,toledo,toledo,castilla_la_mancha,castilla_la_mancha,sotillo_de_las_palomas/toledo
13097,talavera_de_la_reina,talavera_de_la_reina,toledo,toledo,castilla_la_mancha,castilla_la_mancha,talavera_de_la_reina/toledo
13100,tembleque,tembleque,toledo,toledo,castilla_la_mancha,castilla_la_mancha,tembleque/toledo
13101,el_toboso,el_toboso,toledo,toledo,castilla_la_mancha,castilla_la_mancha,el_toboso/toledo
13102,toledo,toledo,toledo,toledo,castilla_la_mancha,castilla_la_mancha,toledo/toledo
13111,torrecilla_de_la_jara,torrecilla_de_la_jara,toledo,toledo,castilla_la_mancha,castilla_la_mancha,torrecilla_de_la_jara/toledo
13112,la_torre_de_esteban_hambran,la_torre_de_esteban_hambran,toledo,toledo,castilla_la_mancha,castilla_la_mancha,la_torre_de_esteban_hambran/toledo
13113,torrico,torrico,toledo,toledo,castilla_la_mancha,castilla_la_mancha,torrico/toledo
13114,torrijos,torrijos,toledo,toledo,castilla_la_mancha,castilla_la_mancha,torrijos/toledo
13115,totanes,totanes,toledo,toledo,castilla_la_mancha,castilla_la_mancha,totanes/toledo
13116,turleque,turleque,toledo,toledo,castilla_la_mancha,castilla_la_mancha,turleque/toledo
13117,ugena,ugena,toledo,toledo,castilla_la_mancha,castilla_la_mancha,ugena/toledo
13118,urda,urda,toledo,toledo,castilla_la_mancha,castilla_la_mancha,urda/toledo
13120,valmojado,valmojado,toledo,toledo,castilla_la_mancha,castilla_la_mancha,valmojado/toledo
13121,velada,velada,toledo,toledo,castilla_la_mancha,castilla_la_mancha,velada/toledo
13122,las_ventas_con_pena_aguilera,las_ventas_con_pena_aguilera,toledo,toledo,castilla_la_mancha,castilla_la_mancha,las_ventas_con_pena_aguilera/toledo
13123,las_ventas_de_retamosa,las_ventas_de_retamosa,toledo,toledo,castilla_la_mancha,castilla_la_mancha,las_ventas_de_retamosa/toledo
13124,las_ventas_de_san_julian,las_ventas_de_san_julian,toledo,toledo,castilla_la_mancha,castilla_la_mancha,las_ventas_de_san_julian/toledo
13126,villacanas,villacanas,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villacanas/toledo
13127,la_villa_de_don_fadrique,la_villa_de_don_fadrique,toledo,toledo,castilla_la_mancha,castilla_la_mancha,la_villa_de_don_fadrique/toledo
13128,villafranca_de_los_caballeros,villafranca_de_los_caballeros,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villafranca_de_los_caballeros/toledo
13129,villaluenga_de_la_sagra,villaluenga_de_la_sagra,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villaluenga_de_la_sagra/toledo
13130,villamiel_de_toledo,villamiel_de_toledo,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villamiel_de_toledo/toledo
13131,villaminaya,villaminaya,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villaminaya/toledo
13132,villamuelas,villamuelas,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villamuelas/toledo
13133,villanueva_de_alcardete,villanueva_de_alcardete,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villanueva_de_alcardete/toledo
13134,villanueva_de_bogas,villanueva_de_bogas,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villanueva_de_bogas/toledo
13135,villarejo_de_montalban,villarejo_de_montalban,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villarejo_de_montalban/toledo
13136,villarrubia_de_santiago,villarrubia_de_santiago,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villarrubia_de_santiago/toledo
13138,villaseca_de_la_sagra,villaseca_de_la_sagra,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villaseca_de_la_sagra/toledo
13140,villasequilla,villasequilla,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villasequilla/toledo
13141,villatobas,villatobas,toledo,toledo,castilla_la_mancha,castilla_la_mancha,villatobas/toledo
13142,el_viso_de_san_juan,el_viso_de_san_juan,toledo,toledo,castilla_la_mancha,castilla_la_mancha,el_viso_de_san_juan/toledo
13143,los_yebenes,los_yebenes,toledo,toledo,castilla_la_mancha,castilla_la_mancha,los_yebenes/toledo
13145,yeles,yeles,toledo,toledo,castilla_la_mancha,castilla_la_mancha,yeles/toledo
13146,yepes,yepes,toledo,toledo,castilla_la_mancha,castilla_la_mancha,yepes/toledo
13147,yuncler,yuncler,toledo,toledo,castilla_la_mancha,castilla_la_mancha,yuncler/toledo
13148,yunclillos,yunclillos,toledo,toledo,castilla_la_mancha,castilla_la_mancha,yunclillos/toledo
13149,yuncos,yuncos,toledo,toledo,castilla_la_mancha,castilla_la_mancha,yuncos/toledo
13150,santo_domingo_caudilla,santo_domingo_caudilla,toledo,toledo,castilla_la_mancha,castilla_la_mancha,santo_domingo_caudilla/toledo
13151,ademuz,ademuz,valencia,valencia,comunidad_valenciana,comunitat_valenciana,ademuz/valencia
13152,ador,ador,valencia,valencia,comunidad_valenciana,comunitat_valenciana,ador/valencia
13153,atzeneta_d'albaida,atzeneta_d'albaida,valencia,valencia,comunidad_valenciana,comunitat_valenciana,atzeneta_d'albaida/valencia
13154,agullent,agullent,valencia,valencia,comunidad_valenciana,comunitat_valenciana,agullent/valencia
13155,alaquas,alaquas,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alaquas/valencia
13156,albaida,albaida,valencia,valencia,comunidad_valenciana,comunitat_valenciana,albaida/valencia
13157,albal,albal,valencia,valencia,comunidad_valenciana,comunitat_valenciana,albal/valencia
13158,albalat_de_la_ribera,albalat_de_la_ribera,valencia,valencia,comunidad_valenciana,comunitat_valenciana,albalat_de_la_ribera/valencia
13159,albalat_dels_sorells,albalat_dels_sorells,valencia,valencia,comunidad_valenciana,comunitat_valenciana,albalat_dels_sorells/valencia
13160,albalat_dels_tarongers,albalat_dels_tarongers,valencia,valencia,comunidad_valenciana,comunitat_valenciana,albalat_dels_tarongers/valencia
13161,alberic,alberic,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alberic/valencia
13162,alborache,alborache,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alborache/valencia
13163,alboraya,alboraya,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alboraya/valencia
13166,albuixech,albuixech,valencia,valencia,comunidad_valenciana,comunitat_valenciana,albuixech/valencia
13167,alcasser,alcasser,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alcasser/valencia
13169,alcantera_de_xuquer,alcantera_de_xuquer,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alcantera_de_xuquer/valencia
13170,alzira,alzira,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alzira/valencia
13173,alcublas,alcublas,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alcublas/valencia
13174,l'alcudia,l'alcudia,valencia,valencia,comunidad_valenciana,comunitat_valenciana,l'alcudia/valencia
13175,l'alcudia_de_crespins,l'alcudia_de_crespins,valencia,valencia,comunidad_valenciana,comunitat_valenciana,l'alcudia_de_crespins/valencia
13176,aldaia,aldaia,valencia,valencia,comunidad_valenciana,comunitat_valenciana,aldaia/valencia
13177,alfafar,alfafar,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alfafar/valencia
13178,alfauir,alfauir,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alfauir/valencia
13179,alfara_de_la_baronia,alfara_de_la_baronia,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alfara_de_la_baronia/valencia
13180,alfara_del_patriarca,alfara_del_patriarca,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alfara_del_patriarca/valencia
13181,alfarp,alfarp,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alfarp/valencia
13182,alfarrasi,alfarrasi,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alfarrasi/valencia
13183,algar_de_palancia,algar_de_palancia,valencia,valencia,comunidad_valenciana,comunitat_valenciana,algar_de_palancia/valencia
13184,algemesi,algemesi,valencia,valencia,comunidad_valenciana,comunitat_valenciana,algemesi/valencia
13185,algimia_de_alfara,algimia_de_alfara,valencia,valencia,comunidad_valenciana,comunitat_valenciana,algimia_de_alfara/valencia
13186,alginet,alginet,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alginet/valencia
13187,almassera,almassera,valencia,valencia,comunidad_valenciana,comunitat_valenciana,almassera/valencia
13188,almisera,almisera,valencia,valencia,comunidad_valenciana,comunitat_valenciana,almisera/valencia
13189,almoines,almoines,valencia,valencia,comunidad_valenciana,comunitat_valenciana,almoines/valencia
13190,almussafes,almussafes,valencia,valencia,comunidad_valenciana,comunitat_valenciana,almussafes/valencia
13191,alpuente,alpuente,valencia,valencia,comunidad_valenciana,comunitat_valenciana,alpuente/valencia
13192,l'alqueria_de_la_comtessa,l'alqueria_de_la_comtessa,valencia,valencia,comunidad_valenciana,comunitat_valenciana,l'alqueria_de_la_comtessa/valencia
13193,andilla,andilla,valencia,valencia,comunidad_valenciana,comunitat_valenciana,andilla/valencia
13194,anna,anna,valencia,valencia,comunidad_valenciana,comunitat_valenciana,anna/valencia
13195,antella,antella,valencia,valencia,comunidad_valenciana,comunitat_valenciana,antella/valencia
13196,aras_de_los_olmos,aras_de_los_olmos,valencia,valencia,comunidad_valenciana,comunitat_valenciana,aras_de_los_olmos/valencia
13197,aielo_de_malferit,aielo_de_malferit,valencia,valencia,comunidad_valenciana,comunitat_valenciana,aielo_de_malferit/valencia
13198,aielo_de_rugat,aielo_de_rugat,valencia,valencia,comunidad_valenciana,comunitat_valenciana,aielo_de_rugat/valencia
13199,ayora,ayora,valencia,valencia,comunidad_valenciana,comunitat_valenciana,ayora/valencia
13200,barxeta,barxeta,valencia,valencia,comunidad_valenciana,comunitat_valenciana,barxeta/valencia
13201,barx,barx,valencia,valencia,comunidad_valenciana,comunitat_valenciana,barx/valencia
13202,belgida,belgida,valencia,valencia,comunidad_valenciana,comunitat_valenciana,belgida/valencia
13203,bellreguard,bellreguard,valencia,valencia,comunidad_valenciana,comunitat_valenciana,bellreguard/valencia
13204,bellus,bellus,valencia,valencia,comunidad_valenciana,comunitat_valenciana,bellus/valencia
13205,benageber,benageber,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benageber/valencia
13206,benaguasil,benaguasil,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benaguasil/valencia
13207,benavites,benavites,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benavites/valencia
13210,beniarjo,beniarjo,valencia,valencia,comunidad_valenciana,comunitat_valenciana,beniarjo/valencia
13211,beniatjar,beniatjar,valencia,valencia,comunidad_valenciana,comunitat_valenciana,beniatjar/valencia
13212,benicolet,benicolet,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benicolet/valencia
13213,benifairo_de_les_valls,benifairo_de_les_valls,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benifairo_de_les_valls/valencia
13214,benifairo_de_la_valldigna,benifairo_de_la_valldigna,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benifairo_de_la_valldigna/valencia
13215,benifaio,benifaio,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benifaio/valencia
13217,beniganim,beniganim,valencia,valencia,comunidad_valenciana,comunitat_valenciana,beniganim/valencia
13218,benimodo,benimodo,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benimodo/valencia
13219,benimuslem,benimuslem,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benimuslem/valencia
13220,beniparrell,beniparrell,valencia,valencia,comunidad_valenciana,comunitat_valenciana,beniparrell/valencia
13221,benirredra,benirredra,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benirredra/valencia
13222,benissano,benissano,valencia,valencia,comunidad_valenciana,comunitat_valenciana,benissano/valencia
13225,betera,betera,valencia,valencia,comunidad_valenciana,comunitat_valenciana,betera/valencia
13226,bicorp,bicorp,valencia,valencia,comunidad_valenciana,comunitat_valenciana,bicorp/valencia
13227,bocairent,bocairent,valencia,valencia,comunidad_valenciana,comunitat_valenciana,bocairent/valencia
13228,bolbaite,bolbaite,valencia,valencia,comunidad_valenciana,comunitat_valenciana,bolbaite/valencia
