 Cód. Tipo Entidad ; Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. País ; País ; Cód. Provincia ; Provincia ; Cód. Municipio ; Municipio ; Poblacion ; Nº de oficinas ;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;126;FOIOS ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;131;GANDIA ;GANDIA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;131;GANDIA ; ;4;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;135;GODELLA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;145;JATIVA/XATIVA ;XATIVA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;147;LLIRIA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;148;LORIGUILLA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;159;MANISES ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;164;MASSAMAGRELL ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;165;MASSANASSA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;166;MELIANA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;168;MIRAMAR ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;169;MISLATA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;171;MONCADA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;181;OLIVA ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;183;OLLERIA (L') ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;184;ONTINYENT ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;186;PAIPORTA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;190;PATERNA ; ;6;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;193;PICANYA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;194;PICASSENT ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;202;POBLA DE VALLBONA (LA) ;LA POBLA DE VALLBONA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;202;POBLA DE VALLBONA (LA) ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;204;PUIG ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;205;PUZOL/PUÇOL ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;212;REAL DE MONTROI ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;213;REQUENA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;216;ROCAFORT ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;220;SAGUNTO/SAGUNT ;SAGUNTO;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;220;SAGUNTO/SAGUNT ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;223;SEDAVI ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;230;SILLA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;235;SUECA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;237;TAVERNES BLANQUES ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;238;TAVERNES DE LA VALLDIGNA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;244;TORRENT ;TORRENT;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;244;TORRENT ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;248;TURIS ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;249;UTIEL ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;250;VALENCIA ;CASTELLAR;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;250;VALENCIA ; ;61;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;257;VILLANUEVA DE CASTELLON ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;46;Valencia;258;VILLAR DEL ARZOBISPO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;004;ALAEJOS ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;030;CAMPASPERO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;075;ISCAR ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;076;LAGUNA DE DUERO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;084;MAYORGA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;085;MEDINA DEL CAMPO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;086;MEDINA DE RIOSECO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;101;NAVA DEL REY ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;104;OLMEDO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;112;PEDRAJAS DE SAN ESTEBAN ;PEDRAJAS S ESTEBAN;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;114;PEÑAFIEL ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;122;PORTILLO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;139;RUEDA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;165;TORDESILLAS ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;175;TUDELA DE DUERO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;186;VALLADOLID ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;186;VALLADOLID ; ;29;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;47;Valladolid;214;VILLALON DE CAMPOS ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;001;ABADIANO (ABADIÑO) ;ABADIÑO;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;001;ABADIANO (ABADIÑO) ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;003;AMOREBIETA-ECHANO ;AMOREBIETA-ETXANO;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;011;ARRIGORRIAGA ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;013;BARAKALDO ; ;5;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;015;BASAURI ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;017;BERMEO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;019;BERRIZ ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;020;BILBAO ;BILBAO;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;020;BILBAO ; ;23;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;027;DURANGO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;029;ETXEBARRI,ANTEIGLESIA DE S. ESTEBAN ;ETXEBARRI;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;032;ELORRIO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;034;ERMUA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;036;GALDACANO/GALDAKAO ;GALDAKAO;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;044;GUECHO/GETXO ;LAS ARENAS;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;044;GUECHO/GETXO ;ALGORTA-GETXO;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;044;GUECHO/GETXO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;046;GERNIKA-LUMO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;054;LEJONA/LEIOA ;LEIOA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;057;LEKEITIO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;060;MARKINA-XEMEIN ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;069;MUNGIA ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;073;ONDARROA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;078;PORTUGALETE ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;080;VALLE DE TRAPAGA-TRAPAGARAN ;VALLE DE TRAPAGA-TRAP;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;082;SANTURTZI ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;084;SESTAO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;085;SOPELANA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;902;ERANDIO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;904;SONDIKA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;48;Vizcaya;905;ZAMUDIO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;49;Zamora;003;ALCAÑICES ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;49;Zamora;021;BENAVENTE ; ;3;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;49;Zamora;081;FUENTESAUCO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;49;Zamora;166;PUEBLA DE SANABRIA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;49;Zamora;214;TABARA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;49;Zamora;219;TORO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;49;Zamora;275;ZAMORA ; ;5;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;001;ABANTO ;ZARAGOZA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;008;ALAGON ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;025;ALMUNIA DE DOÑA GODINA(LA) ;LA ALMUNIA D.GODINA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;055;BORJA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;067;CALATAYUD ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;073;CARIÑENA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;074;CASPE ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;089;CUARTE DE HUERVA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;094;DAROCA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;095;EJEA DE LOS CABALLEROS ;EJEA LOS CABALLEROS;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;126;ILLUECA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;182;MUELA (LA) ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;208;PINA DE EBRO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;219;PUEBLA DE ALFINDEN ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;251;TARAZONA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;252;TAUSTE ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;272;UTEBO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;288;VILLANUEVA DE GALLEGO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;50;Zaragoza;297;ZARAGOZA ; ;35;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;51;Ceuta;001;CEUTA ; ;3;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;52;Melilla;001;MELILLA ; ;3;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;01;Alava;059;VITORIA-GASTEIZ ;VITORIA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;03;Alicante;014;ALICANTE/ALACANT ;ALICANTE;3;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;03;Alicante;018;ALTEA ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;03;Alicante;063;DENIA ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;001;ALARO ;ALARÓ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;002;ALAIOR ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;003;ALCUDIA ;PUERTO DE ALCUDIA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;003;ALCUDIA ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;004;ALGAIDA ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;005;ANDRAITX ;ANDRATX;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;005;ANDRAITX ;PORT D'ANDRATX;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;006;ARTA ;ARTÀ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;008;BINISSALEM ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;010;BUNYOLA ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;011;CALVIA ;PORTALS NOUS;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;011;CALVIA ; ;3;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;012;CAMPANET ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;013;CAMPOS ;SA RÁPITA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;013;CAMPOS ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;014;CAPDEPERA ;CALA RAJADA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;014;CAPDEPERA ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;015;CIUTADELLA DE MENORCA ;CIUTADELLA;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;022;FELANITX ; ;3;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;023;FERRERIES ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;024;FORMENTERA ;SANT FRANCESC XAVIER;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;026;IBIZA (EIVISSA) ;EIVISSA;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;027;INCA ; ;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;029;LLOSETA ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;030;LLUBI ;LLUBÍ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;031;LLUCMAJOR ;S'ARENAL;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;031;LLUCMAJOR ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;032;MAHON ;MAÓ;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;033;MANACOR ;CALA MURADA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;033;MANACOR ; ;3;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;036;MARRATXI ;ES FIGUERAL;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;038;MONTUIRI ;MONTUÏRI;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;039;MURO ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;040;PALMA DE MALLORCA ;PALMA DE MALLORCA;23;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;041;PETRA ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;042;POLLENÇA ; ;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;043;PORRERES ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;044;POBLA (SA) ;SA POBLA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;046;SANT ANTONI DE PORTMANY ; ;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;047;SENCELLES ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;048;SAN JOSE ;SANT JOSEP;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;048;SAN JOSE ;SANT JORDI - EIVISSA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;049;SANT JOAN ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;050;SANT JOAN DE LABRITJA ;SANT MIQUEL;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;051;SANT LLORENÇ DES CARDASSAR ;SANT LLORENÇ DES CARDESSAR;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;054;SANTA EULALIA DEL RIO ;SANTA EULARIA DES RIU;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;055;SANTA MARGALIDA ;CA'N PICAFORT;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;055;SANTA MARGALIDA ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;056;SANTA MARIA DEL CAMI ;SANTA MARIA DEL CAMÍ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;057;SANTANYI ;SANTANYÍ;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;058;SELVA ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;059;SALINES (SES) ;SES SALINES;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;060;SINEU ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;061;SOLLER ;PORT DE SOLLER;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;061;SOLLER ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;062;SON SERVERA ; ;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;063;VALLDEMOSA ;VALLDEMOSSA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;07;Islas Baleares;065;VILAFRANCA DE BONANY ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;08;Barcelona;019;BARCELONA ;BARCELONA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;08;Barcelona;019;BARCELONA ; ;4;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;08;Barcelona;113;MANRESA ;MANRESA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;08;Barcelona;205;SANT CUGAT DEL VALLES ;SAN CUGAT;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;11;Cádiz;012;CADIZ ;SAN FRANCISCO;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;11;Cádiz;015;CHICLANA DE LA FRONTERA ;CHICLANA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;11;Cádiz;020;JEREZ DE LA FRONTERA ;JEREZ DE LA FRONTERA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;17;Girona;079;GIRONA ;GIRONA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;20;Guipúzcoa;069;SAN SEBASTIAN/DONOSTIA ;SAN SEBASTIAN;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;25;Lleida;120;LLEIDA ;LERIDA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;26;La Rioja;089;LOGROÑO ;LOGROÑO;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;28;Madrid;006;ALCOBENDAS ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;28;Madrid;065;GETAFE ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ;MADRID;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ; ;10;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;28;Madrid;115;POZUELO DE ALARCON ;POZUELO DE ALARCON;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;29;Málaga;067;MALAGA ;MÁLAGA;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;29;Málaga;069;MARBELLA ;SAN PEDRO DE ALCÁNTARA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;29;Málaga;069;MARBELLA ; ;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;35;Las Palmas;004;ARRECIFE ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;35;Las Palmas;012;MOGAN ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;35;Las Palmas;016;PALMAS DE GRAN CANARIA LAS ;PARQUE DE SANTA CATALINA;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;35;Las Palmas;016;PALMAS DE GRAN CANARIA LAS ;LAS PALMAS DE G.C.;2;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;35;Las Palmas;017;PUERTO DEL ROSARIO ; ;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;35;Las Palmas;019;SAN BARTOLOME DE TIRAJANA ;PLAYA DEL INGLÉS;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;35;Las Palmas;022;SANTA LUCIA ;VECINDARIO;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;35;Las Palmas;028;TIAS ;PUERTO DEL CARMEN;1;
BP;BANCOS;0061;BANCA MARCH, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;001;ADEJE ; ;1;
