,codigo_postal,municipio_limpio,provincia,num_colegios_privados,num_colegios_publicos
6614,42200,almazan,soria,1.0,8.0
6615,42250,arcos_de_jalon,soria,,3.0
6616,42260,santa_maria_de_huerta,soria,1.0,
6617,42291,quintana_redonda,soria,,1.0
6618,42300,el_burgo_de_osma,soria,2.0,3.0
6619,42320,langa_de_duero,soria,,2.0
6620,42330,san_esteban_de_gormaz,soria,,5.0
6621,42360,berlanga_de_duero,soria,,2.0
6622,43001,bonavista,tarragona,,1.0
6623,43001,tarragona,tarragona,9.0,3.0
6624,43002,tarragona,tarragona,5.0,1.0
6625,43003,tarragona,tarragona,5.0,9.0
6626,43004,tarragona,tarragona,2.0,3.0
6627,43005,tarragona,tarragona,3.0,5.0
6628,43006,tarragona,tarragona,1.0,7.0
6629,43006,torreforta,tarragona,1.0,8.0
6630,43007,sant_pere_i_sant_pau,tarragona,,1.0
6631,43007,tarragona,tarragona,9.0,8.0
6632,43100,bonavista,tarragona,1.0,1.0
6633,43100,tarragona,tarragona,,1.0
6634,43110,la_canonja,tarragona,1.0,2.0
6635,43120,constanti,tarragona,,6.0
6636,43130,sant_salvador,tarragona,,2.0
6637,43130,tarragona,tarragona,,1.0
6638,43140,la_pobla_de_mafumet,tarragona,1.0,3.0
6639,43141,vilallonga_del_camp,tarragona,,2.0
6640,43143,el_mila,tarragona,1.0,
6641,43143,la_maso,tarragona,,1.0
6642,43144,vallmoll,tarragona,,3.0
6643,43151,els_pallaresos,tarragona,2.0,4.0
6644,43152,perafort,tarragona,,2.0
6645,43201,reus,tarragona,7.0,10.0
6646,43202,reus,tarragona,6.0,5.0
6647,43203,reus,tarragona,6.0,2.0
6648,43204,reus,tarragona,6.0,8.0
6649,43205,reus,tarragona,9.0,8.0
6650,43206,reus,tarragona,,10.0
6651,43300,mont_roig_del_camp,tarragona,,4.0
6652,43311,vilanova_d_escornalbou,tarragona,,2.0
6653,43320,pratdip,tarragona,,2.0
6654,43330,riudoms,tarragona,,5.0
6655,43340,miami_platja,tarragona,,1.0
6656,43340,montbrio_del_camp,tarragona,1.0,2.0
6657,43350,les_borges_del_camp,tarragona,,3.0
6658,43360,cornudella_de_montsant,tarragona,,4.0
6659,43363,ulldemolins,tarragona,,1.0
6660,43364,mont_ral,tarragona,,1.0
6661,43364,prades,tarragona,,1.0
6662,43365,alforja,tarragona,,2.0
6663,43370,la_palma_d_ebre,tarragona,,1.0
6664,43372,la_bisbal_de_falset,tarragona,,1.0
6665,43373,cabaces,tarragona,,1.0
6666,43374,la_vilella_baixa,tarragona,,1.0
6667,43376,poboleda,tarragona,,1.0
6668,43380,vilaplana,tarragona,,1.0
6669,43381,l_aleixar,tarragona,,2.0
6670,43382,maspujols,tarragona,,2.0
6671,43390,riudecols,tarragona,,2.0
6672,43391,vinyols_i_els_arcs,tarragona,,2.0
6673,43392,castellvell_del_camp,tarragona,,2.0
6674,43393,almoster,tarragona,,2.0
6675,43400,montblanc,tarragona,2.0,5.0
6676,43411,blancafort,tarragona,,1.0
6677,43412,solivella,tarragona,,2.0
6678,43420,santa_coloma_de_queralt,tarragona,1.0,4.0
6679,43422,barbera_de_la_conca,tarragona,,2.0
6680,43423,pira,tarragona,,2.0
6681,43424,sarral,tarragona,,2.0
6682,43426,rocafort_de_queralt,tarragona,,1.0
6683,43430,vimbodi_i_poblet,tarragona,,2.0
6684,43440,l_espluga_de_francoli,tarragona,1.0,4.0
6685,43449,els_omells_de_na_gaia,lleida,,1.0
6686,43450,la_riba,tarragona,,2.0
6687,43460,alcover,tarragona,,4.0
6688,43470,la_selva_del_camp,tarragona,1.0,6.0
6689,43480,la_pineda,tarragona,,1.0
6690,43480,la_plana,tarragona,,1.0
6691,43480,vila_seca,tarragona,3.0,11.0
6692,43481,la_pineda,tarragona,,1.0
6693,43490,vilaverd,tarragona,,1.0
6694,43491,picamoixons,tarragona,,2.0
6695,43500,bitem,tarragona,,1.0
6696,43500,tortosa,tarragona,9.0,14.0
6697,43500,vinallop,tarragona,1.0,
6698,43510,bitem,tarragona,,1.0
6699,43511,tivenys,tarragona,,2.0
6700,43512,benifallet,tarragona,,2.0
6701,43513,rasquera,tarragona,,1.0
6702,43514,mas_de_barberans,tarragona,,1.0
6703,43515,la_galera,tarragona,,2.0
6704,43516,godall,tarragona,,2.0
6705,43517,vinallop,tarragona,,1.0
6706,43519,el_perello,tarragona,,4.0
6707,43520,raval_de_cristo,tarragona,,1.0
6708,43520,roquetes,tarragona,,2.0
6709,43527,els_reguers,tarragona,,1.0
6710,43528,alfara_de_carles,tarragona,,1.0
6711,43530,alcanar,tarragona,2.0,3.0
6712,43540,sant_carles_de_la_rapita,tarragona,3.0,4.0
6713,43550,ulldecona,tarragona,,3.0
6714,43558,freginals,tarragona,,1.0
6715,43560,la_senia,tarragona,2.0,3.0
6716,43569,les_cases_d_alcanar,tarragona,,1.0
6717,43570,santa_barbara,tarragona,,4.0
6718,43580,deltebre,tarragona,1.0,6.0
6719,43590,jesus,tarragona,,3.0
6720,43590,tortosa,tarragona,,1.0
6721,43591,aldover,tarragona,,1.0
6722,43592,xerta,tarragona,,2.0
6723,43593,pauls,tarragona,,2.0
6724,43594,el_pinell_de_brai,tarragona,,2.0
6725,43595,prat_de_comte,tarragona,,1.0
6726,43596,horta_de_sant_joan,tarragona,,2.0
6727,43597,arnes,tarragona,,1.0
6728,43700,barri_maritim_de_coma_ruga,tarragona,,1.0
6729,43700,el_vendrell,tarragona,1.0,17.0
6730,43710,santa_oliva,tarragona,,2.0
6731,43711,banyeres_del_penedes,tarragona,,2.0
6732,43712,llorenc_del_penedes,tarragona,,2.0
6733,43713,sant_jaume_dels_domenys,tarragona,,2.0
6734,43714,pla_de_manlleu,tarragona,,1.0
6735,43716,albinyana,tarragona,,1.0
6736,43716,les_peces,tarragona,,1.0
6737,43717,la_bisbal_del_penedes,tarragona,,3.0
6738,43718,joncosa_de_montmell,tarragona,,2.0
6739,43718,masllorenc,tarragona,,2.0
6740,43719,bellvei,tarragona,,2.0
6741,43720,l_arboc,tarragona,2.0,3.0
6742,43730,falset,tarragona,,3.0
6743,43736,el_masroig,tarragona,,1.0
6744,43736,el_molar,tarragona,,1.0
6745,43737,gratallops,tarragona,,1.0
6746,43738,bellmunt_del_priorat,tarragona,,1.0
6747,43739,porrera,tarragona,,1.0
6748,43740,mora_d_ebre,tarragona,3.0,5.0
6749,43746,la_serra_d_almos,tarragona,,1.0
6750,43746,tivissa,tarragona,,2.0
6751,43747,benissanet,tarragona,,3.0
6752,43747,miravet,tarragona,,1.0
6753,43748,ginestar,tarragona,,1.0
6754,43749,garcia,tarragona,,1.0
6755,43750,flix,tarragona,,4.0
6756,43760,el_morell,tarragona,,4.0
6757,43761,la_pobla_de_montornes,tarragona,,2.0
6758,43762,la_riera_de_gaia,tarragona,,2.0
6759,43763,la_nou_de_gaia,tarragona,,2.0
6760,43764,el_catllar,tarragona,1.0,4.0
6761,43765,la_secuita,tarragona,,1.0
6762,43770,mora_la_nova,tarragona,,3.0
6763,43771,riudecanyes,tarragona,,2.0
6764,43772,botarell,tarragona,1.0,2.0
6765,43773,duesaigues,tarragona,,1.0
6766,43775,marca,tarragona,,1.0
6767,43776,capcanes,tarragona,,1.0
6768,43777,els_guiamets,tarragona,,1.0
6769,43780,gandesa,tarragona,,4.0
6770,43781,la_fatarella,tarragona,,3.0
6771,43782,vilalba_dels_arcs,tarragona,,2.0
6772,43783,la_pobla_de_massaluca,tarragona,,1.0
6773,43784,corbera_d_ebre,tarragona,,2.0
6774,43785,bot,tarragona,,1.0
6775,43786,batea,tarragona,,3.0
6776,43787,caseres,tarragona,,1.0
6777,43790,riba_roja_d_ebre,tarragona,,2.0
6778,43791,asco,tarragona,,3.0
6779,43792,la_torre_de_l_espanyol,tarragona,,3.0
6780,43792,vinebre,tarragona,,2.0
6781,43800,valls,tarragona,5.0,14.0
6782,43810,el_pla_de_santa_maria,tarragona,,3.0
6783,43811,cabra_del_camp,tarragona,,2.0
6784,43811,figuerola_del_camp,tarragona,,2.0
6785,43812,brafim,tarragona,,2.0
6786,43812,puigpelat,tarragona,,2.0
6787,43812,rodonya,tarragona,,2.0
6788,43813,alio,tarragona,,1.0
6789,43814,vila_rodona,tarragona,,2.0
6790,43815,aiguamurcia,tarragona,,1.0
6791,43815,les_pobles,tarragona,,1.0
6792,43817,el_pont_d_armentera,tarragona,,2.0
6793,43820,calafell,tarragona,1.0,6.0
6794,43820,segur_de_calafell,tarragona,,1.0
6795,43830,torredembarra,tarragona,3.0,8.0
6796,43838,creixell,tarragona,,4.0
6797,43840,salou,tarragona,4.0,11.0
6798,43850,cambrils,tarragona,5.0,14.0
6799,43860,l_ametlla_de_mar,tarragona,,5.0
6800,43870,amposta,tarragona,7.0,14.0
6801,43870,poble_nou_del_delta,tarragona,,1.0
6802,43877,sant_jaume_d_enveja,tarragona,,3.0
6803,43878,masdenverge,tarragona,,2.0
6804,43879,els_muntells,tarragona,,1.0
6805,43880,barri_maritim_de_coma_ruga,tarragona,,3.0
6806,43881,cunit,tarragona,,7.0
6807,43882,segur_de_calafell,tarragona,,4.0
6808,43883,roda_de_bera,tarragona,,4.0
6809,43884,bonastre,tarragona,,2.0
6810,43885,salomo,tarragona,,2.0
6811,43886,vilabella,tarragona,,1.0
6812,43887,nulles,tarragona,,2.0
6813,43890,l_hospitalet_de_l_infant,tarragona,,3.0
6814,43890,vandellos,tarragona,,2.0
6815,43891,l_hospitalet_de_l_infant,tarragona,,1.0
6816,43892,miami_platja,tarragona,,2.0
6817,43893,altafulla,tarragona,,6.0
6818,43894,camarles,tarragona,,3.0
6819,43894,ligallo_del_ganguil,tarragona,,1.0
6820,43895,l_ampolla,tarragona,,3.0
6821,43896,l_aldea,tarragona,,3.0
6822,43897,campredo,tarragona,,1.0
6823,44001,teruel,teruel,3.0,5.0
6824,44002,teruel,teruel,5.0,5.0
6825,44003,teruel,teruel,3.0,8.0
6826,44100,albarracin,teruel,,3.0
6827,44112,tramacastilla,teruel,,1.0
6828,44130,villastar,teruel,,1.0
6829,44140,cantavieja,teruel,,3.0
6830,44142,la_iglesuela_del_cid,teruel,,1.0
6831,44147,cedrillas,teruel,,2.0
6832,44150,aliaga,teruel,,1.0
6833,44163,perales_del_alfambra,teruel,,1.0
6834,44169,mezquita_de_jarque,teruel,,1.0
6835,44190,villaspesa,teruel,,1.0
6836,44195,san_blas,teruel,,3.0
6837,44200,calamocha,teruel,,5.0
6838,44216,teruel,teruel,,1.0
6839,44232,bello,teruel,,1.0
6840,44300,monreal_del_campo,teruel,,5.0
6841,44313,ojos_negros,teruel,,1.0
6842,44350,caminreal,teruel,,1.0
6843,44360,santa_eulalia,teruel,,2.0
6844,44366,orihuela_del_tremedal,teruel,,1.0
6845,44367,bronchales,teruel,,1.0
6846,44370,cella,teruel,,4.0
6847,44380,villarquemado,teruel,,1.0
6848,44392,el_poyo_del_cid,teruel,,1.0
6849,44400,mora_de_rubielos,teruel,,2.0
6850,44410,mosqueruela,teruel,,2.0
6851,44415,rubielos_de_mora,teruel,,3.0
6852,44420,manzanera,teruel,,1.0
6853,44460,sarrion,teruel,,2.0
6854,44500,andorra,teruel,,8.0
6855,44509,alloza,teruel,,1.0
6856,44510,la_puebla_de_hijar,teruel,,2.0
6857,44530,hijar,teruel,,3.0
6858,44540,albalate_del_arzobispo,teruel,,2.0
6859,44547,arino,teruel,,1.0
6860,44550,alcorisa,teruel,,5.0
6861,44550,andorra,teruel,,1.0
6862,44557,la_mata_de_los_olmos,teruel,,2.0
6863,44560,aguaviva,teruel,,1.0
6864,44560,castellote,teruel,,1.0
6865,44564,mas_de_las_matas,teruel,,2.0
6866,44570,calanda,teruel,,5.0
6867,44579,foz_calanda,teruel,,1.0
6868,44580,valderrobres,teruel,,6.0
6869,44586,penarroya_de_tastavins,teruel,,1.0
6870,44587,fuentespalda,teruel,,1.0
6871,44588,beceite,teruel,,1.0
6872,44589,la_portellada,teruel,,1.0
6873,44593,urrea_de_gaen,teruel,,1.0
6874,44594,valdealgorfa,teruel,,1.0
6875,44595,valjunquera,teruel,,1.0
6876,44596,la_fresneda,teruel,,2.0
6877,44600,alcaniz,teruel,4.0,10.0
6878,44610,calaceite,teruel,,3.0
6879,44620,valdeltormo,teruel,,1.0
6880,44621,mazaleon,teruel,,1.0
6881,44623,cretas,teruel,,2.0
6882,44630,castelseras,teruel,,2.0
6883,44640,la_codonera,teruel,,1.0
6884,44640,torrecilla_de_alcaniz,teruel,,1.0
6885,44652,monroyo,teruel,,1.0
6886,44660,puigmoreno,teruel,,1.0
6887,44700,montalban,teruel,,3.0
6888,44750,martin_del_rio,teruel,,1.0
6889,44760,utrillas,teruel,,4.0
6890,44770,escucha,teruel,,2.0
6891,44780,muniesa,teruel,,1.0
6892,45001,toledo,toledo,,3.0
6893,45002,toledo,toledo,3.0,4.0
6894,45003,toledo,toledo,8.0,3.0
6895,45004,toledo,toledo,4.0,3.0
6896,45005,toledo,toledo,7.0,9.0
6897,45006,toledo,toledo,2.0,4.0
6898,45007,toledo,toledo,4.0,11.0
6899,45008,toledo,toledo,,1.0
6900,45009,toledo,toledo,,1.0
6901,45071,toledo,toledo,,1.0
6902,45100,sonseca,toledo,1.0,7.0
6903,45110,ajofrin,toledo,,2.0
6904,45111,cobisa,toledo,,4.0
6905,45112,burguillos_de_toledo,toledo,3.0,2.0
6906,45114,mazarambroz,toledo,,1.0
6907,45120,san_pablo_de_los_montes,toledo,,2.0
6908,45122,arges,toledo,1.0,3.0
6909,45123,layos,toledo,,1.0
6910,45125,pulgar,toledo,,2.0
6911,45126,cuerva,toledo,,1.0
6912,45127,las_ventas_con_pena_aguilera,toledo,,1.0
6913,45128,menasalbas,toledo,,2.0
6914,45130,los_navalucillos,toledo,,1.0
6915,45140,los_navalmorales,toledo,1.0,2.0
6916,45150,navahermosa,toledo,,4.0
6917,45160,guadamur,toledo,,2.0
6918,45161,polan,toledo,,3.0
6919,45162,noez,toledo,,1.0
6920,45163,totanes,toledo,,1.0
6921,45164,galvez,toledo,,3.0
6922,45165,san_martin_de_montalban,toledo,,1.0
6923,45170,san_martin_de_pusa,toledo,,1.0
6924,45180,camarena,toledo,,4.0
6925,45181,camarenilla,toledo,,1.0
6926,45182,arcicollar,toledo,,1.0
6927,45183,las_ventas_de_retamosa,toledo,1.0,2.0
6928,45190,nambroca,toledo,,2.0
6929,45191,las_nieves,toledo,1.0,
6930,45200,el_senorio_de_illescas,toledo,1.0,3.0
6931,45200,illescas,toledo,4.0,10.0
6932,45210,yuncos,toledo,2.0,6.0
6933,45211,recas,toledo,,3.0
6934,45212,lominchar,toledo,,2.0
6935,45213,palomeque,toledo,,1.0
6936,45214,cedillo_del_condado,toledo,,2.0
6937,45215,el_viso_de_san_juan,toledo,,3.0
6938,45216,carranque,toledo,2.0,4.0
6939,45217,ugena,toledo,,3.0
6940,45220,yeles,toledo,,3.0
6941,45221,esquivias,toledo,,5.0
6942,45222,borox,toledo,1.0,1.0
6943,45223,sesena,toledo,3.0,6.0
6944,45223,sesena_nuevo,toledo,,1.0
6945,45224,sesena,toledo,,1.0
6946,45224,sesena_nuevo,toledo,1.0,4.0
6947,45230,numancia_de_la_sagra,toledo,,4.0
6948,45240,alameda_de_la_sagra,toledo,,2.0
6949,45250,anover_de_tajo,toledo,,4.0
6950,45260,villaseca_de_la_sagra,toledo,,2.0
6951,45270,mocejon,toledo,,3.0
6952,45280,olias_del_rey,toledo,1.0,4.0
6953,45290,pantoja,toledo,,2.0
6954,45291,cobeja,toledo,,2.0
6955,45300,ocana,toledo,3.0,8.0
6956,45310,villatobas,toledo,,1.0
6957,45311,dosbarrios,toledo,,2.0
6958,45313,yepes,toledo,2.0,3.0
6959,45314,ciruelos,toledo,,1.0
6960,45340,ontigola,toledo,,3.0
6961,45350,noblejas,toledo,1.0,4.0
6962,45360,villarrubia_de_santiago,toledo,,2.0
6963,45370,santa_cruz_de_la_zarza,toledo,,3.0
6964,45400,mora,toledo,1.0,6.0
6965,45400,nambroca,toledo,,1.0
6966,45410,villanueva_de_bogas,toledo,,1.0
6967,45420,almonacid_de_toledo,toledo,,1.0
6968,45430,mascaraque,toledo,,1.0
6969,45440,villaminaya,toledo,,1.0
6970,45450,orgaz,toledo,,2.0
6971,45460,manzaneque,toledo,,1.0
6972,45470,los_yebenes,toledo,,4.0
6973,45479,marjaliza,toledo,,1.0
6974,45480,urda,toledo,,2.0
6975,45500,torrijos,toledo,3.0,8.0
6976,45510,fuensalida,toledo,3.0,6.0
6977,45511,huecas,toledo,,1.0
6978,45512,portillo_de_toledo,toledo,,1.0
6979,45513,santa_cruz_del_retamar,toledo,1.0,1.0
6980,45514,quismondo,toledo,,1.0
6981,45515,maqueda,toledo,,1.0
6982,45516,la_puebla_de_montalban,toledo,1.0,4.0
6983,45517,escalonilla,toledo,,1.0
6984,45518,gerindote,toledo,,1.0
6985,45519,noves,toledo,,2.0
6986,45519,santo_domingo_caudilla,toledo,,1.0
6987,45520,villaluenga_de_la_sagra,toledo,,3.0
6988,45521,burujon,toledo,,2.0
6989,45522,albarreal_de_tajo,toledo,,1.0
6990,45523,alcabon,toledo,,1.0
6991,45524,rielves,toledo,,1.0
6992,45525,barcience,toledo,,1.0
6993,45529,yuncler,toledo,,1.0
6994,45530,santa_olalla,toledo,,2.0
6995,45531,carmena,toledo,,1.0
6996,45532,carriches,toledo,,1.0
6997,45533,el_carpio_de_tajo,toledo,,2.0
6998,45534,la_mata,toledo,,1.0
6999,45542,el_casar_de_escalona,toledo,,1.0
7000,45544,domingo_perez,toledo,,1.0
7001,45560,oropesa,toledo,,3.0
7002,45567,lagartera,toledo,,2.0
7003,45570,el_puente_del_arzobispo,toledo,,2.0
7004,45571,alcolea_de_tajo,toledo,,1.0
7005,45578,el_campillo_de_la_jara,toledo,,1.0
7006,45580,la_calzada_de_oropesa,toledo,,1.0
7007,45590,magan,toledo,1.0,2.0
7008,45591,yunclillos,toledo,,1.0
7009,45592,cabanas_de_la_sagra,toledo,,2.0
7010,45593,bargas,toledo,2.0,4.0
7011,45593,las_perdices,toledo,,1.0
7012,45594,villamiel_de_toledo,toledo,,1.0
7013,45600,talavera_de_la_reina,toledo,32.0,26.0
7014,45610,navalcan,toledo,,1.0
7015,45611,parrillas,toledo,,1.0
7016,45612,velada,toledo,,1.0
7017,45613,gamonal,toledo,,1.0
7018,45622,mejorada,toledo,,1.0
7019,45630,navamorcuende,toledo,,1.0
7020,45638,pepino,toledo,,1.0
7021,45640,el_real_de_san_vicente,toledo,,1.0
7022,45642,cardiel_de_los_montes,toledo,,1.0
7023,45646,san_roman_de_los_montes,toledo,,1.0
7024,45660,belvis_de_la_jara,toledo,,3.0
7025,45662,alcaudete_de_la_jara,toledo,,1.0
7026,45663,el_membrillo,toledo,,1.0
7027,45664,las_herencias,toledo,,1.0
7028,45670,la_nava_de_ricomalillo,toledo,,1.0
7029,45680,cebolla,toledo,1.0,2.0
7030,45682,los_cerralbos,toledo,,1.0
7031,45683,cazalegas,toledo,1.0,1.0
7032,45686,calera_y_chozas,toledo,,2.0
7033,45690,la_pueblanueva,toledo,,2.0
7034,45692,malpica_de_tajo,toledo,,1.0
7035,45694,talavera_la_nueva,toledo,,2.0
7036,45695,alberche_del_caudillo,toledo,,1.0
7037,45700,consuegra,toledo,1.0,5.0
7038,45710,madridejos,toledo,3.0,8.0
7039,45720,camunas,toledo,,2.0
7040,45730,villafranca_de_los_caballeros,toledo,,4.0
7041,45740,villasequilla,toledo,,2.0
7042,45749,villamuelas,toledo,,1.0
7043,45750,huerta_de_valdecarabanos,toledo,,2.0
7044,45760,la_guardia,toledo,,2.0
7045,45770,el_romeral,toledo,,1.0
7046,45780,tembleque,toledo,1.0,2.0
7047,45789,turleque,toledo,,1.0
7048,45790,quero,toledo,,2.0
7049,45800,quintanar_de_la_orden,toledo,3.0,6.0
7050,45810,villanueva_de_alcardete,toledo,,2.0
7051,45820,el_toboso,toledo,,2.0
7052,45830,miguel_esteban,toledo,,3.0
7053,45840,la_puebla_de_almoradiel,toledo,,5.0
7054,45850,la_villa_de_don_fadrique,toledo,,2.0
7055,45860,villacanas,toledo,1.0,6.0
7056,45870,lillo,toledo,,2.0
7057,45880,corral_de_almaguer,toledo,1.0,3.0
7058,45890,cabezamesada,toledo,,1.0
7059,45900,almorox,toledo,,1.0
7060,45909,calalberche,toledo,,1.0
7061,45910,escalona,toledo,,2.0
7062,45917,nombela,toledo,,1.0
7063,45919,hormigos,toledo,,1.0
7064,45920,la_torre_de_esteban_hambran,toledo,,1.0
7065,45930,mentrida,toledo,1.0,4.0
7066,45940,valmojado,toledo,1.0,3.0
7067,45950,calypo_fado,toledo,2.0,1.0
7068,45950,casarrubios_del_monte,toledo,,2.0
7069,45960,chozas_de_canales,toledo,1.0,2.0
7070,46001,valencia,valencia,3.0,2.0
7071,46002,valencia,valencia,2.0,1.0
7072,46003,valencia,valencia,8.0,2.0
7073,46004,valencia,valencia,4.0,1.0
7074,46005,valencia,valencia,20.0,2.0
7075,46006,valencia,valencia,20.0,5.0
7076,46007,valencia,valencia,23.0,2.0
7077,46008,valencia,valencia,25.0,4.0
7078,46009,valencia,valencia,25.0,5.0
7079,46010,valencia,valencia,19.0,5.0
7080,46011,valencia,valencia,16.0,9.0
7081,46012,el_palmar,valencia,1.0,
7082,46012,el_perellonet,valencia,,1.0
7083,46012,el_saler,valencia,,2.0
7084,46012,pinedo,valencia,,2.0
7085,46013,valencia,valencia,5.0,11.0
7086,46014,valencia,valencia,15.0,11.0
7087,46015,valencia,valencia,27.0,10.0
7088,46016,benifaraig,valencia,1.0,1.0
7089,46016,tavernes_blanques,valencia,1.0,6.0
7090,46017,valencia,valencia,16.0,13.0
7091,46018,valencia,valencia,19.0,10.0
7092,46019,tavernes_blanques,valencia,1.0,
7093,46019,valencia,valencia,17.0,9.0
7094,46020,valencia,valencia,17.0,4.0
7095,46021,valencia,valencia,23.0,7.0
7096,46022,valencia,valencia,12.0,22.0
7097,46023,valencia,valencia,9.0,6.0
7098,46024,valencia,valencia,5.0,5.0
7099,46025,valencia,valencia,15.0,4.0
7100,46026,castellar_oliveral,valencia,2.0,3.0
7101,46026,horno_de_alcedo,valencia,,1.0
7102,46026,valencia,valencia,5.0,2.0
7103,46035,benimamet_beniferri,valencia,5.0,3.0
7104,46035,valencia,valencia,1.0,
7105,46100,burjassot,valencia,14.0,13.0
7106,46110,godella,valencia,14.0,4.0
7107,46111,rocafort,valencia,3.0,2.0
7108,46112,masarrochos,valencia,1.0,2.0
7109,46113,moncada,valencia,15.0,7.0
7110,46114,vinalesa,valencia,2.0,3.0
7111,46115,alfara_del_patriarca,valencia,4.0,3.0
7112,46117,betera,valencia,14.0,6.0
7113,46118,serra,valencia,2.0,2.0
7114,46119,naquera,valencia,1.0,2.0
7115,46120,alboraia,valencia,10.0,7.0
7116,46130,massamagrell,valencia,4.0,6.0
7117,46131,bonrepos_i_mirambell,valencia,4.0,2.0
7118,46132,almassera,valencia,6.0,2.0
7119,46133,meliana,valencia,4.0,7.0
7120,46134,foios,valencia,4.0,4.0
7121,46135,albalat_dels_sorells,valencia,1.0,3.0
7122,46136,museros,valencia,4.0,3.0
7123,46138,rafelbunyol,valencia,2.0,6.0
7124,46139,la_pobla_de_farnals,valencia,1.0,4.0
7125,46140,ademuz,valencia,1.0,3.0
7126,46146,casas_bajas,valencia,,1.0
7127,46148,alfara_de_la_baronia,valencia,,1.0
7128,46148,algimia_de_alfara,valencia,1.0,1.0
7129,46149,gilet,valencia,2.0,1.0
7130,46160,lliria,valencia,8.0,7.0
7131,46163,marines,valencia,1.0,2.0
7132,46164,pedralba,valencia,,3.0
7133,46165,bugarra,valencia,1.0,2.0
7134,46166,gestalgar,valencia,1.0,
7135,46167,chulilla,valencia,1.0,
7136,46169,marines,valencia,,1.0
7137,46169,olocau,valencia,1.0,2.0
7138,46170,higueruelas,valencia,1.0,
7139,46170,villar_del_arzobispo,valencia,1.0,3.0
7140,46171,casinos,valencia,,1.0
7141,46172,alcublas,valencia,1.0,1.0
7142,46173,losa_del_obispo,valencia,1.0,1.0
7143,46174,domeno,valencia,1.0,1.0
7144,46176,chelva,valencia,,3.0
7145,46177,chelva,valencia,1.0,
7146,46177,tuejar,valencia,,3.0
7147,46178,alpuente,valencia,,2.0
7148,46178,titaguas,valencia,,1.0
7149,46179,aras_de_los_olmos,valencia,,1.0
7150,46180,benaguasil,valencia,3.0,5.0
7151,46181,benissano,valencia,,2.0
7152,46182,la_canada,valencia,12.0,3.0
7153,46183,l_eliana,valencia,15.0,6.0
7154,46184,san_antonio_de_benageber,valencia,6.0,2.0
7155,46185,casablanca,valencia,1.0,
7156,46185,la_pobla_de_vallbona,valencia,8.0,6.0
7157,46190,riba_roja_de_turia,valencia,7.0,10.0
7158,46191,vilamarxant,valencia,2.0,5.0
7159,46192,montserrat,valencia,3.0,3.0
7160,46193,montroi,valencia,3.0,2.0
7161,46194,real,valencia,1.0,2.0
7162,46195,llombai,valencia,3.0,1.0
7163,46196,catadau,valencia,1.0,3.0
7164,46197,alfarp,valencia,1.0,1.0
7165,46198,dos_aguas,valencia,,1.0
7166,46199,cortes_de_pallas,valencia,1.0,1.0
7167,46200,paiporta,valencia,6.0,8.0
7168,46210,picanya,valencia,6.0,6.0
7169,46220,picassent,valencia,10.0,10.0
7170,46230,alginet,valencia,5.0,6.0
7171,46240,carlet,valencia,6.0,8.0
7172,46250,l_alcudia,valencia,4.0,6.0
7173,46260,alberic,valencia,2.0,6.0
7174,46266,antella,valencia,1.0,3.0
7175,46267,gavarda,valencia,1.0,2.0
7176,46269,tous,valencia,,2.0
7177,46270,villanueva_de_castellon,valencia,3.0,4.0
7178,46290,alcasser,valencia,3.0,5.0
7179,46291,benimodo,valencia,1.0,2.0
7180,46292,massalaves,valencia,,1.0
7181,46293,alcantera_de_xuquer,valencia,,1.0
7182,46293,beneixida,valencia,,2.0
7183,46294,carcer,valencia,1.0,3.0
7184,46295,sumacarcer,valencia,1.0,1.0
7185,46300,las_cuevas,valencia,1.0,
7186,46300,utiel,valencia,4.0,7.0
7187,46310,venta_del_moro,valencia,,1.0
7188,46314,fuenterrobles,valencia,,1.0
7189,46315,caudete_de_las_fuentes,valencia,1.0,1.0
7190,46320,sinarcas,valencia,1.0,1.0
7191,46330,camporrobles,valencia,1.0,1.0
7192,46340,requena,valencia,2.0,11.0
7193,46352,campo_arcis,valencia,,1.0
7194,46360,bunol,valencia,3.0,6.0
7195,46367,yatova,valencia,2.0,3.0
7196,46368,macastre,valencia,1.0,
7197,46369,alborache,valencia,1.0,3.0
7198,46370,chiva,valencia,5.0,6.0
7199,46380,cheste,valencia,3.0,9.0
7200,46388,godelleta,valencia,1.0,3.0
7201,46389,turis,valencia,1.0,4.0
7202,46390,san_antonio,valencia,2.0,1.0
7203,46392,siete_aguas,valencia,1.0,2.0
7204,46393,loriguilla,valencia,,3.0
7205,46400,cullera,valencia,9.0,10.0
7206,46410,sueca,valencia,12.0,5.0
7207,46417,riola,valencia,,1.0
7208,46418,fortaleny,valencia,1.0,1.0
7209,46418,riola,valencia,1.0,
7210,46419,entitat_local_de_mareny_de_barraquetes,valencia,,1.0
7211,46420,entitat_local_perello,valencia,,1.0
7212,46430,sollana,valencia,1.0,2.0
7213,46439,sollana,valencia,,1.0
7214,46440,almussafes,valencia,4.0,4.0
7215,46450,benifaio,valencia,8.0,4.0
7216,46460,silla,valencia,4.0,10.0
7217,46469,beniparrell,valencia,1.0,3.0
7218,46470,albal,valencia,8.0,7.0
7219,46470,catarroja,valencia,15.0,10.0
7220,46470,massanassa,valencia,4.0,4.0
7221,46500,petres,valencia,1.0,
