,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original
3749,marbella,marbella,malaga,malaga,andalucia,andalucia,marbella/malaga,Málaga,Marbella
3750,mijas,mijas,malaga,malaga,andalucia,andalucia,mijas/malaga,Málaga,Mijas
3751,moclinejo,moclinejo,malaga,malaga,andalucia,andalucia,moclinejo/malaga,Málaga,Moclinejo
3752,mollina,mollina,malaga,malaga,andalucia,andalucia,mollina/malaga,Málaga,Mollina
3753,monda,monda,malaga,malaga,andalucia,andalucia,monda/malaga,Málaga,Monda
3754,montejaque,montejaque,malaga,malaga,andalucia,andalucia,montejaque/malaga,Málaga,Montejaque
3755,nerja,nerja,malaga,malaga,andalucia,andalucia,nerja/malaga,Málaga,Nerja
3756,ojen,ojen,malaga,malaga,andalucia,andalucia,ojen/malaga,Málaga,Ojén
3757,parauta,parauta,malaga,malaga,andalucia,andalucia,parauta/malaga,Málaga,Parauta
3758,periana,periana,malaga,malaga,andalucia,andalucia,periana/malaga,Málaga,Periana
3759,pizarra,pizarra,malaga,malaga,andalucia,andalucia,pizarra/malaga,Málaga,Pizarra
3760,pujerra,pujerra,malaga,malaga,andalucia,andalucia,pujerra/malaga,Málaga,Pujerra
3761,rincon_de_la_victoria,rincon_de_la_victoria,malaga,malaga,andalucia,andalucia,rincon_de_la_victoria/malaga,Málaga,Rincón de la Victoria
3762,riogordo,riogordo,malaga,malaga,andalucia,andalucia,riogordo/malaga,Málaga,Riogordo
3763,ronda,ronda,malaga,malaga,andalucia,andalucia,ronda/malaga,Málaga,Ronda
3764,salares,salares,malaga,malaga,andalucia,andalucia,salares/malaga,Málaga,Salares
3765,sayalonga,sayalonga,malaga,malaga,andalucia,andalucia,sayalonga/malaga,Málaga,Sayalonga
3766,sedella,sedella,malaga,malaga,andalucia,andalucia,sedella/malaga,Málaga,Sedella
3767,sierra_de_yeguas,sierra_de_yeguas,malaga,malaga,andalucia,andalucia,sierra_de_yeguas/malaga,Málaga,Sierra de Yeguas
3768,teba,teba,malaga,malaga,andalucia,andalucia,teba/malaga,Málaga,Teba
3769,tolox,tolox,malaga,malaga,andalucia,andalucia,tolox/malaga,Málaga,Tolox
3770,torrox,torrox,malaga,malaga,andalucia,andalucia,torrox/malaga,Málaga,Torrox
3771,valle_de_abdalajis,valle_de_abdalajis,malaga,malaga,andalucia,andalucia,valle_de_abdalajis/malaga,Málaga,Valle de Abdalajís
3772,velez_malaga,velez_malaga,malaga,malaga,andalucia,andalucia,velez_malaga/malaga,Málaga,Vélez-Málaga
3773,villanueva_de_algaidas,villanueva_de_algaidas,malaga,malaga,andalucia,andalucia,villanueva_de_algaidas/malaga,Málaga,Villanueva de Algaidas
3774,villanueva_del_rosario,villanueva_del_rosario,malaga,malaga,andalucia,andalucia,villanueva_del_rosario/malaga,Málaga,Villanueva del Rosario
3775,villanueva_del_trabuco,villanueva_del_trabuco,malaga,malaga,andalucia,andalucia,villanueva_del_trabuco/malaga,Málaga,Villanueva del Trabuco
3776,vinuela,vinuela,malaga,malaga,andalucia,andalucia,vinuela/malaga,Málaga,Viñuela
3777,yunquera,yunquera,malaga,malaga,andalucia,andalucia,yunquera/malaga,Málaga,Yunquera
3778,abaigar,abaigar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,abaigar/navarra,Navarra,Abáigar
3779,abarzuza,abartzuza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,abarzuza/navarra,Navarra,Abárzuza/Abartzuza
3780,abaurregaina,abaurrea_alta,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,abaurregaina/navarra,,
3781,aberin,aberin,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aberin/navarra,Navarra,Aberin
3782,ablitas,ablitas,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ablitas/navarra,Navarra,Ablitas
3783,adios,adios,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,adios/navarra,Navarra,Adiós
3784,aguilar_de_codes,aguilar_de_codes,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aguilar_de_codes/navarra,Navarra,Aguilar de Codés
3785,aibar,oibar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aibar/navarra,Navarra,Olaibar
3786,altsasu,alsasua,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,altsasu/navarra,Navarra,Altsasu/Alsasua
3787,allin,allin,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,allin/navarra,Navarra,Allín/Allin
3788,allo,allo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,allo/navarra,Navarra,Allo
3789,amescoa_baja,amescoa_baja,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,amescoa_baja/navarra,Navarra,Améscoa Baja
3790,ancin,antzin,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ancin/navarra,Navarra,Igantzi
3791,andosilla,andosilla,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,andosilla/navarra,Navarra,Andosilla
3792,pamplona,pamplona,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,pamplona/navarra,Navarra,Pamplona/Iruña
3793,anue,anue,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,anue/navarra,Navarra,Anue
3794,anorbe,anorbe,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,anorbe/navarra,Navarra,Añorbe
3795,aoiz,agoitz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aoiz/navarra,Navarra,Aoiz/Agoitz
3796,araitz,araitz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,araitz/navarra,Navarra,Araitz
3797,aranarache,aranaratxe,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aranarache/navarra,,
3798,arantza,arantza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arantza/navarra,Navarra,Arantza
3799,aranguren,aranguren,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aranguren/navarra,Navarra,Aranguren
3800,arano,arano,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arano/navarra,Navarra,Arano
3801,arakil,arakil,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arakil/navarra,Navarra,Arakil
3802,aras,aras,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aras/navarra,Navarra,Aras
3803,arbizu,arbizu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arbizu/navarra,Navarra,Arbizu
3804,arce,artzi,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arce/navarra,,
3805,los_arcos,los_arcos,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,los_arcos/navarra,Navarra,Los Arcos
3806,arellano,arellano,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arellano/navarra,Navarra,Arellano
3807,areso,areso,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,areso/navarra,Navarra,Areso
3808,arguedas,arguedas,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arguedas/navarra,Navarra,Arguedas
3809,aria,aria,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,aria/navarra,Navarra,Aria
3810,arroniz,arroniz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arroniz/navarra,Navarra,Arróniz
3811,arruazu,arruazu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,arruazu/navarra,Navarra,Arruazu
3812,artajona,artajona,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,artajona/navarra,Navarra,Artajona
3813,artazu,artazu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,artazu/navarra,Navarra,Artazu
3814,atez,atetz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,atez/navarra,Navarra,Atez/Atetz
3815,ayegui,aiegi,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ayegui/navarra,,
3816,azagra,azagra,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,azagra/navarra,Navarra,Azagra
3817,bakaiku,bakaiku,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,bakaiku/navarra,Navarra,Bakaiku
3818,barasoain,barasoain,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,barasoain/navarra,Navarra,Barásoain
3819,bargota,bargota,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,bargota/navarra,Navarra,Bargota
3820,basaburua,basaburua,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,basaburua/navarra,Navarra,Basaburua
3821,baztan,baztan,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,baztan/navarra,Navarra,Baztan
3822,beire,beire,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,beire/navarra,Navarra,Beire
3823,belascoain,belascoain,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,belascoain/navarra,Navarra,Belascoáin
3824,berbinzana,berbinzana,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,berbinzana/navarra,Navarra,Berbinzana
3825,bertizarana,bertizarana,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,bertizarana/navarra,Navarra,Bertizarana
3826,betelu,betelu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,betelu/navarra,Navarra,Betelu
3827,biurrun_olcoz,biurrun_olcoz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,biurrun_olcoz/navarra,Navarra,Biurrun-Olcoz
3828,bunuel,bunuel,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,bunuel/navarra,Navarra,Buñuel
3829,auritz,burguete,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,auritz/navarra,,
3830,burgui,burgi,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,burgui/navarra,Navarra,Burgui/Burgi
3831,burlada,burlata,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,burlada/navarra,Navarra,Burlada/Burlata
3832,cabanillas,cabanillas,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cabanillas/navarra,Navarra,Cabanillas
3833,cabredo,cabredo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cabredo/navarra,Navarra,Cabredo
3834,cadreita,cadreita,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cadreita/navarra,Navarra,Cadreita
3835,caparroso,caparroso,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,caparroso/navarra,Navarra,Caparroso
3836,carcar,carcar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,carcar/navarra,Navarra,Cárcar
3837,carcastillo,carcastillo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,carcastillo/navarra,Navarra,Carcastillo
3838,cascante,cascante,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cascante/navarra,Navarra,Cascante
3839,caseda,caseda,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,caseda/navarra,Navarra,Cáseda
3840,castejon,castejon,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,castejon/navarra,Navarra,Castejón
3841,castillonuevo,castillonuevo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,castillonuevo/navarra,Navarra,Castillonuevo
3842,cintruenigo,cintruenigo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cintruenigo/navarra,Navarra,Cintruénigo
3843,ziordia,ziordia,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ziordia/navarra,Navarra,Ziordia
3844,cirauqui,zirauki,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cirauqui/navarra,,
3845,cizur,cizur,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cizur/navarra,Navarra,Cizur
3846,corella,corella,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,corella/navarra,Navarra,Corella
3847,cortes,cortes,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cortes/navarra,Navarra,Cortes
3848,donamaria,donamaria,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,donamaria/navarra,Navarra,Donamaria
3849,etxalar,etxalar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,etxalar/navarra,Navarra,Etxalar
3850,etxarri_aranatz,etxarri_aranatz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,etxarri_aranatz/navarra,Navarra,Etxarri Aranatz
3851,valle_de_egues,eguesibar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,valle_de_egues/navarra,,
3852,elgorriaga,elgorriaga,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,elgorriaga/navarra,Navarra,Elgorriaga
3853,noain_,noain_,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,noain_/navarra,Navarra,Noáin (Valle de Elorz)/Noain (Elortzibar)
3854,eratsun,eratsun,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,eratsun/navarra,Navarra,Eratsun
3855,ergoiena,ergoiena,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ergoiena/navarra,Navarra,Ergoiena
3856,erro,erro,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,erro/navarra,Navarra,Erro
3857,ezcaroz,ezkaroze,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ezcaroz/navarra,Navarra,Ezcároz/Ezkaroze
3858,eslava,eslava,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,eslava/navarra,Navarra,Eslava
3859,esparza_de_salazar,espartza_zaraitzu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,esparza_de_salazar/navarra,,
3860,estella_lizarra,estella_lizarra,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,estella_lizarra/navarra,Navarra,Estella-Lizarra
3861,esteribar,esteribar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,esteribar/navarra,Navarra,Esteribar
3862,ezcabarte,ezcabarte,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ezcabarte/navarra,Navarra,Ezcabarte
3863,ezkurra,ezkurra,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ezkurra/navarra,Navarra,Ezkurra
3864,ezprogui,ezprogui,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ezprogui/navarra,Navarra,Ezprogui
3865,falces,falces,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,falces/navarra,Navarra,Falces
3866,fitero,fitero,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,fitero/navarra,Navarra,Fitero
3867,fontellas,fontellas,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,fontellas/navarra,Navarra,Fontellas
3868,funes,funes,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,funes/navarra,Navarra,Funes
3869,fustinana,fustinana,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,fustinana/navarra,Navarra,Fustiñana
3870,galar,galar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,galar/navarra,Navarra,Galar
3871,gallipienzo,galipentzu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,gallipienzo/navarra,,
3872,gallues,galoze,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,gallues/navarra,,
3873,garde,garde,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,garde/navarra,Navarra,Garde
3874,garralda,garralda,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,garralda/navarra,Navarra,Garralda
3875,goni,goni,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,goni/navarra,Navarra,Goñi
3876,guesa,gorza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,guesa/navarra,,
3877,guesalaz,gesalatz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,guesalaz/navarra,Navarra,Guesálaz/Gesalatz
3878,ibargoiti,ibargoiti,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ibargoiti/navarra,Navarra,Ibargoiti
3879,isaba,izaba,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,isaba/navarra,Navarra,Isaba/Izaba
3880,ituren,ituren,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ituren/navarra,Navarra,Ituren
3881,iza,itza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,iza/navarra,Navarra,Iza/Itza
3882,izagaondoa,izagaondoa,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,izagaondoa/navarra,Navarra,Izagaondoa
3883,izalzu,itzaltzu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,izalzu/navarra,Navarra,Izalzu/Itzaltzu
3884,jaurrieta,jaurrieta,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,jaurrieta/navarra,Navarra,Jaurrieta
3885,javier,javier,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,javier/navarra,Navarra,Javier
3886,beintza_labaien,beintza_labaien,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,beintza_labaien/navarra,Navarra,Beintza-Labaien
3887,lakuntza,lakuntza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,lakuntza/navarra,Navarra,Lakuntza
3888,lana,lana,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,lana/navarra,Navarra,Lana
3889,larraga,larraga,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,larraga/navarra,Navarra,Larraga
3890,larraona,larraona,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,larraona/navarra,Navarra,Larraona
3891,larraun,larraun,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,larraun/navarra,Navarra,Larraun
3892,lazagurria,lazagurria,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,lazagurria/navarra,Navarra,Lazagurría
3893,legarda,legarda,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,legarda/navarra,Navarra,Legarda
3894,leitza,leitza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,leitza/navarra,Navarra,Leitza
3895,lerin,lerin,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,lerin/navarra,Navarra,Lerín
3896,lesaka,lesaka,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,lesaka/navarra,Navarra,Lesaka
3897,lezaun,lezaun,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,lezaun/navarra,Navarra,Lezáun
3898,liedena,liedena,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,liedena/navarra,Navarra,Liédena
3899,lizoain_arriasgoiti,lizoain_arriasgoiti,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,lizoain_arriasgoiti/navarra,Navarra,Lizoáin-Arriasgoiti
3900,lodosa,lodosa,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,lodosa/navarra,Navarra,Lodosa
3901,lumbier,lumbier,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,lumbier/navarra,Navarra,Lumbier
3902,maneru,maneru,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,maneru/navarra,Navarra,Mañeru
3903,marcilla,marcilla,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,marcilla/navarra,Navarra,Marcilla
3904,melida,melida,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,melida/navarra,Navarra,Mélida
3905,mendavia,mendavia,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,mendavia/navarra,Navarra,Mendavia
3906,mendaza,mendaza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,mendaza/navarra,Navarra,Mendaza
3907,mendigorria,mendigorria,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,mendigorria/navarra,Navarra,Mendigorría
3908,milagro,milagro,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,milagro/navarra,Navarra,Milagro
3909,miranda_de_arga,miranda_de_arga,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,miranda_de_arga/navarra,Navarra,Miranda de Arga
3910,monreal,elo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,monreal/navarra,,
3911,monteagudo,monteagudo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,monteagudo/navarra,Navarra,Monteagudo
3912,murchante,murchante,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,murchante/navarra,Navarra,Murchante
3913,murillo_el_cuende,murillo_el_cuende,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,murillo_el_cuende/navarra,Navarra,Murillo el Cuende
3914,murillo_el_fruto,murillo_el_fruto,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,murillo_el_fruto/navarra,Navarra,Murillo el Fruto
3915,muruzabal,muruzabal,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,muruzabal/navarra,Navarra,Muruzábal
3916,navascues,nabaskoze,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,navascues/navarra,,
3917,obanos,obanos,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,obanos/navarra,Navarra,Obanos
3918,ochagavia,otsagabia,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ochagavia/navarra,,
3919,oiz,oiz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,oiz/navarra,Navarra,Oiz
3920,olite,erriberri,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,olite/navarra,,
3921,oloriz,oloritz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,oloriz/navarra,Navarra,Olóriz/Oloritz
3922,cendea_de_olza,oltza_zendea,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cendea_de_olza/navarra,,
3923,orbaizeta,orbaizeta,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,orbaizeta/navarra,Navarra,Orbaizeta
3924,oteiza,oteiza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,oteiza/navarra,Navarra,Oteiza
