,comunidad,provincia,población,latitud,longitud,altitud,distanica_km,cuidad_mas_cercana
7414,pais_vasco,guipuzcoa,antzuola,43.09944,-2.3817470000000003,236.78099999999998,14.771694561098439,Bilbao
7415,pais_vasco,guipuzcoa,arama,43.06364,-2.1655580000000003,160.9707,32.66364504588476,Bilbao
7416,pais_vasco,guipuzcoa,aretxabaleta,43.03625,-2.504542,243.25099999999998,13.180147926198675,Bilbao
7417,pais_vasco,guipuzcoa,arrasate,43.06451,-2.487716,211.2374,10.770497305495471,Bilbao
7418,pais_vasco,guipuzcoa,asteasu,43.1952,-2.0975479999999997,114.90799999999999,37.04535842820878,Bilbao
7419,pais_vasco,guipuzcoa,astigarraga,43.28065,-1.94756,23.83108,30.67948477804248,San_Sebastián
7420,pais_vasco,guipuzcoa,ataun,43.0,-2.166667,306.0193,35.332774429936954,Bilbao
7421,pais_vasco,guipuzcoa,azkoitia,43.1782,-2.31164,114.0646,19.591052536214843,Bilbao
7422,pais_vasco,guipuzcoa,azpeitia,43.1839,-2.265466,85.31000999999999,23.389313573649968,Bilbao
7423,pais_vasco,guipuzcoa,baliarrain,43.069309999999994,-2.129235,298.5484,35.326482388350094,Bilbao
7424,pais_vasco,guipuzcoa,beasain,43.04708,-2.204605,157.5788,30.298121056428265,Bilbao
7425,pais_vasco,guipuzcoa,beizama,43.134190000000004,-2.200113,493.4712,28.451196183975807,Bilbao
7426,pais_vasco,guipuzcoa,belauntza,43.13528,-2.050705,216.8134,37.87049072277186,San_Sebastián
7427,pais_vasco,guipuzcoa,berastegi,43.12403,-1.979426,404.8885,32.43887704908498,San_Sebastián
7428,pais_vasco,guipuzcoa,bergara,43.11822,-2.413358,157.6092,11.6409835468248,Bilbao
7429,pais_vasco,guipuzcoa,berrobi,43.14548,-2.026374,162.8121,35.74586173976786,San_Sebastián
7430,pais_vasco,guipuzcoa,bidegoian,43.13968,-2.1695849999999997,528.3658,30.89438924389075,Bilbao
7431,pais_vasco,guipuzcoa,deba,43.295559999999995,-2.353894,7.759183999999999,20.48258193578377,Baracaldo
7432,pais_vasco,guipuzcoa,donostia_san_sebastian,43.32074,-1.984421,6.746842999999999,35.10542355524786,San_Sebastián
7433,pais_vasco,guipuzcoa,eibar,43.18418,-2.473289,130.9591,7.292709757046187,Bilbao
7434,pais_vasco,guipuzcoa,elduain,43.14071,-2.0004880000000003,254.9981,33.750749560326106,San_Sebastián
7435,pais_vasco,guipuzcoa,elgeta,43.13657,-2.487392,466.9089,5.296198510716232,Bilbao
7436,pais_vasco,guipuzcoa,elgoibar,43.21519,-2.4157029999999997,50.11758,12.622900037090925,Baracaldo
7437,pais_vasco,guipuzcoa,errenteria,43.31275,-1.8996330000000001,10.49794,28.559843624568487,San_Sebastián
7438,pais_vasco,guipuzcoa,errezil,43.16467,-2.173594,295.3495,30.585015706600647,Bilbao
7439,pais_vasco,guipuzcoa,eskoriatza,43.017070000000004,-2.52698,283.6373,14.90357595436576,Bilbao
7440,pais_vasco,guipuzcoa,ezkio_itsaso,43.08194,-2.274167,427.0138,23.640999674002824,Bilbao
7441,pais_vasco,guipuzcoa,gabiria,43.049690000000005,-2.279856,407.9997,24.61407762890973,Bilbao
7442,pais_vasco,guipuzcoa,gaintza,43.05263,-2.13237,435.0464,35.60460409097157,Bilbao
7443,pais_vasco,guipuzcoa,gaztelu,43.11658,-2.022278,454.0377,36.01529327536665,San_Sebastián
7444,pais_vasco,guipuzcoa,getaria,43.303259999999995,-2.2043630000000003,31.46094,31.77060870671309,Baracaldo
7445,pais_vasco,guipuzcoa,hernani,43.26755,-1.975814,35.97763,32.43616981770471,San_Sebastián
7446,pais_vasco,guipuzcoa,hernialde,43.15447,-2.085025,292.9313,37.73432436821268,Bilbao
7447,pais_vasco,guipuzcoa,hondarribia,43.36253,-1.791498,16.01497,25.190059125579015,San_Sebastián
7448,pais_vasco,guipuzcoa,ibarra,43.053999999999995,-2.5660000000000003,381.8797,10.756835853391971,Bilbao
7449,pais_vasco,guipuzcoa,idiazabal,43.01178,-2.234214,216.831,29.90875702922348,Bilbao
7450,pais_vasco,guipuzcoa,ikaztegieta,43.09496,-2.1239,115.8261,35.130860406654236,Bilbao
7451,pais_vasco,guipuzcoa,irun,43.338229999999996,-1.7892720000000002,25.16919,23.07290673264585,San_Sebastián
7452,pais_vasco,guipuzcoa,irura,43.165690000000005,-2.069617,65.21113000000001,38.9967366534187,San_Sebastián
7453,pais_vasco,guipuzcoa,itsasondo,43.06693,-2.167393,163.9407,32.414246296424416,Bilbao
7454,pais_vasco,guipuzcoa,larraul,43.187740000000005,-2.102534,237.0397,36.542286332156046,Bilbao
7455,pais_vasco,guipuzcoa,lasarte_oria,43.26746,-2.0201689999999997,19.10768,35.9118060527742,San_Sebastián
7456,pais_vasco,guipuzcoa,lazkao,43.03432,-2.187379,163.6037,32.14213564094907,Bilbao
7457,pais_vasco,guipuzcoa,leaburu,43.12498,-2.052106,291.6496,38.18612121328205,San_Sebastián
7458,pais_vasco,guipuzcoa,legazpi,43.054359999999996,-2.333641,409.8437,20.540505536921973,Bilbao
7459,pais_vasco,guipuzcoa,legorreta,43.08579,-2.150909,122.1339,33.180765310100284,Bilbao
7460,pais_vasco,guipuzcoa,leintz_gatzaga,42.987109999999994,-2.5686259999999996,452.9091,18.18133256372585,Bilbao
7461,pais_vasco,guipuzcoa,lezo,43.32113,-1.898775,17.89582,28.95544386040153,San_Sebastián
7462,pais_vasco,guipuzcoa,lizartza,43.10372,-2.0342540000000002,138.8465,37.30822082312205,San_Sebastián
7463,pais_vasco,guipuzcoa,mendaro,43.26417,-2.3755,15.47729,17.303102573164658,Baracaldo
7464,pais_vasco,guipuzcoa,mutiloa,43.02238,-2.272826,242.8707,26.61711906701652,Bilbao
7465,pais_vasco,guipuzcoa,mutriku,43.30707,-2.3850830000000003,39.228609999999996,19.137595234594126,Baracaldo
7466,pais_vasco,guipuzcoa,oiartzun,43.299279999999996,-1.8578740000000002,102.9721,24.87604876395861,San_Sebastián
7467,pais_vasco,guipuzcoa,olaberria,43.02708,-2.203089,321.9393,31.321563661466648,Bilbao
7468,pais_vasco,guipuzcoa,onati,43.03289,-2.411348,246.6335,17.21973858031363,Bilbao
7469,pais_vasco,guipuzcoa,ordizia,43.0542,-2.178116,153.6479,32.02647024878692,Bilbao
7470,pais_vasco,guipuzcoa,orendain,43.07972,-2.11429,389.0253,36.231280987190495,Bilbao
7471,pais_vasco,guipuzcoa,orexa,43.09388,-2.011392,407.6548,35.83238493540401,San_Sebastián
7472,pais_vasco,guipuzcoa,orio,43.27832,-2.1265970000000003,14.71972,36.970363254730465,Baracaldo
7473,pais_vasco,guipuzcoa,ormaiztegi,43.04274,-2.255848,203.0768,26.704420247966308,Bilbao
7474,pais_vasco,guipuzcoa,pasaia,43.32528,-1.921111,0.0,30.75453031017213,San_Sebastián
7475,pais_vasco,guipuzcoa,segura,43.00922,-2.252519,245.1862,28.797621016000495,Bilbao
7476,pais_vasco,guipuzcoa,soraluze,43.17543,-2.4124939999999997,129.5642,11.509213702260244,Bilbao
7477,pais_vasco,guipuzcoa,tolosa,43.13698,-2.073914,80.21484,38.66532208447176,Bilbao
7478,pais_vasco,guipuzcoa,urnieta,43.2482,-1.9905169999999999,53.07031,33.104070492953944,San_Sebastián
7479,pais_vasco,guipuzcoa,urretxu,43.09228,-2.3143830000000003,356.4125,20.17784799208017,Bilbao
7480,pais_vasco,guipuzcoa,usurbil,43.27138,-2.049934,34.0494,38.357400526812796,San_Sebastián
7481,pais_vasco,guipuzcoa,villabona,43.18995,-2.052454,54.3162,37.503298105252966,San_Sebastián
7482,pais_vasco,guipuzcoa,zaldibia,43.03796,-2.150894,173.7619,34.72980165754634,Bilbao
7483,pais_vasco,guipuzcoa,zarautz,43.280359999999995,-2.1715880000000003,4.358158,33.497712778149946,Baracaldo
7484,pais_vasco,guipuzcoa,zegama,42.97568,-2.2900720000000003,304.9531,28.67296121634344,Bilbao
7485,pais_vasco,guipuzcoa,zerain,43.01212,-2.274118,331.8807,27.157718066305183,Bilbao
7486,pais_vasco,guipuzcoa,zestoa,43.23944,-2.2581130000000003,68.75632,25.658364606321953,Baracaldo
7487,pais_vasco,guipuzcoa,zizurkil,43.19952,-2.074074,114.8392,38.99639894529287,Bilbao
7488,pais_vasco,guipuzcoa,zumaia,43.297259999999994,-2.2568490000000003,7.985662,27.581148874401634,Baracaldo
7489,pais_vasco,guipuzcoa,zumarraga,43.09048,-2.3132200000000003,356.2693,20.33196112913398,Bilbao
7490,pais_vasco,vizcaya,abadino,43.15,-2.610278,139.5298,4.891527915855184,Bilbao
7491,pais_vasco,vizcaya,abanto_y_ciervana_abanto_zierbena,43.31688,-3.087678,65.98425,7.905266150001514,Getxo
7492,pais_vasco,vizcaya,ajangiz,43.301,-2.6710000000000003,13.373070000000002,13.898292707825105,Baracaldo
7493,pais_vasco,vizcaya,alonsotegi,43.24519,-2.988702,23.9028,12.88614229165367,Getxo
7494,pais_vasco,vizcaya,amorebieta_etxano,43.2205,-2.733236,74.85185,13.428459092127467,Baracaldo
7495,pais_vasco,vizcaya,amoroto,43.3285,-2.5125,167.2689,15.032691318141365,Baracaldo
7496,pais_vasco,vizcaya,arakaldo,43.14955,-2.925086,191.3967,24.39812438499282,Getxo
7497,pais_vasco,vizcaya,arantzazu,43.1529,-2.7904299999999997,98.17124,18.63174083571767,Baracaldo
7498,pais_vasco,vizcaya,areatza,43.12108,-2.7677709999999998,135.7863,17.966491492896022,Bilbao
7499,pais_vasco,vizcaya,arrankudiaga,43.1735,-2.917886,91.23169,22.045195011929522,Getxo
7500,pais_vasco,vizcaya,arratzu,43.31167,-2.638611,63.8907,13.6078843804873,Baracaldo
7501,pais_vasco,vizcaya,arrieta,43.34036,-2.7697990000000003,175.4774,19.55065130498853,Getxo
7502,pais_vasco,vizcaya,arrigorriaga,43.20752,-2.887839,59.696780000000004,19.634045207809432,Getxo
7503,pais_vasco,vizcaya,artea,43.133720000000004,-2.784141,128.3002,18.872179932010766,Baracaldo
7504,pais_vasco,vizcaya,artzentales,43.24055,-3.241389,245.3207,19.820019165896948,Santander
7505,pais_vasco,vizcaya,atxondo,43.130340000000004,-2.585079,167.8765,3.589983206727048,Bilbao
7506,pais_vasco,vizcaya,aulesti,43.29609,-2.563355,93.12841999999999,10.701625340132882,Baracaldo
7507,pais_vasco,vizcaya,bakio,43.42778,-2.811389,2.838547,17.73495109606289,Getxo
7508,pais_vasco,vizcaya,balmaseda,43.19287,-3.196942,151.5686,23.97426978359921,Getxo
7509,pais_vasco,vizcaya,barakaldo,43.29683,-2.985259,32.29025,7.305992965488608,Getxo
7510,pais_vasco,vizcaya,barrika,43.40638,-2.962425,71.81126,6.434653161460829,Getxo
7511,pais_vasco,vizcaya,basauri,43.23333,-2.8833330000000004,46.02919,17.42593558859659,Getxo
7512,pais_vasco,vizcaya,bedia,43.20937,-2.804965,68.43693,19.078699979694733,Baracaldo
7513,pais_vasco,vizcaya,berango,43.3659,-2.996356,21.282870000000003,1.2837550824396284,Getxo
7514,pais_vasco,vizcaya,bermeo,43.42042,-2.7221580000000003,25.29399,24.21738150231741,Getxo
7515,pais_vasco,vizcaya,berriatua,43.31667,-2.4666669999999997,124.6662,15.442576700781007,Baracaldo
7516,pais_vasco,vizcaya,berriz,43.18817,-2.593,249.695,2.282547542808069,Baracaldo
7517,pais_vasco,vizcaya,bilbao,43.25696,-2.923441,17.88842,13.432832313883262,Getxo
7518,pais_vasco,vizcaya,busturia,43.383,-2.697,18.90419,22.80459435321249,Baracaldo
7519,pais_vasco,vizcaya,derio,43.302,-2.8818330000000003,53.1399,12.2128227006986,Getxo
7520,pais_vasco,vizcaya,dima,43.143390000000004,-2.751464,120.6062,16.01065528953562,Baracaldo
7521,pais_vasco,vizcaya,durango,43.16907,-2.6326549999999997,119.8463,6.136614903662517,Baracaldo
7522,pais_vasco,vizcaya,ea,43.38013,-2.585593,14.61585,20.075564231963295,Baracaldo
7523,pais_vasco,vizcaya,elantxobe,43.403420000000004,-2.6398,73.22169,23.321167562683787,Baracaldo
7524,pais_vasco,vizcaya,elorrio,43.130390000000006,-2.5421549999999997,187.1315,2.272249930905998,Bilbao
7525,pais_vasco,vizcaya,erandio,43.30746,-2.946418,7.186315,7.7855230726401174,Getxo
7526,pais_vasco,vizcaya,ereno,43.35695,-2.621667,263.127,17.951888031395836,Baracaldo
7527,pais_vasco,vizcaya,ermua,43.186640000000004,-2.502607,176.2473,5.6028199835785815,Bilbao
7528,pais_vasco,vizcaya,errigoiti,43.318709999999996,-2.7253439999999998,239.4783,18.239859411996466,Baracaldo
7529,pais_vasco,vizcaya,etxebarri,43.24718,-2.890139,35.725570000000005,15.862166061248988,Getxo
7530,pais_vasco,vizcaya,etxebarria,43.25415,-2.477354,103.6294,9.625904361620641,Baracaldo
7531,pais_vasco,vizcaya,forua,43.333709999999996,-2.678589,28.36767,17.278474305677673,Baracaldo
7532,pais_vasco,vizcaya,fruiz,43.32889,-2.7833330000000003,52.61326999999999,18.658953083412,Getxo
7533,pais_vasco,vizcaya,galdakao,43.23056,-2.8458330000000003,50.10822,19.593974840336273,Getxo
7534,pais_vasco,vizcaya,galdames,43.266000000000005,-3.094,440.9984,12.471454440805168,Getxo
7535,pais_vasco,vizcaya,gamiz_fika,43.31173,-2.810701,93.4413,16.99416805528337,Getxo
7536,pais_vasco,vizcaya,garai,43.194720000000004,-2.609722,266.8056,3.274025518832543,Baracaldo
7537,pais_vasco,vizcaya,gatika,43.363890000000005,-2.871944,72.61108,11.172626756278298,Getxo
7538,pais_vasco,vizcaya,gautegiz_arteaga,43.3531,-2.650985,39.718720000000005,18.2484904007946,Baracaldo
7539,pais_vasco,vizcaya,gernika_lumo,43.31707,-2.678975,11.34349,15.731798875114913,Baracaldo
7540,pais_vasco,vizcaya,getxo,43.36229,-3.0125669999999998,47.59218,0.32859377952608143,Getxo
7541,pais_vasco,vizcaya,gizaburuaga,43.33222,-2.536111,43.54258,14.960761255774706,Baracaldo
7542,pais_vasco,vizcaya,gordexola,43.17989,-3.071129,77.9446,20.63628084371264,Getxo
7543,pais_vasco,vizcaya,gorliz,43.41667,-2.933333,24.43753,8.83955432327992,Getxo
7544,pais_vasco,vizcaya,guenes,43.21032,-3.0953169999999997,75.42331999999999,18.025176792280167,Getxo
7545,pais_vasco,vizcaya,ibarrangelu,43.39022,-2.633802,84.87255,21.77948431794384,Baracaldo
7546,pais_vasco,vizcaya,igorre,43.16583,-2.776111,86.60947,17.143406069546074,Baracaldo
7547,pais_vasco,vizcaya,ispaster,43.36295,-2.544635,117.9179,18.240905641406442,Baracaldo
7548,pais_vasco,vizcaya,iurreta,43.1767,-2.6337770000000003,115.2097,5.785200878501407,Baracaldo
7549,pais_vasco,vizcaya,izurtza,43.15227,-2.641978,156.2756,7.468096893535645,Bilbao
7550,pais_vasco,vizcaya,karrantza_harana,43.22528,-3.3594440000000003,173.5333,11.507914635808602,Santander
7551,pais_vasco,vizcaya,kortezubi,43.33598,-2.6543189999999997,17.82089,16.595323558205422,Baracaldo
7552,pais_vasco,vizcaya,lanestosa,43.22117,-3.4391480000000003,287.1597,7.333021154987921,Santander
7553,pais_vasco,vizcaya,larrabetzu,43.26097,-2.796175,75.54598,19.544111653978785,Baracaldo
7554,pais_vasco,vizcaya,laukiz,43.35333,-2.906111,50.3518,8.434668314533816,Getxo
7555,pais_vasco,vizcaya,leioa,43.3261,-2.987704,15.542329999999998,4.1798357675600215,Getxo
7556,pais_vasco,vizcaya,lekeitio,43.36551,-2.503344,22.27852,19.184534510836045,Baracaldo
7557,pais_vasco,vizcaya,lemoa,43.20876,-2.774117,64.37141,16.57789779644854,Baracaldo
7558,pais_vasco,vizcaya,lemoiz,43.41324,-2.902253,90.53293000000001,10.532201017386964,Getxo
7559,pais_vasco,vizcaya,lezama,43.27217,-2.8321669999999997,69.00446,17.394327899526264,Getxo
7560,pais_vasco,vizcaya,loiu,43.315,-2.938333,27.390790000000003,7.659550271038326,Getxo
7561,pais_vasco,vizcaya,mallabia,43.18965,-2.529969,261.5383,3.444207517150977,Baracaldo
7562,pais_vasco,vizcaya,manaria,43.13749,-2.661135,198.9331,9.126174023989986,Bilbao
7563,pais_vasco,vizcaya,markina_xemein,43.2706,-2.497155,79.80216999999999,9.824112180673938,Baracaldo
7564,pais_vasco,vizcaya,maruri_jatabe,43.38277,-2.874989,16.750510000000002,11.206261250988979,Getxo
7565,pais_vasco,vizcaya,menaka,43.36446,-2.8017950000000003,104.5382,16.844245650216582,Getxo
7566,pais_vasco,vizcaya,mendata,43.28333,-2.6333330000000004,107.8886,10.59456963975821,Baracaldo
7567,pais_vasco,vizcaya,mendexa,43.34639,-2.483333,163.8673,17.731251668465138,Baracaldo
7568,pais_vasco,vizcaya,morga,43.29793,-2.752739,201.8646,18.38052337769197,Baracaldo
7569,pais_vasco,vizcaya,mundaka,43.40733,-2.698322,13.86142,25.292547341234712,Baracaldo
7570,pais_vasco,vizcaya,mungia,43.354409999999994,-2.846714,30.577009999999998,13.220193448281556,Getxo
7571,pais_vasco,vizcaya,munitibar_arbatzegi_gerrikaitz,43.26533,-2.591845,192.7225,7.4791796932936,Baracaldo
7572,pais_vasco,vizcaya,murueta,43.354459999999996,-2.684153,50.08335,19.5096322896065,Baracaldo
7573,pais_vasco,vizcaya,muskiz,43.31667,-3.1166669999999996,39.0695,9.88394672612103,Getxo
7574,pais_vasco,vizcaya,muxika,43.28967,-2.692941,18.957639999999998,14.096232261826337,Baracaldo
7575,pais_vasco,vizcaya,nabarniz,43.3216,-2.5844,356.5077,13.575750536121163,Baracaldo
7576,pais_vasco,vizcaya,ondarroa,43.3207,-2.420475,7.727888,18.0815223806331,Baracaldo
7577,pais_vasco,vizcaya,orozko,43.10861,-2.911111,157.4331,29.087737028627558,Getxo
7578,pais_vasco,vizcaya,ortuella,43.311370000000004,-3.055952,90.76665,6.563476486749637,Getxo
7579,pais_vasco,vizcaya,otxandio,43.04045,-2.654584,559.9855,14.853850796814475,Bilbao
7580,pais_vasco,vizcaya,plentzia,43.40443,-2.9501020000000002,2.770658,6.918780808777798,Getxo
7581,pais_vasco,vizcaya,portugalete,43.32066,-3.020252,43.67228,4.45368216874764,Getxo
7582,pais_vasco,vizcaya,santurtzi,43.32871,-3.031772,10.96747,3.9006067098268953,Getxo
7583,pais_vasco,vizcaya,sestao,43.30964,-3.00694,64.24418,5.6070024234530695,Getxo
7584,pais_vasco,vizcaya,sondika,43.300470000000004,-2.924341,29.5489,9.585317812957461,Getxo
7585,pais_vasco,vizcaya,sopelana,43.37892,-2.983002,49.008070000000004,3.032199941902552,Getxo
7586,pais_vasco,vizcaya,sopuerta,43.26278,-3.1525,77.18089,15.809886507983766,Getxo
7587,pais_vasco,vizcaya,sukarrieta,43.395340000000004,-2.696367,29.37888,24.01538443600965,Baracaldo
7588,pais_vasco,vizcaya,trucios_turtzioz,43.27268,-3.2885459999999997,420.5313,15.525599779214675,Santander
7589,pais_vasco,vizcaya,ubide,43.02683,-2.688209,587.656,17.712638661695138,Bilbao
7590,pais_vasco,vizcaya,ugao_miraballes,43.179990000000004,-2.902508,75.86762,21.83323327288177,Getxo
7591,pais_vasco,vizcaya,urduliz,43.379670000000004,-2.9619999999999997,63.887159999999994,4.4553432524948535,Getxo
7592,pais_vasco,vizcaya,urduna,42.99445,-3.009623,291.8751,40.66007703617196,Getxo
7593,pais_vasco,vizcaya,valle_de_trapaga_trapagaran,43.30311,-3.035548,24.57367,6.6569154338495276,Getxo
7594,pais_vasco,vizcaya,zaldibar,43.170970000000004,-2.54713,202.9217,2.3440842722071658,Bilbao
7595,pais_vasco,vizcaya,zalla,43.214009999999995,-3.135223,96.03481,19.143813683363234,Getxo
7596,pais_vasco,vizcaya,zamudio,43.28333,-2.8666669999999996,44.55854,14.396382952170114,Getxo
7597,pais_vasco,vizcaya,zaratamo,43.21151,-2.873626,167.1853,19.867620278872327,Getxo
7598,pais_vasco,vizcaya,zeanuri,43.09966,-2.7496150000000004,172.2116,17.14539385993126,Bilbao
7599,pais_vasco,vizcaya,zeberio,43.15278,-2.852778,184.4285,23.531021340532913,Baracaldo
7600,pais_vasco,vizcaya,zierbena,43.34766,-3.0861520000000002,95.27986999999999,6.310136614250207,Getxo
7601,pais_vasco,vizcaya,ziortza_bolibar,43.24982,-2.550174,179.7434,5.769749385974923,Baracaldo
7602,valencia,alicante,adsubia,38.84783,-0.1499264,106.0243,29.99154360227743,Gandía
7603,valencia,alicante,agost,38.44117,-0.6395459,332.42400000000004,7.900188830387049,San_Vicente_del_Raspeig
7604,valencia,alicante,agres,38.77988,-0.5156772,724.617,39.03128138017409,San_Vicente_del_Raspeig
7605,valencia,alicante,aigues,38.499320000000004,-0.3627366,325.356,11.391673699494802,Alcoy
7606,valencia,alicante,albatera,38.1806,-0.8696246,21.50101,28.28335991053068,Molina_de_Segura
7607,valencia,alicante,alcalali,38.75568,-0.046652,290.6824,20.30053862446597,Gandía
7608,valencia,alicante,alcocer_de_planes,38.79493,-0.4027004,352.7985,34.8904220513899,Gandía
7609,valencia,alicante,alcoleja,38.67542,-0.3323183,751.6678,22.04187103234929,Gandía
7610,valencia,alicante,alcoy,38.69763,-0.47309589999999996,578.9285,30.51058964139117,San_Vicente_del_Raspeig
7611,valencia,alicante,alfafara,38.772659999999995,-0.5552129,587.1841,38.11670824869218,San_Vicente_del_Raspeig
7612,valencia,alicante,alfas_del_pi_,38.58055,-0.1032094,96.30521,0.5936188642991221,Gandía
7613,valencia,alicante,algorfa,38.08587,-0.7957607,29.952759999999998,20.168228114900685,Orihuela
7614,valencia,alicante,alguena,38.33886,-1.003234,536.0125,36.09794629659174,Molina_de_Segura
7615,valencia,alicante,alicante,38.3452,-0.48100600000000004,16.63256,6.214559050993807,Elda
7616,valencia,alicante,almoradi,38.109629999999996,-0.7920031999999999,17.383570000000002,20.53791815137369,Orihuela
7617,valencia,alicante,almudaina,38.76115,-0.35386,575.8386,29.231467362312035,Gandía
7618,valencia,alicante,alqueria_d_asnar_,38.77235,-0.4256638,358.3362,34.77223889824282,Gandía
7619,valencia,alicante,altea,38.60032,-0.0491708,21.23566,5.751242439605777,Gandía
7620,valencia,alicante,aspe,38.34857,-0.7694141999999999,230.3877,21.165134189900566,San_Vicente_del_Raspeig
7621,valencia,alicante,balones,38.73683,-0.34205840000000004,663.7676,26.656406778249192,Gandía
7622,valencia,alicante,banyeres_de_mariola,38.71685,-0.6558753,825.7204,33.20810808941721,San_Vicente_del_Raspeig
7623,valencia,alicante,benasau,38.691140000000004,-0.3437617,695.5562,23.77677560300663,Gandía
7624,valencia,alicante,beneixama,38.69995,-0.7661394,595.4329,35.425218748975226,San_Vicente_del_Raspeig
7625,valencia,alicante,benejuzar,38.07839,-0.8384451999999999,25.65035,23.719822599946088,Orihuela
7626,valencia,alicante,benferri,38.14063,-0.9632033000000001,54.47756,19.096127212560493,Molina_de_Segura
7627,valencia,alicante,beniarbeig,38.82312,-0.0020653000000000004,46.27847,28.61929041083382,Gandía
7628,valencia,alicante,beniarda,38.68372,-0.2160712,469.4673,14.766200200942304,Gandía
7629,valencia,alicante,beniarres,38.819520000000004,-0.37827940000000004,391.1873,35.385622168653896,Gandía
7630,valencia,alicante,benidoleig,38.79387,-0.028196299999999997,102.7022,24.82635549546392,Gandía
7631,valencia,alicante,benidorm,38.537040000000005,-0.1290771,21.19977,5.058330038384409,Gandía
7632,valencia,alicante,benifallim,38.66279,-0.40032070000000003,730.8427,26.857618717583232,Gandía
7633,valencia,alicante,benifato,38.67406,-0.23003779999999996,654.8287,14.773624224889002,Gandía
7634,valencia,alicante,benigembla,38.75606,-0.1102239,310.3394,19.58313409210997,Gandía
7635,valencia,alicante,benijofar,38.078109999999995,-0.73795,35.03075,15.036665361382694,Orihuela
7636,valencia,alicante,benilloba,38.70023,-0.3904273,535.0692,27.792422407324754,Gandía
7637,valencia,alicante,benillup,38.753479999999996,-0.3789057,561.1097,30.29421170299437,Gandía
7638,valencia,alicante,benimantell,38.67443,-0.207443,562.9584,13.49140754873524,Gandía
7639,valencia,alicante,benimarfull,38.7751,-0.3934855,427.3933,32.816007381316645,Gandía
7640,valencia,alicante,benimassot,38.74907,-0.2923697,729.0436,24.586986184259004,Gandía
7641,valencia,alicante,benimeli,38.82294,-0.0417273,95.25533,27.664426077333218,Gandía
7642,valencia,alicante,benissa,38.716229999999996,0.053372199999999995,253.765,20.7611550683248,Gandía
7643,valencia,alicante,benitachell,38.73225,0.1447876,154.6002,27.866882062436773,Gandía
7644,valencia,alicante,biar,38.6297,-0.7654974,703.2366,29.068943265973363,San_Vicente_del_Raspeig
7645,valencia,alicante,bigastro,38.06304,-0.8955042999999999,29.8936,20.86673963467036,Molina_de_Segura
7646,valencia,alicante,bolulla,38.67622,-0.11179289999999999,220.4359,10.703668402124247,Gandía
7647,valencia,alicante,busot,38.48483,-0.41727109999999995,331.5273,13.07082497371684,San_Vicente_del_Raspeig
7648,valencia,alicante,callosa_d_en_sarria,38.65133,-0.12253419999999998,254.6619,8.008457909443003,Gandía
7649,valencia,alicante,callosa_de_segura,38.12413,-0.8784829,22.561339999999998,24.38454723172893,Molina_de_Segura
7650,valencia,alicante,calpe,38.64483,0.045406300000000004,53.52462,15.311261664094925,Gandía
7651,valencia,alicante,campello_,38.42892,-0.39788709999999994,25.46509,10.320552681122585,Alcoy
7652,valencia,alicante,campo_de_mirra,38.68671,-0.7770379,588.4718,34.71715992863031,San_Vicente_del_Raspeig
7653,valencia,alicante,canada,38.67524,-0.8098581,561.0671,35.42633914641271,San_Vicente_del_Raspeig
7654,valencia,alicante,castalla,38.59519,-0.6722505999999999,685.3792,21.2324000346042,San_Vicente_del_Raspeig
7655,valencia,alicante,castell_de_castells,38.75242,-0.1748384,425.5766,19.987854967258198,Gandía
7656,valencia,alicante,castell_de_guadalest_,38.67644,-0.19861800000000002,555.7478,13.20471908945192,Gandía
7657,valencia,alicante,catral,38.16095,-0.8014995,11.0,23.72421434170044,Orihuela
7658,valencia,alicante,cocentaina,38.74228,-0.43843230000000005,446.2317,33.75696021036475,Gandía
7659,valencia,alicante,confrides,38.68329,-0.2685593,789.8048,17.938986952111144,Gandía
7660,valencia,alicante,cox,38.1416,-0.8870501000000001,20.62896,24.62697736202023,Molina_de_Segura
7661,valencia,alicante,crevillent,38.24703,-0.803492,120.1649,29.512899412768192,Elda
7662,valencia,alicante,daya_nueva,38.11316,-0.7592378000000001,8.224919,17.99617508665689,Orihuela
7663,valencia,alicante,daya_vieja,38.10484,-0.7387286999999999,6.833564999999999,15.983246303963108,Orihuela
7664,valencia,alicante,denia,38.84043,0.1085751,11.78009,34.62693036464504,Gandía
7665,valencia,alicante,dolores,38.14058,-0.7692993,9.227216,20.146203479402878,Orihuela
7666,valencia,alicante,elche,38.2655,-0.6984587,89.97423,20.13367180106728,Elda
7667,valencia,alicante,elda,38.47803,-0.7904639,413.189,21.61615759181644,San_Vicente_del_Raspeig
7668,valencia,alicante,facheca,38.73502,-0.2678879,780.0387,22.03151189243619,Gandía
7669,valencia,alicante,famorca,38.73206,-0.24639270000000002,691.6473,20.650049179114628,Gandía
7670,valencia,alicante,finestrat,38.56909,-0.2107335,261.4681,8.843362695029088,Gandía
7671,valencia,alicante,fondo_de_les_neus_,38.305040000000005,-0.9341582,493.7399,35.06022206622284,Molina_de_Segura
7672,valencia,alicante,formentera_del_segura,38.08562,-0.7453506,10.79573,15.858215139124349,Orihuela
7673,valencia,alicante,gaianes,38.81155,-0.4103162,414.3354,36.647433971701204,Gandía
7674,valencia,alicante,gata_de_gorgos,38.77425,0.08121239999999999,85.46293,27.249316886540075,Gandía
