población,distanica_km,cuidad_mas_cercana
brieva_de_cameros,45.48267081728602,Logroño
brinas,35.92293902359877,Vitoria
briones,30.978933010105877,Vitoria
cabezon_de_cameros,22.463640386276346,Logroño
calahorra,25.23081583025157,Logroño
camprovin,30.90511566831665,Vitoria
canales_de_la_sierra,33.22964425302998,Boadilla_del_Monte
canas,38.163774492942146,Vitoria
canillas_de_rio_tuerto,37.49527023461062,Vitoria
cardenas,32.98418486313925,Vitoria
casalarreina,41.461871638400225,Vitoria
castanares_de_rioja,42.777346667578016,Vitoria
castroviejo,28.718263982757932,Vitoria
cellorigo,49.974184168020344,Vitoria
cenicero,19.280131096839927,Vitoria
cervera_del_rio_alhama,40.129272053898404,Logroño
cidamon,38.56091981873488,Vitoria
cihuri,42.41522115408755,Vitoria
ciruena,41.38111069824127,Vitoria
clavijo,14.99655881768748,Logroño
cordovin,35.99155250255349,Vitoria
corera,8.13491387522848,Logroño
cornago,27.962014426352862,Logroño
corporales,43.620849484879855,Boadilla_del_Monte
cuzcurrita_de_rio_tiron,45.46848549440812,Vitoria
daroca_de_rioja,20.869177363638364,Vitoria
enciso,14.578978311874154,Logroño
entrena,16.782427667493586,Vitoria
estollo,41.3694556165147,Vitoria
ezcaray,36.31762095152613,Boadilla_del_Monte
foncea,52.79922453134403,Vitoria
fonzaleche,49.94875386103237,Vitoria
fuenmayor,13.397617083685045,Vitoria
galbarruli,46.852839963287884,Vitoria
galilea,8.094058774690527,Logroño
gallinero_de_cameros,31.097331403038947,Logroño
gimileo,33.99191127504347,Vitoria
granon,42.68101757284627,Boadilla_del_Monte
gravalos,29.21948222049245,Logroño
haro,36.52775944829602,Vitoria
herce,11.329616184104225,Logroño
herramelluri,47.0242075760565,Boadilla_del_Monte
hervias,39.6197151771164,Vitoria
hormilla,30.953508663256237,Vitoria
hormilleja,27.01267465871696,Vitoria
hornillos_de_cameros,14.560617151472607,Logroño
hornos_de_moncalvillo,19.49099258998017,Vitoria
huercanos,24.9890933443528,Vitoria
igea,31.63321534045224,Logroño
jalon_de_cameros,19.25424642336091,Logroño
laguna_de_cameros,25.29195155178355,Logroño
lagunilla_del_jubera,7.284498067993775,Logroño
lardero,10.206488898125095,Vitoria
ledesma_de_la_cogolla,33.06173184947976,Vitoria
leiva,45.64308021512398,Boadilla_del_Monte
leza_de_rio_leza,12.374238086864471,Logroño
logrono,5.9131361621911465,Vitoria
lumbreras,35.06995755793373,Logroño
manjarres,25.383418549803213,Vitoria
mansilla_de_la_sierra,39.478484923291184,Boadilla_del_Monte
manzanares_de_rioja,41.787746703148606,Vitoria
matute,39.44776388790793,Vitoria
medrano,18.449116985760654,Vitoria
munilla,10.371200683401982,Logroño
murillo_de_rio_leza,13.807358141888606,Vitoria
muro_de_aguas,20.983868730481433,Logroño
muro_en_cameros,22.166016079906306,Logroño
najera,28.59121854723506,Vitoria
nalda,18.835750348612706,Logroño
navajun,37.87435195418829,Logroño
navarrete,15.4516876228178,Vitoria
nestares,28.778532522602802,Logroño
nieva_de_cameros,33.46270613021473,Logroño
ochanduri,48.69571828831467,Vitoria
ocon,2.8866537759678192,Logroño
ojacastro,37.83689711574211,Boadilla_del_Monte
ollauri,34.87697650495265,Vitoria
ortigosa_de_cameros,37.65366410450643,Logroño
pazuengos,42.778653116038825,Boadilla_del_Monte
pedroso,45.92668568684145,Logroño
pinillos,28.36140779987278,Logroño
pradejon,17.663113722137815,Logroño
pradillo,32.595306824098614,Logroño
prejano,12.814044818257027,Logroño
quel,18.996671496616237,Logroño
rabanera,20.488895596851762,Logroño
rasillo_de_cameros_,36.517699619136174,Logroño
redal_,8.565503074839283,Logroño
ribafrecha,12.750403500270407,Logroño
rincon_de_soto,34.87909561127239,Logroño
robres_del_castillo,1.944633128397643,Logroño
rodezno,35.707863384064005,Vitoria
sajazarra,46.023853557682536,Vitoria
san_asensio,27.824791036082182,Vitoria
san_millan_de_la_cogolla,42.18046615761769,Vitoria
san_millan_de_yecora,46.81404001419454,Boadilla_del_Monte
san_roman_de_cameros,17.606155656745237,Logroño
san_torcuato,39.48714573099554,Vitoria
san_vicente_de_la_sonsierra,29.214063840900966,Vitoria
santa_coloma,25.686554065170398,Vitoria
santa_engracia_del_jubera,2.9529215532209983,Logroño
santa_eulalia_bajera,10.108781186558604,Logroño
santo_domingo_de_la_calzada,45.15151310961325,Vitoria
santurde_de_rioja,41.89386202802573,Boadilla_del_Monte
santurdejo,43.09503438275732,Boadilla_del_Monte
sojuela,19.114001037821886,Vitoria
sorzano,21.001625758756933,Vitoria
sotes,19.95572987182012,Vitoria
soto_en_cameros,12.767196804213242,Logroño
terroba,14.520648680613235,Logroño
tirgo,44.33102600380269,Vitoria
tobia,40.79045695081695,Vitoria
tormantos,43.368430586154396,Boadilla_del_Monte
torre_en_cameros,20.952725621574647,Logroño
torrecilla_en_cameros,29.804059071985307,Logroño
torrecilla_sobre_alesanco,36.63120830903751,Vitoria
torremontalbo,22.579148663728805,Vitoria
treviana,50.07611745234808,Boadilla_del_Monte
tricio,28.091973954731344,Vitoria
tudelilla,12.847513460133273,Logroño
urunuela,25.56311902361281,Vitoria
valdemadera,36.68504912245511,Logroño
valganon,31.84825236525228,Boadilla_del_Monte
ventosa,21.32683831354245,Vitoria
ventrosa,47.077687782424896,Boadilla_del_Monte
viguera,21.934986477989078,Logroño
villalba_de_rioja,40.68161341935212,Vitoria
villalobar_de_rioja,45.307155853622135,Vitoria
villamediana_de_iregua,9.340581486755172,Vitoria
villanueva_de_cameros,33.64439778955063,Logroño
villar_de_arnedo_,15.068749633960874,Logroño
villar_de_torre,40.49753533863961,Vitoria
villarejo,42.06836783457075,Vitoria
villarroya,23.447131389692522,Logroño
villarta_quintana,39.79454152455991,Boadilla_del_Monte
villavelayo,36.609228573375866,Boadilla_del_Monte
villaverde_de_rioja,39.27988457455882,Vitoria
villoslada_de_cameros,38.02365610633206,Logroño
viniegra_de_abajo,44.173525038379324,Boadilla_del_Monte
viniegra_de_arriba,49.64255215902363,Boadilla_del_Monte
zarraton,38.729825271657354,Vitoria
zarzosa,12.459909929892188,Logroño
zorraquin,34.325380710213565,Boadilla_del_Monte
acebeda_,60.85185308267201,San_Sebastián_de_los_Reyes
ajalvir,10.922544188990825,San_Sebastián_de_los_Reyes
alameda_del_valle,43.137565559050906,Segovia
alamo_,18.942817925109207,Parla
alcala_de_henares,13.574658479416176,Colmenar_Viejo
alcobendas,2.8391755022525635,San_Sebastián_de_los_Reyes
alcorcon,9.13633215606974,Pozuelo_de_Alarcón
aldea_del_fresno,19.865875096072386,Ávila
algete,11.361946901425659,San_Sebastián_de_los_Reyes
alpedrete,10.6171533736516,Segovia
ambite,6.355784251681382,Alcalá_de_Henares
anchuelo,17.152427364200474,Guadalajara
aranjuez,0.3639519864062018,Aranjuez
arganda_del_rey,5.362627484867074,Alcobendas
arroyomolinos,13.868178576600913,Parla
atazar_,45.387164672595404,San_Sebastián_de_los_Reyes
batres,12.981645292616706,Parla
becerril_de_la_sierra,17.645360505034766,Segovia
belmonte_de_tajo,7.715165014330041,Pinto
berrueco_,38.94101659324592,San_Sebastián_de_los_Reyes
berzosa_del_lozoya,49.01452017193541,San_Sebastián_de_los_Reyes
boadilla_del_monte,6.305790879579675,Pozuelo_de_Alarcón
boalo_,20.715056369246614,Segovia
braojos,55.69033089233685,San_Sebastián_de_los_Reyes
brea_de_tajo,10.898161746787727,Alcalá_de_Henares
brunete,14.323468763594008,Las_Rozas_de_Madrid
buitrago_del_lozoya,50.51293974387281,San_Sebastián_de_los_Reyes
bustarviejo,36.368274574940145,San_Sebastián_de_los_Reyes
cabanillas_de_la_sierra,31.13826450107141,San_Sebastián_de_los_Reyes
cabrera_,36.04041652023594,San_Sebastián_de_los_Reyes
cadalso_de_los_vidrios,10.108446676021028,Ávila
camarma_de_esteruelas,19.297218743785844,Colmenar_Viejo
campo_real,2.020537999430389,Alcobendas
canencia,42.51946626578206,San_Sebastián_de_los_Reyes
carabana,2.875151446755553,Alcalá_de_Henares
casarrubuelos,7.632065625673617,Parla
cenicientos,14.45551200715636,Ávila
cercedilla,19.11419559122689,Segovia
cervera_de_buitrago,43.015008885723546,San_Sebastián_de_los_Reyes
chapineria,17.881121270857328,Ávila
chinchon,1.2175004303470902,Pinto
ciempozuelos,3.5347661845966383,Valdemoro
cobena,9.392900209377164,San_Sebastián_de_los_Reyes
collado_mediano,14.337148314736906,Segovia
collado_villalba,8.212895544957473,Segovia
colmenar_de_oreja,5.0942686899262695,Pinto
colmenar_del_arroyo,19.02537545789098,Ávila
colmenar_viejo,18.67421703703521,San_Sebastián_de_los_Reyes
colmenarejo,4.601661976580892,Segovia
corpa,14.659613589839811,Guadalajara
coslada,7.6233340289968465,Collado_Villalba
cubas_de_la_sagra,6.529903639514371,Parla
daganzo_de_arriba,12.865555492283962,San_Sebastián_de_los_Reyes
escorial_,5.300752091646008,Segovia
estremera,13.092945283663076,Arganda_del_Rey
fresnedillas_de_la_oliva,12.6749165386484,Segovia
fresno_de_torote,17.708447374964834,San_Sebastián_de_los_Reyes
fuenlabrada,7.556411287597053,Parla
fuente_el_saz_de_jarama,13.791801910472016,San_Sebastián_de_los_Reyes
fuentiduena_de_tajo,11.693015670833116,Arganda_del_Rey
galapagar,5.671853533151892,Segovia
garganta_de_los_montes,42.94843593555553,San_Sebastián_de_los_Reyes
gargantilla_del_lozoya_y_pinilla_de_buitrago,48.109802286797105,San_Sebastián_de_los_Reyes
gascones,53.245351216274756,San_Sebastián_de_los_Reyes
getafe,9.969047725650238,Parla
grinon,7.348737512745976,Parla
guadalix_de_la_sierra,28.11254681516777,San_Sebastián_de_los_Reyes
guadarrama,11.642387264109722,Segovia
hiruela_,61.307036330894434,San_Sebastián_de_los_Reyes
horcajo_de_la_sierra,58.69717815026426,San_Sebastián_de_los_Reyes
horcajuelo_de_la_sierra,58.103729801948994,San_Sebastián_de_los_Reyes
hoyo_de_manzanares,14.954686494508149,Segovia
humanes_de_madrid,5.864453967854304,Parla
leganes,11.873912146502633,Parla
loeches,5.178955144455463,Colmenar_Viejo
lozoya,48.269507859346106,San_Sebastián_de_los_Reyes
lozoyuela_navas_sieteiglesias,42.98747302903003,San_Sebastián_de_los_Reyes
madarcos,56.47494192215238,San_Sebastián_de_los_Reyes
madrid,9.40239155970972,Pozuelo_de_Alarcón
majadahonda,1.9197380456124968,Las_Rozas_de_Madrid
manzanares_el_real,24.59082126905737,Segovia
meco,21.84142818021005,Colmenar_Viejo
mejorada_del_campo,1.7023903045799669,Colmenar_Viejo
miraflores_de_la_sierra,33.20071498773245,San_Sebastián_de_los_Reyes
molar_,21.58473951200329,San_Sebastián_de_los_Reyes
molinos_,16.081006577561133,Segovia
montejo_de_la_sierra,58.14795226925185,San_Sebastián_de_los_Reyes
moraleja_de_enmedio,8.964586982457357,Parla
moralzarzal,14.814790439270489,Segovia
morata_de_tajuna,2.6782943717816807,Madrid
mostoles,12.828346917705062,Pozuelo_de_Alarcón
navacerrada,18.274802615347603,Segovia
navalafuente,32.09710267254944,San_Sebastián_de_los_Reyes
navalagamella,12.0904980015433,Segovia
navalcarnero,22.024859851083257,Parla
navarredonda_y_san_mames,51.084366729761705,San_Sebastián_de_los_Reyes
navas_del_rey,14.358146011758521,Ávila
nuevo_baztan,9.713412403804924,Alcalá_de_Henares
olmeda_de_las_fuentes,9.948333474001226,Alcalá_de_Henares
orusco_de_tajuna,1.127357268104227,Alcalá_de_Henares
paracuellos_de_jarama,7.649477968285026,San_Sebastián_de_los_Reyes
parla,1.9648078459324687,Parla
patones,36.663836508661475,San_Sebastián_de_los_Reyes
pedrezuela,22.662450833743605,San_Sebastián_de_los_Reyes
pelayos_de_la_presa,8.025910009319116,Ávila
perales_de_tajuna,4.945547484286619,Madrid
pezuela_de_las_torres,7.857028940524857,Guadalajara
pinilla_del_valle,44.896613451121816,Segovia
pinto,6.850043513941758,Parla
pinuecar_gandullas,54.80455532308648,San_Sebastián_de_los_Reyes
pozuelo_de_alarcon,0.6338360193420001,Pozuelo_de_Alarcón
pozuelo_del_rey,7.114284106119057,Alcobendas
pradena_del_rincon,56.37300792952564,San_Sebastián_de_los_Reyes
puebla_de_la_sierra,54.320774263857366,San_Sebastián_de_los_Reyes
puentes_viejas,50.849382084484645,San_Sebastián_de_los_Reyes
quijorna,15.990198196962895,Segovia
rascafria,40.45565026395485,Segovia
reduena,30.73742073547791,San_Sebastián_de_los_Reyes
ribatejada,23.162493629918718,San_Sebastián_de_los_Reyes
rivas_vaciamadrid,0.5895001990947465,Rivas-Vaciamadrid
robledillo_de_la_jara,46.48220343854969,San_Sebastián_de_los_Reyes
robledo_de_chavela,16.152043808342768,Segovia
robregordo,63.03628788953411,San_Sebastián_de_los_Reyes
rozas_de_madrid_,10.725044101751676,Ávila
rozas_de_puerto_real,10.725044101751676,Ávila
san_agustin_del_guadalix,15.43217899892398,San_Sebastián_de_los_Reyes
san_fernando_de_henares,6.893928849724702,Colmenar_Viejo
san_lorenzo_de_el_escorial,7.105455790861957,Segovia
san_martin_de_la_vega,4.2141851505493655,Móstoles
san_martin_de_valdeiglesias,3.6754429915396982,Ávila
san_sebastian_de_los_reyes,1.6180056388382726,San_Sebastián_de_los_Reyes
santa_maria_de_la_alameda,16.131332762770146,Segovia
santorcaz,15.235506019200745,Guadalajara
santos_de_la_humosa_,18.857337182499432,Guadalajara
serna_del_monte_,54.493955529266216,San_Sebastián_de_los_Reyes
serranillos_del_valle,9.984894518822186,Parla
sevilla_la_nueva,20.56978477810177,Pozuelo_de_Alarcón
somosierra,66.01519473400268,San_Sebastián_de_los_Reyes
soto_del_real,27.966363310549003,San_Sebastián_de_los_Reyes
talamanca_de_jarama,24.41723301356657,San_Sebastián_de_los_Reyes
tielmes,3.509120401423228,Torrejón_de_Ardoz
titulcia,8.243260571398995,Móstoles
torrejon_de_ardoz,7.708266046497303,Colmenar_Viejo
torrejon_de_la_calzada,3.2022667010427943,Parla
torrejon_de_velasco,3.7309407206468777,Parla
torrelaguna,32.580728292470056,San_Sebastián_de_los_Reyes
torrelodones,10.83332312820741,Las_Rozas_de_Madrid
torremocha_de_jarama,34.449154148935364,San_Sebastián_de_los_Reyes
torres_de_la_alameda,9.449934817681422,Colmenar_Viejo
tres_cantos,10.854441372089672,San_Sebastián_de_los_Reyes
valdaracete,6.037092672080335,Arganda_del_Rey
valdeavero,25.49504881187136,San_Sebastián_de_los_Reyes
valdelaguna,5.865720296719247,Pinto
valdemanco,37.25470132570003,San_Sebastián_de_los_Reyes
valdemaqueda,17.112522217435778,Ávila
valdemorillo,7.562906641153003,Segovia
valdemoro,2.9045485510040923,Valdemoro
valdeolmos_alalpardo,15.135917101068616,San_Sebastián_de_los_Reyes
valdepielagos,27.383855603189026,San_Sebastián_de_los_Reyes
valdetorres_de_jarama,19.1013188713476,San_Sebastián_de_los_Reyes
valdilecha,3.0692425097924705,Torrejón_de_Ardoz
valverde_de_alcala,13.047550708606774,Alcobendas
velilla_de_san_antonio,2.9768226888532663,Colmenar_Viejo
vellon_,25.25179772782537,San_Sebastián_de_los_Reyes
venturada,28.792264765095638,San_Sebastián_de_los_Reyes
villa_del_prado,15.893837963753862,Ávila
villaconejos,6.134136056174738,Pinto
villalbilla,14.256006051684434,Alcobendas
villamanrique_de_tajo,13.65849578211414,Arganda_del_Rey
villamanta,28.13379479195993,Ávila
villamantilla,25.201717395626265,Ávila
villanueva_de_la_canada,12.420370680666961,Las_Rozas_de_Madrid
villanueva_de_perales,24.93736328561296,Segovia
villanueva_del_pardillo,7.979197566656255,Las_Rozas_de_Madrid
villar_del_olmo,6.442106007399374,Alcalá_de_Henares
villarejo_de_salvanes,2.7277028969507784,Arganda_del_Rey
villaviciosa_de_odon,11.1644115100071,Pozuelo_de_Alarcón
villavieja_del_lozoya,52.079287593012936,San_Sebastián_de_los_Reyes
zarzalejo,9.75786874732026,Segovia
abanilla,21.018007219170773,Molina_de_Segura
abaran,30.432980672053766,Molina_de_Segura
aguilas,14.25598273830084,Lorca
albudeite,22.323788847259973,Molina_de_Segura
alcantarilla,7.803310831694171,Murcia
alcazares_,36.00946118170358,Murcia
aledo,43.92345505505701,Murcia
alguazas,10.05106271684236,Molina_de_Segura
alhama_de_murcia,29.57110275372395,Murcia
archena,17.378720517798918,Molina_de_Segura
beniel,11.361384349914482,Molina_de_Segura
blanca,27.198512918784534,Molina_de_Segura
bullas,47.432289638141825,Molina_de_Segura
calasparra,54.72045301027057,Molina_de_Segura
campos_del_rio,19.45463863081199,Molina_de_Segura
caravaca_de_la_cruz,65.04824636325021,Molina_de_Segura
cartagena,43.38705796661894,Murcia
cehegin,58.960756204961825,Molina_de_Segura
ceuti,13.59442269179209,Molina_de_Segura
cieza,34.33736359266516,Molina_de_Segura
fortuna,16.808670238594885,Molina_de_Segura
fuente_alamo_de_murcia,28.732552648646607,Murcia
jumilla,52.362162870890856,Molina_de_Segura
librilla,22.103345822870782,Murcia
lorca,38.07087111741803,Lorca
lorqui,12.36865147564898,Molina_de_Segura
mazarron,23.02829979994967,Lorca
molina_de_segura,7.466886683340748,Molina_de_Segura
moratalla,68.7969207876731,Molina_de_Segura
mula,31.239384863908402,Molina_de_Segura
murcia,0.3827521413373846,Murcia
ojos,22.634219626597673,Molina_de_Segura
pliego,32.99823761939531,Murcia
puerto_lumbreras,38.37703713635944,Lorca
ricote,24.822371961031212,Molina_de_Segura
san_javier,32.38041424819141,Murcia
san_pedro_del_pinatar,30.81384489166593,Orihuela
santomera,7.959708846727326,Molina_de_Segura
torre_pacheco,30.45231675289175,Murcia
torres_de_cotillas_,9.667995026508676,Molina_de_Segura
totana,40.0028095471442,Murcia
ulea,21.34338741018445,Molina_de_Segura
union_,38.354167773416854,Cartagena
villanueva_del_rio_segura,20.67854186811129,Molina_de_Segura
yecla,53.55225439726261,San_Vicente_del_Raspeig
abaigar,26.62060900071718,Vitoria
abarzuza,39.81431708983217,Vitoria
abaurregaina,39.264100817057134,Irún
abaurrepea,39.264100817057134,Irún
aberin,35.158440697419074,Vitoria
ablitas,61.258896427611035,Pamplona
adios,36.42257658299463,Pamplona
aguilar_de_codes,11.573041896997626,Vitoria
aibar,11.502790135057664,Pamplona
allin,35.100387778829,Vitoria
allo,32.65181682994317,Vitoria
altsasu,42.000312323701955,Bilbao
amescoa_baja,39.42369719271309,Vitoria
ancin,24.434270298734397,Vitoria
andosilla,29.046910760228748,Logroño
anorbe,33.17864816012782,Pamplona
ansoain,39.8054292154192,San_Sebastián
anue,23.46963540466111,San_Sebastián
aoiz,32.915297099895035,Pamplona
araitz,36.5144716473769,San_Sebastián
arakil,37.5130387148672,San_Sebastián
aranarache,33.43481497597294,Vitoria
aranguren,35.673641163902246,Pamplona
arano,24.69925293609697,San_Sebastián
arantza,11.036369995836141,San_Sebastián
aras,7.390074386800108,Vitoria
arbizu,47.63289132958314,San_Sebastián
arce,31.719499875856428,Irún
arcos_,19.013906451583182,Vitoria
arellano,31.610756486132086,Vitoria
areso,31.67729118649186,San_Sebastián
arguedas,39.19741344473703,Pamplona
aria,32.090721658181515,Irún
aribe,32.93111039990252,Irún
armananzas,11.635091131469359,Vitoria
arroniz,27.552614139195857,Vitoria
arruazu,44.69346041709228,San_Sebastián
artajona,33.46305766320261,Pamplona
artazu,43.760002818678466,Pamplona
atez,29.472905253960004,San_Sebastián
auritz,25.8635496594115,Irún
ayegui,34.53086334796983,Vitoria
azagra,31.052455762912942,Logroño
azuelo,12.029603392432785,Vitoria
bakaiku,46.33430163017012,Bilbao
baranain,43.03219055133753,Pamplona
barasoain,25.221024695662926,Pamplona
barbarin,27.226828409187952,Vitoria
bargota,9.85308879326245,Vitoria
barillas,60.737363260799825,Logroño
basaburua,23.80557299070239,San_Sebastián
baztan,0.2432491765600687,Irún
beintza_labaien,16.846830027415802,San_Sebastián
beire,20.206216039850663,Pamplona
belascoain,47.41282799459928,Pamplona
bera,12.577195776508349,San_Sebastián
berbinzana,37.448922394302976,Pamplona
beriain,34.743962956309836,Pamplona
berrioplano,38.466868418013114,San_Sebastián
berriozar,39.950340114954095,San_Sebastián
bertizarana,6.921477128565085,San_Sebastián
betelu,36.65115513763039,San_Sebastián
bidaurreta,48.94550977871556,Pamplona
biurrun_olcoz,33.23873158067366,Pamplona
bunuel,56.914925932296626,Pamplona
burgui,40.034393309952776,Pamplona
burlada,40.54095037799755,San_Sebastián
busto_,14.375820866229914,Vitoria
cabanillas,52.392685315562446,Pamplona
cabredo,13.266461315753286,Vitoria
cadreita,39.89262041469839,Pamplona
caparroso,27.632150044960113,Pamplona
carcar,27.4214213859323,Logroño
carcastillo,13.349947722632171,Pamplona
cascante,57.89302168491953,Logroño
caseda,3.841543549695488,Pamplona
castejon,44.00624882405839,Pamplona
castillonuevo,34.584029695843356,Pamplona
cendea_de_olza,43.39684088056932,Pamplona
cintruenigo,44.28960473449882,Logroño
cirauqui,46.28318192775731,Vitoria
ciriza,48.42424345710661,San_Sebastián
cizur,41.073476259596646,Pamplona
corella,44.04186134617935,Logroño
cortes,63.52950601724734,Pamplona
desojo,14.090821776226143,Vitoria
dicastillo,32.69036151642912,Vitoria
donamaria,10.25909498195897,San_Sebastián
doneztebe,9.163251775287263,San_Sebastián
echarri,48.77607458825354,Pamplona
egues,39.76937770407053,Pamplona
elgorriaga,9.76277006572492,San_Sebastián
eneriz,34.92525309963602,Pamplona
eratsun,20.543084152588733,San_Sebastián
ergoiena,49.69827463041575,San_Sebastián
erro,28.70925615892905,Irún
eslava,10.515377132678443,Pamplona
esparza_de_salazar,46.49498232158886,Pamplona
espronceda,12.925243799179453,Vitoria
estella,35.813820453844684,Vitoria
esteribar,27.089351801399573,San_Sebastián
etayo,24.01939559339664,Vitoria
etxalar,6.205282447278874,San_Sebastián
etxarri_aranatz,47.77886274177492,Bilbao
etxauri,46.981895081691505,San_Sebastián
eulate,33.94125100721574,Vitoria
ezcabarte,37.79108997816595,San_Sebastián
ezcaroz,46.07846413458805,Irún
ezkurra,22.403290829552454,San_Sebastián
ezprogui,10.807313330633443,Pamplona
falces,35.84347591055932,Pamplona
fitero,42.086039103979545,Logroño
fontellas,53.84404193767352,Pamplona
funes,38.60780591692771,Logroño
fustinana,53.015689039141634,Pamplona
galar,39.93135978362355,Pamplona
gallipienzo,4.486772936735693,Pamplona
gallues,40.12737798579089,Pamplona
garaioa,35.211770505020745,Irún
garde,49.94356084376224,Pamplona
garinoain,24.903603523797702,Pamplona
garralda,31.730910568422413,Irún
genevilla,15.06573886477052,Vitoria
goizueta,22.341012147653764,San_Sebastián
goni,45.41254019017542,San_Sebastián
guesa,42.21525527634192,Pamplona
guesalaz,48.37737422961014,Vitoria
guirguillano,47.989818237435856,Pamplona
hiriberri,34.38362525647574,Irún
huarte,39.87148771989524,San_Sebastián
ibargoiti,22.36720577201576,Pamplona
igantzi,9.715440598077178,San_Sebastián
iguzquiza,30.57562034804019,Vitoria
imotz,29.344796401535984,San_Sebastián
iraneta,41.42742728901122,San_Sebastián
irurtzun,35.76309985576397,San_Sebastián
isaba,55.69910113167499,Pamplona
ituren,11.680100980141935,San_Sebastián
iturmendi,45.48575604507654,Bilbao
iza,40.88188496828513,San_Sebastián
izagaondoa,29.4452905700775,Pamplona
izalzu,46.47858847522807,Irún
jaurrieta,44.1111236486746,Irún
javier,17.960139244298652,Pamplona
juslapena,33.50101437474257,San_Sebastián
lakuntza,46.18600208135874,San_Sebastián
lana,25.56069492068337,Vitoria
lantz,21.47437303771086,San_Sebastián
lapoblacion,11.323094963754569,Vitoria
larraga,39.17368836460042,Pamplona
larraona,32.47335933502017,Vitoria
larraun,35.81813233248973,San_Sebastián
lazagurria,14.03330028717102,Vitoria
leache,13.208160107005556,Pamplona
legarda,40.49086759296956,Pamplona
legaria,24.794265752798147,Vitoria
leitza,29.107646846584622,San_Sebastián
lekunberri,32.278039104845064,San_Sebastián
leoz,20.708060052395545,Pamplona
lerga,13.055126255803918,Pamplona
lerin,33.270036389966485,Logroño
lesaka,11.183528612531877,San_Sebastián
lezaun,45.231366164906255,Vitoria
liedena,16.698024199340924,Pamplona
lizoain,35.01076295629866,Pamplona
lodosa,22.512176651154622,Logroño
longuida,29.726314275599513,Pamplona
lumbier,19.073152162212146,Pamplona
luquin,27.856967208875247,Vitoria
luzaide,18.14962548661819,Irún
maneru,44.308412311444656,Pamplona
maranon,13.52345743030422,Vitoria
marcilla,34.66295575171516,Pamplona
melida,20.11157122219595,Pamplona
mendavia,18.635237021499254,Vitoria
mendaza,20.488907605815662,Vitoria
mendigorria,40.36930947039677,Pamplona
metauten,29.51066108883407,Vitoria
milagro,41.912797372592244,Pamplona
mirafuentes,16.458773690288062,Vitoria
miranda_de_arga,36.877828766791175,Pamplona
monreal,26.02141266820868,Pamplona
monteagudo,59.304686800816924,Logroño
morentin,34.428036897539265,Vitoria
mues,18.465168561103624,Vitoria
murchante,55.86768036094641,Pamplona
murieta,26.4845730038063,Vitoria
murillo_el_cuende,22.93890764466509,Pamplona
murillo_el_fruto,12.74674260520447,Pamplona
muruzabal,38.964123043936866,Pamplona
navascues,33.33408238414647,Pamplona
nazar,17.68180031273319,Vitoria
noain_,36.50649352018975,Pamplona
obanos,39.35700567048635,Pamplona
ochagavia,44.95856602082414,Irún
oco,24.650491526415987,Vitoria
odieta,28.079694307056517,San_Sebastián
oitz,11.86665123199748,San_Sebastián
olaibar,33.83038177309111,San_Sebastián
olazti,41.83949851462317,Bilbao
olejua,25.36925062462863,Vitoria
olite,22.30174164794745,Pamplona
ollo,42.0458396238315,San_Sebastián
oloriz,25.01350583092115,Pamplona
orbaitzeta,31.80414200719532,Irún
orbara,31.92006362512623,Irún
orisoain,22.105709667964177,Pamplona
orkoien,41.84816104159229,San_Sebastián
oronz,47.77659092663382,Irún
oroz_betelu,36.458617439914455,Irún
orreaga,24.456466349876795,Irún
oteiza,39.37210226563475,Vitoria
pamplona,41.72168635764868,San_Sebastián
peralta,38.182865729963034,Pamplona
petilla_de_aragon,23.769249019660183,Pamplona
piedramillera,21.671615642875363,Vitoria
pitillas,21.277186066145898,Pamplona
puente_la_reina,41.0072847258626,Pamplona
pueyo,23.523756365584198,Pamplona
ribaforada,55.9094841936244,Pamplona
romanzado,24.52948405933578,Pamplona
roncal,49.51105623565637,Pamplona
sada,10.761561541203001,Pamplona
saldias,19.17334060955459,San_Sebastián
salinas_de_oro,51.77250147466769,Vitoria
san_adrian,28.302128573145694,Logroño
san_martin_de_unx,15.34360449545199,Pamplona
sanguesa,12.391079465505081,Pamplona
sansol,12.640497071450172,Vitoria
santacara,19.09881743990364,Pamplona
sarries,44.690174194181346,Pamplona
sartaguda,20.719899112654524,Logroño
sesma,26.81828121420548,Logroño
sorlada,19.782754856107555,Vitoria
sunbilla,7.093009588182964,San_Sebastián
tafalla,24.54171399513716,Pamplona
tiebas_muruarte_de_reta,31.079786515398077,Pamplona
tirapu,32.33365592399417,Pamplona
torralba_del_rio,12.671725578080226,Vitoria
torres_del_rio,12.296060884681705,Vitoria
tudela,50.90753322701281,Pamplona
tulebras,59.45902337656826,Logroño
ucar,33.79645012870228,Pamplona
uharte_arakil,43.006060718304866,San_Sebastián
ujue,9.973539471137057,Pamplona
ultzama,22.31108812084785,San_Sebastián
unciti,30.314057991731964,Pamplona
unzue,27.04460859185317,Pamplona
urdazubi,7.893491175556918,Irún
urdiain,44.56669051960207,Bilbao
urraul_alto,33.567709285275356,Pamplona
urraul_bajo,25.34876741002172,Pamplona
urrotz,13.779984740961389,San_Sebastián
urroz_villa,32.738512901179924,Pamplona
urzainqui,52.12244350560825,Pamplona
uterga,39.55553573812977,Pamplona
uztarroz,54.984628162287855,Irún
valle_de_yerri,40.67973171133335,Vitoria
