,postal_code,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province_es,cities_es/province,cities_es/ccaa_es,cities_es/ccaa,cities/province_es,province_es/ccaa_es,province_es/ccaa,province/ccaa_es,province/ccaa
6116,30860,mazarron,mazarron,murcia,murcia,region de murcia,region de murcia,mazarron/murcia,mazarron/murcia,mazarron/region de murcia,mazarron/region de murcia,mazarron/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6117,30868,cartagena,cartagena,murcia,murcia,region de murcia,region de murcia,cartagena/murcia,cartagena/murcia,cartagena/region de murcia,cartagena/region de murcia,cartagena/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6118,30870,mazarron,mazarron,murcia,murcia,region de murcia,region de murcia,mazarron/murcia,mazarron/murcia,mazarron/region de murcia,mazarron/region de murcia,mazarron/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6119,30875,mazarron,mazarron,murcia,murcia,region de murcia,region de murcia,mazarron/murcia,mazarron/murcia,mazarron/region de murcia,mazarron/region de murcia,mazarron/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6120,30876,lorca,lorca,murcia,murcia,region de murcia,region de murcia,lorca/murcia,lorca/murcia,lorca/region de murcia,lorca/region de murcia,lorca/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6121,30877,mazarron,mazarron,murcia,murcia,region de murcia,region de murcia,mazarron/murcia,mazarron/murcia,mazarron/region de murcia,mazarron/region de murcia,mazarron/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6122,30878,lorca,lorca,murcia,murcia,region de murcia,region de murcia,lorca/murcia,lorca/murcia,lorca/region de murcia,lorca/region de murcia,lorca/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6123,30879,mazarron,mazarron,murcia,murcia,region de murcia,region de murcia,mazarron/murcia,mazarron/murcia,mazarron/region de murcia,mazarron/region de murcia,mazarron/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6124,30880,aguilas,aguilas,murcia,murcia,region de murcia,region de murcia,aguilas/murcia,aguilas/murcia,aguilas/region de murcia,aguilas/region de murcia,aguilas/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6125,30889,aguilas,aguilas,murcia,murcia,region de murcia,region de murcia,aguilas/murcia,aguilas/murcia,aguilas/region de murcia,aguilas/region de murcia,aguilas/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6126,30890,lorca,lorca,murcia,murcia,region de murcia,region de murcia,lorca/murcia,lorca/murcia,lorca/region de murcia,lorca/region de murcia,lorca/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6127,30891,puerto lumbreras,puerto lumbreras,murcia,murcia,region de murcia,region de murcia,puerto lumbreras/murcia,puerto lumbreras/murcia,puerto lumbreras/region de murcia,puerto lumbreras/region de murcia,puerto lumbreras/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6128,30892,librilla,librilla,murcia,murcia,region de murcia,region de murcia,librilla/murcia,librilla/murcia,librilla/region de murcia,librilla/region de murcia,librilla/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6129,30893,lorca,lorca,murcia,murcia,region de murcia,region de murcia,lorca/murcia,lorca/murcia,lorca/region de murcia,lorca/region de murcia,lorca/murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia,murcia/region de murcia
6130,31001,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6131,31002,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6132,31003,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6133,31004,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6134,31005,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6135,31006,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6136,31007,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6137,31008,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6138,31009,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6139,31010,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6140,31011,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6141,31012,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6142,31013,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6143,31014,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6144,31015,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6145,31016,pamplona,pamplona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,pamplona/navarra,pamplona/navarra,pamplona/comunidad foral de navarra,pamplona/comunidad foral de navarra,pamplona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6146,31100,puente la reina,gares,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,puente la reina/navarra,puente la reina/navarra,puente la reina/comunidad foral de navarra,puente la reina/comunidad foral de navarra,gares/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6147,31109,artazu,artazu,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,artazu/navarra,artazu/navarra,artazu/comunidad foral de navarra,artazu/comunidad foral de navarra,artazu/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6148,31110,noain ,noain ,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,noain /navarra,noain /navarra,noain /comunidad foral de navarra,noain /comunidad foral de navarra,noain /navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6149,31119,noain ,noain ,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,noain /navarra,noain /navarra,noain /comunidad foral de navarra,noain /comunidad foral de navarra,noain /navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6150,31130,maneru,maneru,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,maneru/navarra,maneru/navarra,maneru/comunidad foral de navarra,maneru/comunidad foral de navarra,maneru/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6151,31131,cirauqui,zirauki,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,cirauqui/navarra,cirauqui/navarra,cirauqui/comunidad foral de navarra,cirauqui/comunidad foral de navarra,zirauki/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6152,31132,villatuerta,villatuerta,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,villatuerta/navarra,villatuerta/navarra,villatuerta/comunidad foral de navarra,villatuerta/comunidad foral de navarra,villatuerta/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6153,31133,legarda,legarda,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,legarda/navarra,legarda/navarra,legarda/comunidad foral de navarra,legarda/comunidad foral de navarra,legarda/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6154,31140,artajona,artajona,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,artajona/navarra,artajona/navarra,artajona/comunidad foral de navarra,artajona/comunidad foral de navarra,artajona/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6155,31150,mendigorria,mendigorria,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,mendigorria/navarra,mendigorria/navarra,mendigorria/comunidad foral de navarra,mendigorria/comunidad foral de navarra,mendigorria/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6156,31151,obanos,obanos,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,obanos/navarra,obanos/navarra,obanos/comunidad foral de navarra,obanos/comunidad foral de navarra,obanos/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6157,31152,muruzabal,muruzabal,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,muruzabal/navarra,muruzabal/navarra,muruzabal/comunidad foral de navarra,muruzabal/comunidad foral de navarra,muruzabal/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6158,31153,adios,adios,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,adios/navarra,adios/navarra,adios/comunidad foral de navarra,adios/comunidad foral de navarra,adios/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
6159,31154,anorbe,anorbe,navarra,navarra,comunidad foral de navarra,comunidad foral de navarra,anorbe/navarra,anorbe/navarra,anorbe/comunidad foral de navarra,anorbe/comunidad foral de navarra,anorbe/navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra,navarra/comunidad foral de navarra
