,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original,num_bibliotecas,num_hospitales,num_centros_salud,num_colegios_privados,num_colegios_publicos,num_guardia_civil,num_universidades_privadas,num_universidades_publicas,num_tit_uni_privadas,num_tit_uni_publicas,agencias_de_viajes,albergues,alojamientos_rurales,artesanos,atraque_de_cruceros_y_ferries,bares_y_cafeterías,bodegas,campings,campos_de_golf_y_campos_de_pitch&putt,comercios,convention_bureaux,empresas_de_alquiler_de_vehículos_y_embarcaciones,empresas_de_transporte_turístico,empresas_de_turismo_activo,escuelas_de_español_para_extranjeros,espacios_naturales_protegidos,estaciones_de_esquí_y_montaña,guías_turísticos,hoteles_y_apartamentos_turísticos,museos_y_centros_de_interés_turístico_visitable,opc,oficinas_de_información_turística,otros_servicios,palacios_de_congresos,playas,puertos_deportivos,restaurantes_y_empresas_turísticas_de_catering,seguridad_ciudadana,servicios_de_limpieza,servicios_turísticos_de_salud,taxis,turismo_industrial
5754,betelu,betelu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,betelu/navarra,Navarra,Betelu,1.0,0.0,1.0,0.0,2.0,1.0,,1.0,,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5755,biurrun_olcoz,biurrun_olcoz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,biurrun_olcoz/navarra,Navarra,Biurrun-Olcoz,,0.0,3.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5756,bunuel,bunuel,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,bunuel/navarra,Navarra,Buñuel,1.0,0.0,1.0,0.0,3.0,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5757,auritz,burguete,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,auritz/navarra,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,8.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5758,burgui,burgi,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,burgui/navarra,Navarra,Burgui/Burgi,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5759,burlada,burlata,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,burlada/navarra,Navarra,Burlada/Burlata,1.0,0.0,1.0,9.0,7.0,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760,cabanillas,cabanillas,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cabanillas/navarra,Navarra,Cabanillas,1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5761,cabredo,cabredo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cabredo/navarra,Navarra,Cabredo,1.0,0.0,5.0,,,1.0,1.0,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5762,cadreita,cadreita,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cadreita/navarra,Navarra,Cadreita,1.0,0.0,1.0,0.0,2.0,1.0,1.0,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,caparroso,caparroso,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,caparroso/navarra,Navarra,Caparroso,1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5764,carcar,carcar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,carcar/navarra,Navarra,Cárcar,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5765,carcastillo,carcastillo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,carcastillo/navarra,Navarra,Carcastillo,1.0,0.0,2.0,0.0,4.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5766,cascante,cascante,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cascante/navarra,Navarra,Cascante,1.0,0.0,1.0,0.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5767,caseda,caseda,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,caseda/navarra,Navarra,Cáseda,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,castejon,castejon,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,castejon/navarra,Navarra,Castejón,1.0,0.0,1.0,0.0,4.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,castillonuevo,castillonuevo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,castillonuevo/navarra,Navarra,Castillonuevo,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5770,cintruenigo,cintruenigo,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cintruenigo/navarra,Navarra,Cintruénigo,1.0,0.0,1.0,0.0,4.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,ziordia,ziordia,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ziordia/navarra,Navarra,Ziordia,1.0,0.0,2.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5772,cirauqui,zirauki,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cirauqui/navarra,,,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5773,cizur,cizur,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cizur/navarra,Navarra,Cizur,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5774,corella,corella,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,corella/navarra,Navarra,Corella,1.0,0.0,1.0,0.0,4.0,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5775,cortes,cortes,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,cortes/navarra,Navarra,Cortes,1.0,0.0,1.0,0.0,3.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5776,donamaria,donamaria,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,donamaria/navarra,Navarra,Donamaria,1.0,0.0,0.0,,,1.0,1.0,,14.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5777,etxalar,etxalar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,etxalar/navarra,Navarra,Etxalar,1.0,0.0,1.0,0.0,1.0,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5778,etxarri_aranatz,etxarri_aranatz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,etxarri_aranatz/navarra,Navarra,Etxarri Aranatz,1.0,0.0,1.0,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5779,valle_de_egues,eguesibar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,valle_de_egues/navarra,,,1.0,0.0,4.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5780,elgorriaga,elgorriaga,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,elgorriaga/navarra,Navarra,Elgorriaga,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5781,noain_,noain_,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,noain_/navarra,Navarra,Noáin (Valle de Elorz)/Noain (Elortzibar),1.0,0.0,2.0,1.0,4.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5782,eratsun,eratsun,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,eratsun/navarra,Navarra,Eratsun,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5783,ergoiena,ergoiena,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ergoiena/navarra,Navarra,Ergoiena,1.0,0.0,3.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5784,erro,erro,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,erro/navarra,Navarra,Erro,1.0,0.0,8.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785,ezcaroz,ezkaroze,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ezcaroz/navarra,Navarra,Ezcároz/Ezkaroze,1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5786,eslava,eslava,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,eslava/navarra,Navarra,Eslava,1.0,0.0,2.0,,,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5787,esparza_de_salazar,espartza_zaraitzu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,esparza_de_salazar/navarra,,,,0.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5788,estella_lizarra,estella_lizarra,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,estella_lizarra/navarra,Navarra,Estella-Lizarra,1.0,1.0,1.0,5.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5789,esteribar,esteribar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,esteribar/navarra,Navarra,Esteribar,1.0,0.0,2.0,,,1.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5790,ezcabarte,ezcabarte,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ezcabarte/navarra,Navarra,Ezcabarte,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5791,ezkurra,ezkurra,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ezkurra/navarra,Navarra,Ezkurra,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5792,ezprogui,ezprogui,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ezprogui/navarra,Navarra,Ezprogui,1.0,0.0,2.0,,,1.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5793,falces,falces,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,falces/navarra,Navarra,Falces,1.0,0.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5794,fitero,fitero,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,fitero/navarra,Navarra,Fitero,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5795,fontellas,fontellas,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,fontellas/navarra,Navarra,Fontellas,1.0,0.0,1.0,1.0,3.0,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5796,funes,funes,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,funes/navarra,Navarra,Funes,1.0,0.0,1.0,1.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5797,fustinana,fustinana,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,fustinana/navarra,Navarra,Fustiñana,1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5798,galar,galar,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,galar/navarra,Navarra,Galar,1.0,0.0,6.0,,,1.0,1.0,1.0,94.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5799,gallipienzo,galipentzu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,gallipienzo/navarra,,,,0.0,1.0,,,1.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5800,gallues,galoze,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,gallues/navarra,,,1.0,0.0,8.0,,,1.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5801,garde,garde,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,garde/navarra,Navarra,Garde,1.0,0.0,1.0,,,1.0,1.0,,8.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5802,garralda,garralda,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,garralda/navarra,Navarra,Garralda,1.0,0.0,1.0,0.0,3.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5803,goni,goni,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,goni/navarra,Navarra,Goñi,1.0,0.0,8.0,,,1.0,1.0,,14.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5804,guesa,gorza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,guesa/navarra,,,1.0,0.0,2.0,1.0,5.0,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5805,guesalaz,gesalatz,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,guesalaz/navarra,Navarra,Guesálaz/Gesalatz,1.0,0.0,2.0,,,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5806,ibargoiti,ibargoiti,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ibargoiti/navarra,Navarra,Ibargoiti,1.0,0.0,0.0,,,1.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5807,isaba,izaba,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,isaba/navarra,Navarra,Isaba/Izaba,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5808,ituren,ituren,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,ituren/navarra,Navarra,Ituren,1.0,0.0,1.0,0.0,1.0,1.0,,1.0,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5809,iza,itza,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,iza/navarra,Navarra,Iza/Itza,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5810,izagaondoa,izagaondoa,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,izagaondoa/navarra,Navarra,Izagaondoa,1.0,0.0,0.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5811,izalzu,itzaltzu,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,izalzu/navarra,Navarra,Izalzu/Itzaltzu,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5812,jaurrieta,jaurrieta,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,jaurrieta/navarra,Navarra,Jaurrieta,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5813,javier,javier,navarra,navarra,comunidad_foral_de_navarra,comunidad_foral_de_navarra,javier/navarra,Navarra,Javier,1.0,0.0,2.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
