,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original
3329,senes_de_alcubierre,senes_de_alcubierre,huesca,huesca,aragon,aragon,senes_de_alcubierre/huesca,Huesca,Senés de Alcubierre
3330,sietamo,sietamo,huesca,huesca,aragon,aragon,sietamo/huesca,Huesca,Siétamo
3331,tamarite_de_litera,tamarite_de_litera,huesca,huesca,aragon,aragon,tamarite_de_litera/huesca,Huesca,Tamarite de Litera
3332,tardienta,tardienta,huesca,huesca,aragon,aragon,tardienta/huesca,Huesca,Tardienta
3333,tella_sin,tella_sin,huesca,huesca,aragon,aragon,tella_sin/huesca,Huesca,Tella-Sin
3334,torla_ordesa,torla_ordesa,huesca,huesca,aragon,aragon,torla_ordesa/huesca,Huesca,Torla-Ordesa
3335,torralba_de_aragon,torralba_de_aragon,huesca,huesca,aragon,aragon,torralba_de_aragon/huesca,Huesca,Torralba de Aragón
3336,torre_la_ribera,torre_la_ribera,huesca,huesca,aragon,aragon,torre_la_ribera/huesca,Huesca,Torre la Ribera
3337,torrente_de_cinca,torrente_de_cinca,huesca,huesca,aragon,aragon,torrente_de_cinca/huesca,Huesca,Torrente de Cinca
3338,valfarta,valfarta,huesca,huesca,aragon,aragon,valfarta/huesca,Huesca,Valfarta
3339,velilla_de_cinca,velilla_de_cinca,huesca,huesca,aragon,aragon,velilla_de_cinca/huesca,Huesca,Velilla de Cinca
3340,beranuy,beranuy,huesca,huesca,aragon,aragon,beranuy/huesca,Huesca,Beranuy
3341,vicien,vicien,huesca,huesca,aragon,aragon,vicien/huesca,Huesca,Vicién
3342,villanua,villanua,huesca,huesca,aragon,aragon,villanua/huesca,Huesca,Villanúa
3343,villanueva_de_sigena,villanueva_de_sigena,huesca,huesca,aragon,aragon,villanueva_de_sigena/huesca,Huesca,Villanueva de Sigena
3344,yebra_de_basa,yebra_de_basa,huesca,huesca,aragon,aragon,yebra_de_basa/huesca,Huesca,Yebra de Basa
3345,zaidin,zaidin,huesca,huesca,aragon,aragon,zaidin/huesca,Huesca,Zaidín
3346,valle_de_hecho,valle_de_hecho,huesca,huesca,aragon,aragon,valle_de_hecho/huesca,Huesca,Valle de Hecho
3347,puente_la_reina_de_jaca,puente_la_reina_de_jaca,huesca,huesca,aragon,aragon,puente_la_reina_de_jaca/huesca,Huesca,Puente la Reina de Jaca
3348,san_miguel_del_cinca,san_miguel_del_cinca,huesca,huesca,aragon,aragon,san_miguel_del_cinca/huesca,Huesca,San Miguel del Cinca
3349,la_sotonera,la_sotonera,huesca,huesca,aragon,aragon,la_sotonera/huesca,Huesca,La Sotonera
3350,lupinen_ortilla,lupinen_ortilla,huesca,huesca,aragon,aragon,lupinen_ortilla/huesca,Huesca,Lupiñén-Ortilla
3351,santa_maria_de_dulcis,santa_maria_de_dulcis,huesca,huesca,aragon,aragon,santa_maria_de_dulcis/huesca,Huesca,Santa María de Dulcis
3352,ainsa_sobrarbe,ainsa_sobrarbe,huesca,huesca,aragon,aragon,ainsa_sobrarbe/huesca,Huesca,Aínsa-Sobrarbe
3353,albanchez_de_magina,albanchez_de_magina,jaen,jaen,andalucia,andalucia,albanchez_de_magina/jaen,Jaén,Albanchez de Mágina
3354,alcala_la_real,alcala_la_real,jaen,jaen,andalucia,andalucia,alcala_la_real/jaen,Jaén,Alcalá la Real
3355,alcaudete,alcaudete,jaen,jaen,andalucia,andalucia,alcaudete/jaen,Jaén,Alcaudete
3356,aldeaquemada,aldeaquemada,jaen,jaen,andalucia,andalucia,aldeaquemada/jaen,Jaén,Aldeaquemada
3357,andujar,andujar,jaen,jaen,andalucia,andalucia,andujar/jaen,Jaén,Andújar
3358,arjona,arjona,jaen,jaen,andalucia,andalucia,arjona/jaen,Jaén,Arjona
3359,arjonilla,arjonilla,jaen,jaen,andalucia,andalucia,arjonilla/jaen,Jaén,Arjonilla
3360,arquillos,arquillos,jaen,jaen,andalucia,andalucia,arquillos/jaen,Jaén,Arquillos
3361,baeza,baeza,jaen,jaen,andalucia,andalucia,baeza/jaen,Jaén,Baeza
3362,bailen,bailen,jaen,jaen,andalucia,andalucia,bailen/jaen,Jaén,Bailén
3363,banos_de_la_encina,banos_de_la_encina,jaen,jaen,andalucia,andalucia,banos_de_la_encina/jaen,Jaén,Baños de la Encina
3364,beas_de_segura,beas_de_segura,jaen,jaen,andalucia,andalucia,beas_de_segura/jaen,Jaén,Beas de Segura
3365,begijar,begijar,jaen,jaen,andalucia,andalucia,begijar/jaen,Jaén,Begíjar
3366,belmez_de_la_moraleda,belmez_de_la_moraleda,jaen,jaen,andalucia,andalucia,belmez_de_la_moraleda/jaen,Jaén,Bélmez de la Moraleda
3367,benatae,benatae,jaen,jaen,andalucia,andalucia,benatae/jaen,Jaén,Benatae
3368,cabra_del_santo_cristo,cabra_del_santo_cristo,jaen,jaen,andalucia,andalucia,cabra_del_santo_cristo/jaen,Jaén,Cabra del Santo Cristo
3369,cambil,cambil,jaen,jaen,andalucia,andalucia,cambil/jaen,Jaén,Cambil
3370,canena,canena,jaen,jaen,andalucia,andalucia,canena/jaen,Jaén,Canena
3371,carboneros,carboneros,jaen,jaen,andalucia,andalucia,carboneros/jaen,Jaén,Carboneros
3372,la_carolina,la_carolina,jaen,jaen,andalucia,andalucia,la_carolina/jaen,Jaén,La Carolina
3373,castellar,castellar,jaen,jaen,andalucia,andalucia,castellar/jaen,Jaén,Castellar
3374,castillo_de_locubin,castillo_de_locubin,jaen,jaen,andalucia,andalucia,castillo_de_locubin/jaen,Jaén,Castillo de Locubín
3375,cazalilla,cazalilla,jaen,jaen,andalucia,andalucia,cazalilla/jaen,Jaén,Cazalilla
3376,cazorla,cazorla,jaen,jaen,andalucia,andalucia,cazorla/jaen,Jaén,Cazorla
3377,chiclana_de_segura,chiclana_de_segura,jaen,jaen,andalucia,andalucia,chiclana_de_segura/jaen,Jaén,Chiclana de Segura
3378,chilluevar,chilluevar,jaen,jaen,andalucia,andalucia,chilluevar/jaen,Jaén,Chilluévar
3379,escanuela,escanuela,jaen,jaen,andalucia,andalucia,escanuela/jaen,Jaén,Escañuela
3380,frailes,frailes,jaen,jaen,andalucia,andalucia,frailes/jaen,Jaén,Frailes
3381,fuensanta_de_martos,fuensanta_de_martos,jaen,jaen,andalucia,andalucia,fuensanta_de_martos/jaen,Jaén,Fuensanta de Martos
3382,fuerte_del_rey,fuerte_del_rey,jaen,jaen,andalucia,andalucia,fuerte_del_rey/jaen,Jaén,Fuerte del Rey
3383,genave,genave,jaen,jaen,andalucia,andalucia,genave/jaen,Jaén,Génave
3384,la_guardia_de_jaen,la_guardia_de_jaen,jaen,jaen,andalucia,andalucia,la_guardia_de_jaen/jaen,Jaén,La Guardia de Jaén
3385,guarroman,guarroman,jaen,jaen,andalucia,andalucia,guarroman/jaen,Jaén,Guarromán
3386,lahiguera,lahiguera,jaen,jaen,andalucia,andalucia,lahiguera/jaen,Jaén,Lahiguera
3387,higuera_de_calatrava,higuera_de_calatrava,jaen,jaen,andalucia,andalucia,higuera_de_calatrava/jaen,Jaén,Higuera de Calatrava
3388,hinojares,hinojares,jaen,jaen,andalucia,andalucia,hinojares/jaen,Jaén,Hinojares
3389,hornos,hornos,jaen,jaen,andalucia,andalucia,hornos/jaen,Jaén,Hornos
3390,huelma,huelma,jaen,jaen,andalucia,andalucia,huelma/jaen,Jaén,Huelma
3391,huesa,huesa,jaen,jaen,andalucia,andalucia,huesa/jaen,Jaén,Huesa
3392,ibros,ibros,jaen,jaen,andalucia,andalucia,ibros/jaen,Jaén,Ibros
3393,la_iruela,la_iruela,jaen,jaen,andalucia,andalucia,la_iruela/jaen,Jaén,La Iruela
3394,iznatoraf,iznatoraf,jaen,jaen,andalucia,andalucia,iznatoraf/jaen,Jaén,Iznatoraf
3395,jabalquinto,jabalquinto,jaen,jaen,andalucia,andalucia,jabalquinto/jaen,Jaén,Jabalquinto
3396,jaen,jaen,jaen,jaen,andalucia,andalucia,jaen/jaen,Jaén,Jaén
3397,jamilena,jamilena,jaen,jaen,andalucia,andalucia,jamilena/jaen,Jaén,Jamilena
3398,jimena,jimena,jaen,jaen,andalucia,andalucia,jimena/jaen,Jaén,Jimena
3399,jodar,jodar,jaen,jaen,andalucia,andalucia,jodar/jaen,Jaén,Jódar
3400,linares,linares,jaen,jaen,andalucia,andalucia,linares/jaen,Jaén,Linares
3401,lopera,lopera,jaen,jaen,andalucia,andalucia,lopera/jaen,Jaén,Lopera
3402,lupion,lupion,jaen,jaen,andalucia,andalucia,lupion/jaen,Jaén,Lupión
3403,mancha_real,mancha_real,jaen,jaen,andalucia,andalucia,mancha_real/jaen,Jaén,Mancha Real
3404,marmolejo,marmolejo,jaen,jaen,andalucia,andalucia,marmolejo/jaen,Jaén,Marmolejo
3405,martos,martos,jaen,jaen,andalucia,andalucia,martos/jaen,Jaén,Martos
3406,mengibar,mengibar,jaen,jaen,andalucia,andalucia,mengibar/jaen,Jaén,Mengíbar
3407,montizon,montizon,jaen,jaen,andalucia,andalucia,montizon/jaen,Jaén,Montizón
3408,navas_de_san_juan,navas_de_san_juan,jaen,jaen,andalucia,andalucia,navas_de_san_juan/jaen,Jaén,Navas de San Juan
3409,orcera,orcera,jaen,jaen,andalucia,andalucia,orcera/jaen,Jaén,Orcera
3410,peal_de_becerro,peal_de_becerro,jaen,jaen,andalucia,andalucia,peal_de_becerro/jaen,Jaén,Peal de Becerro
3411,pegalajar,pegalajar,jaen,jaen,andalucia,andalucia,pegalajar/jaen,Jaén,Pegalajar
3412,porcuna,porcuna,jaen,jaen,andalucia,andalucia,porcuna/jaen,Jaén,Porcuna
3413,puente_de_genave,puente_de_genave,jaen,jaen,andalucia,andalucia,puente_de_genave/jaen,Jaén,Puente de Génave
3414,la_puerta_de_segura,la_puerta_de_segura,jaen,jaen,andalucia,andalucia,la_puerta_de_segura/jaen,Jaén,La Puerta de Segura
3415,quesada,quesada,jaen,jaen,andalucia,andalucia,quesada/jaen,Jaén,Quesada
3416,rus,rus,jaen,jaen,andalucia,andalucia,rus/jaen,Jaén,Rus
3417,sabiote,sabiote,jaen,jaen,andalucia,andalucia,sabiote/jaen,Jaén,Sabiote
3418,santa_elena,santa_elena,jaen,jaen,andalucia,andalucia,santa_elena/jaen,Jaén,Santa Elena
3419,santiago_de_calatrava,santiago_de_calatrava,jaen,jaen,andalucia,andalucia,santiago_de_calatrava/jaen,Jaén,Santiago de Calatrava
3420,santisteban_del_puerto,santisteban_del_puerto,jaen,jaen,andalucia,andalucia,santisteban_del_puerto/jaen,Jaén,Santisteban del Puerto
3421,santo_tome,santo_tome,jaen,jaen,andalucia,andalucia,santo_tome/jaen,Jaén,Santo Tomé
3422,segura_de_la_sierra,segura_de_la_sierra,jaen,jaen,andalucia,andalucia,segura_de_la_sierra/jaen,Jaén,Segura de la Sierra
3423,siles,siles,jaen,jaen,andalucia,andalucia,siles/jaen,Jaén,Siles
3424,sorihuela_del_guadalimar,sorihuela_del_guadalimar,jaen,jaen,andalucia,andalucia,sorihuela_del_guadalimar/jaen,Jaén,Sorihuela del Guadalimar
3425,torreblascopedro,torreblascopedro,jaen,jaen,andalucia,andalucia,torreblascopedro/jaen,Jaén,Torreblascopedro
3426,torredelcampo,torredelcampo,jaen,jaen,andalucia,andalucia,torredelcampo/jaen,Jaén,Torredelcampo
3427,torredonjimeno,torredonjimeno,jaen,jaen,andalucia,andalucia,torredonjimeno/jaen,Jaén,Torredonjimeno
3428,torreperogil,torreperogil,jaen,jaen,andalucia,andalucia,torreperogil/jaen,Jaén,Torreperogil
3429,torres,torres,jaen,jaen,andalucia,andalucia,torres/jaen,Jaén,Torres
3430,torres_de_albanchez,torres_de_albanchez,jaen,jaen,andalucia,andalucia,torres_de_albanchez/jaen,Jaén,Torres de Albánchez
3431,ubeda,ubeda,jaen,jaen,andalucia,andalucia,ubeda/jaen,Jaén,Úbeda
3432,vilches,vilches,jaen,jaen,andalucia,andalucia,vilches/jaen,Jaén,Vilches
3433,villacarrillo,villacarrillo,jaen,jaen,andalucia,andalucia,villacarrillo/jaen,Jaén,Villacarrillo
3434,villanueva_de_la_reina,villanueva_de_la_reina,jaen,jaen,andalucia,andalucia,villanueva_de_la_reina/jaen,Jaén,Villanueva de la Reina
3435,villanueva_del_arzobispo,villanueva_del_arzobispo,jaen,jaen,andalucia,andalucia,villanueva_del_arzobispo/jaen,Jaén,Villanueva del Arzobispo
3436,villardompardo,villardompardo,jaen,jaen,andalucia,andalucia,villardompardo/jaen,Jaén,Villardompardo
3437,villarrodrigo,villarrodrigo,jaen,jaen,andalucia,andalucia,villarrodrigo/jaen,Jaén,Villarrodrigo
3438,carcheles,carcheles,jaen,jaen,andalucia,andalucia,carcheles/jaen,Jaén,Cárcheles
3439,bedmar_y_garciez,bedmar_y_garciez,jaen,jaen,andalucia,andalucia,bedmar_y_garciez/jaen,Jaén,Bedmar y Garcíez
3440,villatorres,villatorres,jaen,jaen,andalucia,andalucia,villatorres/jaen,Jaén,Villatorres
3441,santiago_pontones,santiago_pontones,jaen,jaen,andalucia,andalucia,santiago_pontones/jaen,Jaén,Santiago-Pontones
3442,abella_de_la_conca,abella_de_la_conca,lleida,lleida,cataluna,cataluna,abella_de_la_conca/lleida,Lleida,Abella de la Conca
3443,ager,ager,lleida,lleida,cataluna,cataluna,ager/lleida,Lleida,Àger
3444,agramunt,agramunt,lleida,lleida,cataluna,cataluna,agramunt/lleida,Lleida,Agramunt
3445,els_alamus,els_alamus,lleida,lleida,cataluna,cataluna,els_alamus/lleida,Lleida,Els Alamús
3446,alas_i_cerc,alas_i_cerc,lleida,lleida,cataluna,cataluna,alas_i_cerc/lleida,Lleida,Alàs i Cerc
3447,l'albages,l'albages,lleida,lleida,cataluna,cataluna,l'albages/lleida,Lleida,Lleida
3448,albatarrec,albatarrec,lleida,lleida,cataluna,cataluna,albatarrec/lleida,Lleida,Albatàrrec
3449,albesa,albesa,lleida,lleida,cataluna,cataluna,albesa/lleida,Lleida,Albesa
3450,l'albi,l'albi,lleida,lleida,cataluna,cataluna,l'albi/lleida,Lleida,Lleida
3451,alcano,alcano,lleida,lleida,cataluna,cataluna,alcano/lleida,Lleida,Alcanó
3452,alcarras,alcarras,lleida,lleida,cataluna,cataluna,alcarras/lleida,Lleida,Alcarràs
3453,alcoletge,alcoletge,lleida,lleida,cataluna,cataluna,alcoletge/lleida,Lleida,Alcoletge
3454,alfarras,alfarras,lleida,lleida,cataluna,cataluna,alfarras/lleida,Lleida,Alfarràs
3455,alfes,alfes,lleida,lleida,cataluna,cataluna,alfes/lleida,Lleida,Alfés
3456,algerri,algerri,lleida,lleida,cataluna,cataluna,algerri/lleida,Lleida,Algerri
3457,alguaire,alguaire,lleida,lleida,cataluna,cataluna,alguaire/lleida,Lleida,Alguaire
3458,alins,alins,lleida,lleida,cataluna,cataluna,alins/lleida,Lleida,Alins
3459,almacelles,almacelles,lleida,lleida,cataluna,cataluna,almacelles/lleida,Lleida,Almacelles
3460,almatret,almatret,lleida,lleida,cataluna,cataluna,almatret/lleida,Lleida,Almatret
3461,almenar,almenar,lleida,lleida,cataluna,cataluna,almenar/lleida,Lleida,Almenar
3462,alos_de_balaguer,alos_de_balaguer,lleida,lleida,cataluna,cataluna,alos_de_balaguer/lleida,Lleida,Alòs de Balaguer
3463,alt_aneu,alt_aneu,lleida,lleida,cataluna,cataluna,alt_aneu/lleida,Lleida,Alt Àneu
3464,naut_aran,naut_aran,lleida,lleida,cataluna,cataluna,naut_aran/lleida,Lleida,Naut Aran
3465,anglesola,anglesola,lleida,lleida,cataluna,cataluna,anglesola/lleida,Lleida,Anglesola
3466,arbeca,arbeca,lleida,lleida,cataluna,cataluna,arbeca/lleida,Lleida,Arbeca
3467,el_pont_de_bar,el_pont_de_bar,lleida,lleida,cataluna,cataluna,el_pont_de_bar/lleida,Lleida,El Pont de Bar
3468,arres,arres,lleida,lleida,cataluna,cataluna,arres/lleida,Lleida,Arres
3469,artesa_de_lleida,artesa_de_lleida,lleida,lleida,cataluna,cataluna,artesa_de_lleida/lleida,Lleida,Artesa de Lleida
3470,artesa_de_segre,artesa_de_segre,lleida,lleida,cataluna,cataluna,artesa_de_segre/lleida,Lleida,Artesa de Segre
3471,la_sentiu_de_sio,la_sentiu_de_sio,lleida,lleida,cataluna,cataluna,la_sentiu_de_sio/lleida,Lleida,La Sentiu de Sió
3472,aspa,aspa,lleida,lleida,cataluna,cataluna,aspa/lleida,Lleida,Aspa
3473,les_avellanes_i_santa_linya,les_avellanes_i_santa_linya,lleida,lleida,cataluna,cataluna,les_avellanes_i_santa_linya/lleida,Lleida,Les Avellanes i Santa Linya
3474,aitona,aitona,lleida,lleida,cataluna,cataluna,aitona/lleida,Lleida,Aitona
3475,baix_pallars,baix_pallars,lleida,lleida,cataluna,cataluna,baix_pallars/lleida,Lleida,Baix Pallars
3476,balaguer,balaguer,lleida,lleida,cataluna,cataluna,balaguer/lleida,Lleida,Balaguer
3477,barbens,barbens,lleida,lleida,cataluna,cataluna,barbens/lleida,Lleida,Barbens
3478,la_vall_de_boi,la_vall_de_boi,lleida,lleida,cataluna,cataluna,la_vall_de_boi/lleida,Lleida,La Vall de Boí
3479,bassella,bassella,lleida,lleida,cataluna,cataluna,bassella/lleida,Lleida,Bassella
3480,bausen,bausen,lleida,lleida,cataluna,cataluna,bausen/lleida,Lleida,Bausen
3481,belianes,belianes,lleida,lleida,cataluna,cataluna,belianes/lleida,Lleida,Belianes
3482,bellcaire_d'urgell,bellcaire_d'urgell,lleida,lleida,cataluna,cataluna,bellcaire_d'urgell/lleida,Lleida,Bellcaire d'Urgell
3483,bell_lloc_d'urgell,bell_lloc_d'urgell,lleida,lleida,cataluna,cataluna,bell_lloc_d'urgell/lleida,Lleida,Bell-lloc d'Urgell
3484,bellmunt_d'urgell,bellmunt_d'urgell,lleida,lleida,cataluna,cataluna,bellmunt_d'urgell/lleida,Lleida,Bellmunt d'Urgell
3485,bellpuig,bellpuig,lleida,lleida,cataluna,cataluna,bellpuig/lleida,Lleida,Bellpuig
3486,bellver_de_cerdanya,bellver_de_cerdanya,lleida,lleida,cataluna,cataluna,bellver_de_cerdanya/lleida,Lleida,Bellver de Cerdanya
3487,bellvis,bellvis,lleida,lleida,cataluna,cataluna,bellvis/lleida,Lleida,Bellvís
3488,benavent_de_segria,benavent_de_segria,lleida,lleida,cataluna,cataluna,benavent_de_segria/lleida,Lleida,Benavent de Segrià
3489,biosca,biosca,lleida,lleida,cataluna,cataluna,biosca/lleida,Lleida,Biosca
3490,bovera,bovera,lleida,lleida,cataluna,cataluna,bovera/lleida,Lleida,Bovera
3491,les_borges_blanques,les_borges_blanques,lleida,lleida,cataluna,cataluna,les_borges_blanques/lleida,Lleida,Les Borges Blanques
3492,bossost,bossost,lleida,lleida,cataluna,cataluna,bossost/lleida,Lleida,Bossòst
3493,cabanabona,cabanabona,lleida,lleida,cataluna,cataluna,cabanabona/lleida,Lleida,Cabanabona
3494,cabo,cabo,lleida,lleida,cataluna,cataluna,cabo/lleida,Lleida,Cabó
3495,camarasa,camarasa,lleida,lleida,cataluna,cataluna,camarasa/lleida,Lleida,Camarasa
3496,canejan,canejan,lleida,lleida,cataluna,cataluna,canejan/lleida,Lleida,Canejan
3497,castelldans,castelldans,lleida,lleida,cataluna,cataluna,castelldans/lleida,Lleida,Castelldans
3498,castellnou_de_seana,castellnou_de_seana,lleida,lleida,cataluna,cataluna,castellnou_de_seana/lleida,Lleida,Castellnou de Seana
3499,castello_de_farfanya,castello_de_farfanya,lleida,lleida,cataluna,cataluna,castello_de_farfanya/lleida,Lleida,Castelló de Farfanya
3500,castellsera,castellsera,lleida,lleida,cataluna,cataluna,castellsera/lleida,Lleida,Castellserà
3501,cervera,cervera,lleida,lleida,cataluna,cataluna,cervera/lleida,Lleida,Cervera
3502,cervia_de_les_garrigues,cervia_de_les_garrigues,lleida,lleida,cataluna,cataluna,cervia_de_les_garrigues/lleida,Lleida,Cervià de les Garrigues
3503,ciutadilla,ciutadilla,lleida,lleida,cataluna,cataluna,ciutadilla/lleida,Lleida,Ciutadilla
3504,clariana_de_cardener,clariana_de_cardener,lleida,lleida,cataluna,cataluna,clariana_de_cardener/lleida,Lleida,Clariana de Cardener
3505,el_cogul,el_cogul,lleida,lleida,cataluna,cataluna,el_cogul/lleida,Lleida,El Cogul
3506,coll_de_nargo,coll_de_nargo,lleida,lleida,cataluna,cataluna,coll_de_nargo/lleida,Lleida,Coll de Nargó
3507,corbins,corbins,lleida,lleida,cataluna,cataluna,corbins/lleida,Lleida,Corbins
3508,l'espluga_calba,l'espluga_calba,lleida,lleida,cataluna,cataluna,l'espluga_calba/lleida,Lleida,L'Espluga Calba
3509,espot,espot,lleida,lleida,cataluna,cataluna,espot/lleida,Lleida,Espot
3510,estaras,estaras,lleida,lleida,cataluna,cataluna,estaras/lleida,Lleida,Estaràs
3511,esterri_d'aneu,esterri_d'aneu,lleida,lleida,cataluna,cataluna,esterri_d'aneu/lleida,Lleida,Esterri d'Àneu
3512,esterri_de_cardos,esterri_de_cardos,lleida,lleida,cataluna,cataluna,esterri_de_cardos/lleida,Lleida,Esterri de Cardós
3513,estamariu,estamariu,lleida,lleida,cataluna,cataluna,estamariu/lleida,Lleida,Estamariu
3514,farrera,farrera,lleida,lleida,cataluna,cataluna,farrera/lleida,Lleida,Farrera
3515,la_floresta,la_floresta,lleida,lleida,cataluna,cataluna,la_floresta/lleida,Lleida,La Floresta
3516,fondarella,fondarella,lleida,lleida,cataluna,cataluna,fondarella/lleida,Lleida,Fondarella
3517,la_fuliola,la_fuliola,lleida,lleida,cataluna,cataluna,la_fuliola/lleida,Lleida,La Fuliola
3518,fulleda,fulleda,lleida,lleida,cataluna,cataluna,fulleda/lleida,Lleida,Fulleda
3519,gavet_de_la_conca,gavet_de_la_conca,lleida,lleida,cataluna,cataluna,gavet_de_la_conca/lleida,Lleida,Gavet de la Conca
3520,golmes,golmes,lleida,lleida,cataluna,cataluna,golmes/lleida,Lleida,Golmés
3521,gosol,gosol,lleida,lleida,cataluna,cataluna,gosol/lleida,Lleida,Gósol
3522,la_granadella,la_granadella,lleida,lleida,cataluna,cataluna,la_granadella/lleida,Lleida,La Granadella
3523,la_granja_d'escarp,la_granja_d'escarp,lleida,lleida,cataluna,cataluna,la_granja_d'escarp/lleida,Lleida,La Granja d'Escarp
3524,granyena_de_les_garrigues,granyena_de_les_garrigues,lleida,lleida,cataluna,cataluna,granyena_de_les_garrigues/lleida,Lleida,Granyena de les Garrigues
3525,guissona,guissona,lleida,lleida,cataluna,cataluna,guissona/lleida,Lleida,Guissona
3526,guixers,guixers,lleida,lleida,cataluna,cataluna,guixers/lleida,Lleida,Guixers
3527,ivars_de_noguera,ivars_de_noguera,lleida,lleida,cataluna,cataluna,ivars_de_noguera/lleida,Lleida,Ivars de Noguera
3528,ivars_d'urgell,ivars_d'urgell,lleida,lleida,cataluna,cataluna,ivars_d'urgell/lleida,Lleida,Ivars d'Urgell
3529,ivorra,ivorra,lleida,lleida,cataluna,cataluna,ivorra/lleida,Lleida,Ivorra
3530,isona_i_conca_della,isona_i_conca_della,lleida,lleida,cataluna,cataluna,isona_i_conca_della/lleida,Lleida,Isona i Conca Dellà
3531,juncosa,juncosa,lleida,lleida,cataluna,cataluna,juncosa/lleida,Lleida,Juncosa
3532,juneda,juneda,lleida,lleida,cataluna,cataluna,juneda/lleida,Lleida,Juneda
3533,lleida,lleida,lleida,lleida,cataluna,cataluna,lleida/lleida,Lleida,Lleida
3534,les,les,lleida,lleida,cataluna,cataluna,les/lleida,Lleida,Les
3535,linyola,linyola,lleida,lleida,cataluna,cataluna,linyola/lleida,Lleida,Linyola
3536,lladorre,lladorre,lleida,lleida,cataluna,cataluna,lladorre/lleida,Lleida,Lladorre
3537,lladurs,lladurs,lleida,lleida,cataluna,cataluna,lladurs/lleida,Lleida,Lladurs
3538,llardecans,llardecans,lleida,lleida,cataluna,cataluna,llardecans/lleida,Lleida,Llardecans
3539,llavorsi,llavorsi,lleida,lleida,cataluna,cataluna,llavorsi/lleida,Lleida,Llavorsí
3540,lles_de_cerdanya,lles_de_cerdanya,lleida,lleida,cataluna,cataluna,lles_de_cerdanya/lleida,Lleida,Lles de Cerdanya
3541,llobera,llobera,lleida,lleida,cataluna,cataluna,llobera/lleida,Lleida,Llobera
3542,massalcoreig,massalcoreig,lleida,lleida,cataluna,cataluna,massalcoreig/lleida,Lleida,Massalcoreig
3543,massoteres,massoteres,lleida,lleida,cataluna,cataluna,massoteres/lleida,Lleida,Massoteres
3544,maials,maials,lleida,lleida,cataluna,cataluna,maials/lleida,Lleida,Maials
3545,menarguens,menarguens,lleida,lleida,cataluna,cataluna,menarguens/lleida,Lleida,Menàrguens
3546,miralcamp,miralcamp,lleida,lleida,cataluna,cataluna,miralcamp/lleida,Lleida,Miralcamp
3547,mollerussa,mollerussa,lleida,lleida,cataluna,cataluna,mollerussa/lleida,Lleida,Mollerussa
3548,montgai,montgai,lleida,lleida,cataluna,cataluna,montgai/lleida,Lleida,Montgai
3549,montella_i_martinet,montella_i_martinet,lleida,lleida,cataluna,cataluna,montella_i_martinet/lleida,Lleida,Montellà i Martinet
3550,montferrer_i_castellbo,montferrer_i_castellbo,lleida,lleida,cataluna,cataluna,montferrer_i_castellbo/lleida,Lleida,Montferrer i Castellbò
3551,montoliu_de_lleida,montoliu_de_lleida,lleida,lleida,cataluna,cataluna,montoliu_de_lleida/lleida,Lleida,Montoliu de Lleida
3552,montornes_de_segarra,montornes_de_segarra,lleida,lleida,cataluna,cataluna,montornes_de_segarra/lleida,Lleida,Montornès de Segarra
