,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original,muni_agrup,total_comercios,b_e_industria,f_construccion,comercio_transporte_y_hosteleria,j_informacion_y_comunicaciones,k_actividades_financieras_y_de_seguros,l_actividades_inmobiliarias,actividades_profesionales_y_tecnicas,educacion_sanidad_y_servicios_sociales,otros_servicios_personales,total_servicios,prov_pib
4377,santa_maria_de_guia_de_gran_canaria,santa_maria_de_guia_de_gran_canaria,las_palmas,las_palmas,canarias,canarias,santa_maria_de_guia_de_gran_canaria/las_palmas,Las Palmas,Santa María de Guía de Gran Canaria,santa_maria_de_guia_de_gran_canaria/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4378,teguise,teguise,las_palmas,las_palmas,canarias,canarias,teguise/las_palmas,Las Palmas,Teguise,teguise/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4379,tejeda,tejeda,las_palmas,las_palmas,canarias,canarias,tejeda/las_palmas,Las Palmas,Tejeda,tejeda/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4380,teror,teror,las_palmas,las_palmas,canarias,canarias,teror/las_palmas,Las Palmas,Teror,teror/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4381,tias,tias,las_palmas,las_palmas,canarias,canarias,tias/las_palmas,Las Palmas,Tías,tias/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4382,tinajo,tinajo,las_palmas,las_palmas,canarias,canarias,tinajo/las_palmas,Las Palmas,Tinajo,tinajo/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4383,tuineje,tuineje,las_palmas,las_palmas,canarias,canarias,tuineje/las_palmas,Las Palmas,Tuineje,tuineje/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4384,valsequillo_de_gran_canaria,valsequillo_de_gran_canaria,las_palmas,las_palmas,canarias,canarias,valsequillo_de_gran_canaria/las_palmas,Las Palmas,Valsequillo de Gran Canaria,valsequillo_de_gran_canaria/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4385,valleseco,valleseco,las_palmas,las_palmas,canarias,canarias,valleseco/las_palmas,Las Palmas,Valleseco,valleseco/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4386,vega_de_san_mateo,vega_de_san_mateo,las_palmas,las_palmas,canarias,canarias,vega_de_san_mateo/las_palmas,Las Palmas,Vega de San Mateo,vega_de_san_mateo/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4387,yaiza,yaiza,las_palmas,las_palmas,canarias,canarias,yaiza/las_palmas,Las Palmas,Yaiza,yaiza/canarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22686079
4388,arbo,arbo,pontevedra,pontevedra,galicia,galicia,arbo/pontevedra,Pontevedra,Arbo,arbo/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4389,barro,barro,pontevedra,pontevedra,galicia,galicia,barro/pontevedra,Pontevedra,Barro,barro/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4390,baiona,baiona,pontevedra,pontevedra,galicia,galicia,baiona/pontevedra,Pontevedra,Baiona,baiona/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4391,bueu,bueu,pontevedra,pontevedra,galicia,galicia,bueu/pontevedra,Pontevedra,Bueu,bueu/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4392,caldas_de_reis,caldas_de_reis,pontevedra,pontevedra,galicia,galicia,caldas_de_reis/pontevedra,Pontevedra,Caldas de Reis,caldas_de_reis/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4393,cambados,cambados,pontevedra,pontevedra,galicia,galicia,cambados/pontevedra,Pontevedra,Cambados,cambados/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4394,campo_lameiro,campo_lameiro,pontevedra,pontevedra,galicia,galicia,campo_lameiro/pontevedra,Pontevedra,Campo Lameiro,campo_lameiro/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4395,cangas,cangas,pontevedra,pontevedra,galicia,galicia,cangas/pontevedra,Pontevedra,Cangas,cangas/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4396,a_caniza,a_caniza,pontevedra,pontevedra,galicia,galicia,a_caniza/pontevedra,Pontevedra,A Cañiza,a_caniza/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4397,catoira,catoira,pontevedra,pontevedra,galicia,galicia,catoira/pontevedra,Pontevedra,Catoira,catoira/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4398,cerdedo_cotobade,cerdedo_cotobade,pontevedra,pontevedra,galicia,galicia,cerdedo_cotobade/pontevedra,Pontevedra,Cerdedo-Cotobade,cerdedo_cotobade/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4399,forcarei,forcarei,pontevedra,pontevedra,galicia,galicia,forcarei/pontevedra,Pontevedra,Forcarei,forcarei/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4400,ponte_caldelas,ponte_caldelas,pontevedra,pontevedra,galicia,galicia,ponte_caldelas/pontevedra,Pontevedra,Ponte Caldelas,ponte_caldelas/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4401,covelo,covelo,pontevedra,pontevedra,galicia,galicia,covelo/pontevedra,Pontevedra,Covelo,covelo/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4402,crecente,crecente,pontevedra,pontevedra,galicia,galicia,crecente/pontevedra,Pontevedra,Crecente,crecente/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4403,cuntis,cuntis,pontevedra,pontevedra,galicia,galicia,cuntis/pontevedra,Pontevedra,Cuntis,cuntis/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4404,dozon,dozon,pontevedra,pontevedra,galicia,galicia,dozon/pontevedra,Pontevedra,Dozón,dozon/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4405,a_estrada,a_estrada,pontevedra,pontevedra,galicia,galicia,a_estrada/pontevedra,Pontevedra,A Estrada,a_estrada/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4406,fornelos_de_montes,fornelos_de_montes,pontevedra,pontevedra,galicia,galicia,fornelos_de_montes/pontevedra,Pontevedra,Fornelos de Montes,fornelos_de_montes/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4407,agolada,agolada,pontevedra,pontevedra,galicia,galicia,agolada/pontevedra,Pontevedra,Agolada,agolada/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4408,gondomar,gondomar,pontevedra,pontevedra,galicia,galicia,gondomar/pontevedra,Pontevedra,Gondomar,gondomar/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4409,o_grove,o_grove,pontevedra,pontevedra,galicia,galicia,o_grove/pontevedra,Pontevedra,O Grove,o_grove/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4410,a_guarda,a_guarda,pontevedra,pontevedra,galicia,galicia,a_guarda/pontevedra,Pontevedra,A Guarda,a_guarda/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4411,lalin,lalin,pontevedra,pontevedra,galicia,galicia,lalin/pontevedra,Pontevedra,Lalín,lalin/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4412,a_lama,a_lama,pontevedra,pontevedra,galicia,galicia,a_lama/pontevedra,Pontevedra,A Lama,a_lama/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4413,marin,marin,pontevedra,pontevedra,galicia,galicia,marin/pontevedra,Pontevedra,Marín,marin/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4414,meano,meano,pontevedra,pontevedra,galicia,galicia,meano/pontevedra,Pontevedra,Meaño,meano/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4415,meis,meis,pontevedra,pontevedra,galicia,galicia,meis/pontevedra,Pontevedra,Meis,meis/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4416,moana,moana,pontevedra,pontevedra,galicia,galicia,moana/pontevedra,Pontevedra,Moaña,moana/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4417,mondariz,mondariz,pontevedra,pontevedra,galicia,galicia,mondariz/pontevedra,Pontevedra,Mondariz,mondariz/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4418,mondariz_balneario,mondariz_balneario,pontevedra,pontevedra,galicia,galicia,mondariz_balneario/pontevedra,Pontevedra,Mondariz-Balneario,mondariz_balneario/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4419,morana,morana,pontevedra,pontevedra,galicia,galicia,morana/pontevedra,Pontevedra,Moraña,morana/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4420,mos,mos,pontevedra,pontevedra,galicia,galicia,mos/pontevedra,Pontevedra,Mos,mos/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4421,as_neves,as_neves,pontevedra,pontevedra,galicia,galicia,as_neves/pontevedra,Pontevedra,As Neves,as_neves/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4422,nigran,nigran,pontevedra,pontevedra,galicia,galicia,nigran/pontevedra,Pontevedra,Nigrán,nigran/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4423,oia,oia,pontevedra,pontevedra,galicia,galicia,oia/pontevedra,Pontevedra,Oia,oia/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4424,pazos_de_borben,pazos_de_borben,pontevedra,pontevedra,galicia,galicia,pazos_de_borben/pontevedra,Pontevedra,Pazos de Borbén,pazos_de_borben/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4425,pontevedra,pontevedra,pontevedra,pontevedra,galicia,galicia,pontevedra/pontevedra,Pontevedra,Pontevedra,pontevedra/galicia,2828.0,177.0,419.0,1226.0,31.0,67.0,78.0,340.0,181.0,209.0,1006.0,20338727
4426,o_porrino,o_porrino,pontevedra,pontevedra,galicia,galicia,o_porrino/pontevedra,Pontevedra,O Porriño,o_porrino/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4427,portas,portas,pontevedra,pontevedra,galicia,galicia,portas/pontevedra,Pontevedra,Portas,portas/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4428,poio,poio,pontevedra,pontevedra,galicia,galicia,poio/pontevedra,Pontevedra,Poio,poio/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4429,ponteareas,ponteareas,pontevedra,pontevedra,galicia,galicia,ponteareas/pontevedra,Pontevedra,Ponteareas,ponteareas/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4430,pontecesures,pontecesures,pontevedra,pontevedra,galicia,galicia,pontecesures/pontevedra,Pontevedra,Pontecesures,pontecesures/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4431,redondela,redondela,pontevedra,pontevedra,galicia,galicia,redondela/pontevedra,Pontevedra,Redondela,redondela/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4432,ribadumia,ribadumia,pontevedra,pontevedra,galicia,galicia,ribadumia/pontevedra,Pontevedra,Ribadumia,ribadumia/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4433,rodeiro,rodeiro,pontevedra,pontevedra,galicia,galicia,rodeiro/pontevedra,Pontevedra,Rodeiro,rodeiro/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4434,o_rosal,o_rosal,pontevedra,pontevedra,galicia,galicia,o_rosal/pontevedra,Pontevedra,O Rosal,o_rosal/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4435,salceda_de_caselas,salceda_de_caselas,pontevedra,pontevedra,galicia,galicia,salceda_de_caselas/pontevedra,Pontevedra,Salceda de Caselas,salceda_de_caselas/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4436,salvaterra_de_mino,salvaterra_de_mino,pontevedra,pontevedra,galicia,galicia,salvaterra_de_mino/pontevedra,Pontevedra,Salvaterra de Miño,salvaterra_de_mino/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4437,sanxenxo,sanxenxo,pontevedra,pontevedra,galicia,galicia,sanxenxo/pontevedra,Pontevedra,Sanxenxo,sanxenxo/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4438,silleda,silleda,pontevedra,pontevedra,galicia,galicia,silleda/pontevedra,Pontevedra,Silleda,silleda/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4439,soutomaior,soutomaior,pontevedra,pontevedra,galicia,galicia,soutomaior/pontevedra,Pontevedra,Soutomaior,soutomaior/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4440,tomino,tomino,pontevedra,pontevedra,galicia,galicia,tomino/pontevedra,Pontevedra,Tomiño,tomino/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4441,tui,tui,pontevedra,pontevedra,galicia,galicia,tui/pontevedra,Pontevedra,Tui,tui/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4442,valga,valga,pontevedra,pontevedra,galicia,galicia,valga/pontevedra,Pontevedra,Valga,valga/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4443,vigo,vigo,pontevedra,pontevedra,galicia,galicia,vigo/pontevedra,Pontevedra,Vigo,vigo/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4444,vilaboa,vilaboa,pontevedra,pontevedra,galicia,galicia,vilaboa/pontevedra,Pontevedra,Vilaboa,vilaboa/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4445,vila_de_cruces,vila_de_cruces,pontevedra,pontevedra,galicia,galicia,vila_de_cruces/pontevedra,Pontevedra,Vila de Cruces,vila_de_cruces/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4446,vilagarcia_de_arousa,vilagarcia_de_arousa,pontevedra,pontevedra,galicia,galicia,vilagarcia_de_arousa/pontevedra,Pontevedra,Vilagarcía de Arousa,vilagarcia_de_arousa/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4447,vilanova_de_arousa,vilanova_de_arousa,pontevedra,pontevedra,galicia,galicia,vilanova_de_arousa/pontevedra,Pontevedra,Vilanova de Arousa,vilanova_de_arousa/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4448,a_illa_de_arousa,a_illa_de_arousa,pontevedra,pontevedra,galicia,galicia,a_illa_de_arousa/pontevedra,Pontevedra,A Illa de Arousa,a_illa_de_arousa/galicia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20338727
4449,abusejo,abusejo,salamanca,salamanca,castilla_y_leon,castilla_y_leon,abusejo/salamanca,Salamanca,Abusejo,abusejo/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4450,agallas,agallas,salamanca,salamanca,castilla_y_leon,castilla_y_leon,agallas/salamanca,Salamanca,Agallas,agallas/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4451,ahigal_de_los_aceiteros,ahigal_de_los_aceiteros,salamanca,salamanca,castilla_y_leon,castilla_y_leon,ahigal_de_los_aceiteros/salamanca,Salamanca,Ahigal de los Aceiteros,ahigal_de_los_aceiteros/castilla_y_leon,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4452,ahigal_de_villarino,ahigal_de_villarino,salamanca,salamanca,castilla_y_leon,castilla_y_leon,ahigal_de_villarino/salamanca,Salamanca,Ahigal de Villarino,ahigal_de_villarino/castilla_y_leon,111.0,11.0,25.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6905532
4453,la_alameda_de_gardon,la_alameda_de_gardon,salamanca,salamanca,castilla_y_leon,castilla_y_leon,la_alameda_de_gardon/salamanca,Salamanca,La Alameda de Gardón,la_alameda_de_gardon/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4454,la_alamedilla,la_alamedilla,salamanca,salamanca,castilla_y_leon,castilla_y_leon,la_alamedilla/salamanca,Salamanca,La Alamedilla,la_alamedilla/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4455,alaraz,alaraz,salamanca,salamanca,castilla_y_leon,castilla_y_leon,alaraz/salamanca,Salamanca,Alaraz,alaraz/castilla_y_leon,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4456,alba_de_tormes,alba_de_tormes,salamanca,salamanca,castilla_y_leon,castilla_y_leon,alba_de_tormes/salamanca,Salamanca,Alba de Tormes,alba_de_tormes/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4457,alba_de_yeltes,alba_de_yeltes,salamanca,salamanca,castilla_y_leon,castilla_y_leon,alba_de_yeltes/salamanca,Salamanca,Alba de Yeltes,alba_de_yeltes/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4458,la_alberca,la_alberca,salamanca,salamanca,castilla_y_leon,castilla_y_leon,la_alberca/salamanca,Salamanca,La Alberca,la_alberca/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4459,la_albergueria_de_arganan,la_albergueria_de_arganan,salamanca,salamanca,castilla_y_leon,castilla_y_leon,la_albergueria_de_arganan/salamanca,Salamanca,La Alberguería de Argañán,la_albergueria_de_arganan/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4460,alconada,alconada,salamanca,salamanca,castilla_y_leon,castilla_y_leon,alconada/salamanca,Salamanca,Alconada,alconada/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4461,aldeacipreste,aldeacipreste,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldeacipreste/salamanca,Salamanca,Aldeacipreste,aldeacipreste/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4462,aldeadavila_de_la_ribera,aldeadavila_de_la_ribera,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldeadavila_de_la_ribera/salamanca,Salamanca,Aldeadávila de la Ribera,aldeadavila_de_la_ribera/castilla_y_leon,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4463,aldea_del_obispo,aldea_del_obispo,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldea_del_obispo/salamanca,Salamanca,Aldea del Obispo,aldea_del_obispo/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4464,aldealengua,aldealengua,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldealengua/salamanca,Salamanca,Aldealengua,aldealengua/castilla_y_leon,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4465,aldeanueva_de_figueroa,aldeanueva_de_figueroa,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldeanueva_de_figueroa/salamanca,Salamanca,Aldeanueva de Figueroa,aldeanueva_de_figueroa/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4466,aldeanueva_de_la_sierra,aldeanueva_de_la_sierra,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldeanueva_de_la_sierra/salamanca,Salamanca,Aldeanueva de la Sierra,aldeanueva_de_la_sierra/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4467,aldearrodrigo,aldearrodrigo,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldearrodrigo/salamanca,Salamanca,Aldearrodrigo,aldearrodrigo/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4468,aldearrubia,aldearrubia,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldearrubia/salamanca,Salamanca,Aldearrubia,aldearrubia/castilla_y_leon,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4469,aldeaseca_de_alba,aldeaseca_de_alba,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldeaseca_de_alba/salamanca,Salamanca,Aldeaseca de Alba,aldeaseca_de_alba/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4470,aldeaseca_de_la_frontera,aldeaseca_de_la_frontera,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldeaseca_de_la_frontera/salamanca,Salamanca,Aldeaseca de la Frontera,aldeaseca_de_la_frontera/castilla_y_leon,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4471,aldeatejada,aldeatejada,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldeatejada/salamanca,Salamanca,Aldeatejada,aldeatejada/castilla_y_leon,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4472,aldeavieja_de_tormes,aldeavieja_de_tormes,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldeavieja_de_tormes/salamanca,Salamanca,Aldeavieja de Tormes,aldeavieja_de_tormes/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4473,aldehuela_de_la_boveda,aldehuela_de_la_boveda,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldehuela_de_la_boveda/salamanca,Salamanca,Aldehuela de la Bóveda,aldehuela_de_la_boveda/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4474,aldehuela_de_yeltes,aldehuela_de_yeltes,salamanca,salamanca,castilla_y_leon,castilla_y_leon,aldehuela_de_yeltes/salamanca,Salamanca,Aldehuela de Yeltes,aldehuela_de_yeltes/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4475,almenara_de_tormes,almenara_de_tormes,salamanca,salamanca,castilla_y_leon,castilla_y_leon,almenara_de_tormes/salamanca,Salamanca,Almenara de Tormes,almenara_de_tormes/castilla_y_leon,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4476,almendra,almendra,salamanca,salamanca,castilla_y_leon,castilla_y_leon,almendra/salamanca,Salamanca,Almendra,almendra/castilla_y_leon,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4477,anaya_de_alba,anaya_de_alba,salamanca,salamanca,castilla_y_leon,castilla_y_leon,anaya_de_alba/salamanca,Salamanca,Anaya de Alba,anaya_de_alba/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4478,anover_de_tormes,anover_de_tormes,salamanca,salamanca,castilla_y_leon,castilla_y_leon,anover_de_tormes/salamanca,Salamanca,Añover de Tormes,anover_de_tormes/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4479,arabayona_de_mogica,arabayona_de_mogica,salamanca,salamanca,castilla_y_leon,castilla_y_leon,arabayona_de_mogica/salamanca,Salamanca,Arabayona de Mógica,arabayona_de_mogica/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4480,arapiles,arapiles,salamanca,salamanca,castilla_y_leon,castilla_y_leon,arapiles/salamanca,Salamanca,Arapiles,arapiles/castilla_y_leon,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4481,armenteros,armenteros,salamanca,salamanca,castilla_y_leon,castilla_y_leon,armenteros/salamanca,Salamanca,Armenteros,armenteros/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4482,san_miguel_del_robledo,san_miguel_del_robledo,salamanca,salamanca,castilla_y_leon,castilla_y_leon,san_miguel_del_robledo/salamanca,Salamanca,San Miguel del Robledo,san_miguel_del_robledo/castilla_y_leon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4483,babilafuente,babilafuente,salamanca,salamanca,castilla_y_leon,castilla_y_leon,babilafuente/salamanca,Salamanca,Babilafuente,babilafuente/castilla_y_leon,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
4484,banobarez,banobarez,salamanca,salamanca,castilla_y_leon,castilla_y_leon,banobarez/salamanca,Salamanca,Bañobárez,banobarez/castilla_y_leon,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905532
