,M190_1,M190_2,M190_3,M190_4,M190_5,M190_6,M190_7,M190_8,M190_9,M190_10,M190_11,M190_12,M190_13,M190_14,M190_15,M190_16,M190_17,M190_18,M190_19,M190_20,M190_21,CCAA,PROV,SECTOR,SEXO,EJER
9320,19058,99911852.11,8444.31181,71555741.56,4389.216460000001,28356110.55,4055.09535,75029.44,66.16242,3799604.17,928.70469,14558185.26,1616.7619300000001,28270135.12,2527.27181,30262592.53,2095.5248899999997,19932529.58,1073.80269,3013776.01,136.08338,13,28,1,1,2018
9321,5109,38123951.0,3209.30598,33026535.88,2051.88037,5097415.12,1157.42561,24747.01,18.10294,1082135.06,330.19804,4646200.97,593.46308,10562319.26,872.30976,12374388.5,852.41483,8109068.55,470.06102000000004,1325091.65,72.75631,13,28,1,2,2018
9322,19683,736312758.16,16680.41199,706760577.47,15836.81007,29552180.69,843.60192,3506.17,4.80744,9365342.01,752.86707,68858566.37,2482.41628,217385984.41,5142.14715,250704287.23,4998.0199600000005,179057894.83,3124.23879,10937177.14,175.9153,13,28,2,1,2018
9323,7955,260400651.76,6855.729440000001,252755391.83,6563.65154,7645259.93,292.0779,,,2694338.61,220.56172,36043694.76,1291.83972,102247427.86,2460.6827399999997,81514949.86,1857.8153300000001,37090533.41,972.3756599999999,809707.26,52.454269999999994,13,28,2,2,2018
9324,146639,4057224208.51,124919.89769000001,3786265888.37,111345.80850999999,270958320.14,13574.08918,571441.1,150.88347,71491870.23,6648.87644,540721045.01,23050.734669999998,1271119437.72,39540.306469999996,1327456524.91,34544.154460000005,797699741.83,19793.4241,48164147.71,1191.51808,13,28,3,1,2018
9325,66466,1520628176.8,55614.30706,1420143209.7,49555.54864,100484967.1,6058.75842,148073.28,46.30401,29365696.93,3330.00682,256854398.44,11552.73455,578092032.4,19688.95508,462560896.58,14393.545559999999,184289902.99,6232.6826200000005,9317176.18,370.07842,13,28,3,2,2018
9326,251829,4120554748.03,179354.07954,3495449891.12,132263.77495,625104856.91,47090.30459,1231408.75,327.77497999999997,84732949.59,10512.3904,561208968.06,32304.5313,1392180681.4,60621.1243,1357887124.44,51103.12191,645891822.02,23080.04098,77421793.77,1405.09567,13,28,4,1,2018
9327,84243,1318033146.95,60785.71653,1242216243.05,54460.12232,75816903.9,6325.59421,228550.37,79.49704,24495340.25,3161.6127699999997,222862159.05,12106.91857,469694506.65,19620.33155,398787312.68,16429.14886,181520196.24,8539.05909,20445081.71,849.14865,13,28,4,2,2018
9328,466423,10138321061.28,364763.62276,9324614153.53,315140.90301,813706907.75,49622.71975,1710551.69,616.76629,275123200.76,33953.576389999995,1532821194.66,80307.86405,3078176332.46,106753.87213999999,3371176803.76,92977.08532,1761060024.91,47704.75412,118252953.04,2449.70445,13,28,5,1,2018
9329,336376,5463687251.93,267524.68376,5049677705.85,236496.77089,414009546.08,31027.91287,1252827.88,438.93057999999996,236079554.39,34577.68282,1131907010.53,67448.94578,1874991253.1,81643.9496,1590471981.18,58874.60978,605644929.88,23460.97338,23339694.97,1079.5918199999999,13,28,5,2,2018
9330,164177,4812635602.55,117427.16717999999,4572951153.81,110345.58715,239684448.74,7081.58003,720809.75,348.75926,93633187.8,8283.70696,864676730.39,31193.7025,1697732719.26,39891.12122,1562590348.13,27307.699810000002,562657653.32,9820.89077,30624153.9,581.28666,13,28,6,1,2018
9331,102665,2411905774.84,74634.36914,2308990917.13,69702.85678999999,102914857.71,4931.51235,692670.82,367.42105,47216085.54,5060.20197,438742343.94,18414.61043,882982491.69,25737.72742,792070943.56,18601.891730000003,241430037.16,6099.41616,8771202.13,353.10038,13,28,6,2,2018
9332,84682,4269345859.4,63396.0212,4094507763.37,60446.458589999995,174838096.03,2949.56261,245200.85,19.12799,26315887.73,2219.98886,397234559.21,9974.394240000001,1305624792.58,19388.87871,1546265825.44,16586.81983,936856619.19,12711.500740000001,56802974.4,2495.31083,13,28,7,1,2018
9333,89220,2690857516.61,65383.01665,2610922948.4,62502.56785,79934568.21,2880.4488,94096.03,16.892020000000002,22989095.15,2065.49605,343542204.06,11556.52269,1019109703.17,23637.67314,943857608.23,17854.49635,355094810.89,8092.938690000001,6169999.08,2158.99771,13,28,7,2,2018
9334,455838,8601275629.79,300583.71536,7890764563.27,263009.21486,710511066.52,37574.5005,1427155.65,1118.4030300000002,253190795.65,37232.996510000004,1612263210.75,74619.56422999999,2744154397.81,83474.14786,2607831718.79,68246.42264,1252955766.13,33267.17475,129452585.01,2625.00634,13,28,8,1,2018
9335,484806,6311971445.79,327022.98003000004,5821184519.66,286267.38665,490786926.13,40755.59338,1079088.01,829.148,211065935.8,33784.81325,1398630896.97,77531.48442000001,2136646000.43,95198.08605,1759643471.48,79081.89918,763820318.13,38476.8455,41085734.97,2120.70363,13,28,8,2,2018
9336,323181,7343035411.49,237489.30751999997,7153042021.37,226589.40834000002,189993390.12,10899.89918,441498.87,170.37018999999998,86928866.83,11886.88582,973944496.28,42533.2697,1989999154.06,63694.32989,2141291352.58,60397.808970000006,1974497968.93,53222.55218,175932073.94,5584.090770000001,13,28,9,1,2018
9337,550724,9985012991.48,416868.84209,9645634609.86,390052.52349,339378381.62,26816.3186,654475.72,243.94154,182535540.37,22573.84359,1602282120.3,83661.2136,2737105464.82,111822.38469,3002037223.57,109761.64560999999,2364083336.98,83894.51629,96314829.72,4911.29677,13,28,9,2,2018
9338,294393,2841672789.21,176888.46524000002,2242529251.97,133315.81803,599143537.24,43572.64721,3401518.38,1396.94492,291974992.84,36443.0067,682635091.74,42742.76133,705336943.43,41415.80056,695317078.34,33168.34221,430885057.22,20210.62102,32122107.26,1510.9885,13,28,10,1,2018
9339,282537,1962259172.47,181169.04945999998,1582002182.64,136782.69132,380256989.83,44386.35814,1344471.87,897.76281,173567851.65,33773.583060000004,464922429.39,44218.26715,556122541.5,44358.90012,490138331.89,37218.5327,261011759.62,19457.131569999998,15151786.55,1244.87205,13,28,10,2,2018
9340,71481,315485275.61,28527.266260000004,174866277.63,12889.13011,140618997.98,15638.13615,468875.86,177.50894,17111782.26,2712.85504,54632699.73,5278.12016,115209890.96,10103.33441,87751306.05,6972.014690000001,37908265.91,3106.3113,2402454.84,177.12171999999998,14,30,1,1,2018
9341,17062,71137366.02,8186.07322,47646593.46,4935.299779999999,23490772.56,3250.77344,66787.71,40.03147,4394880.32,852.85929,15028748.05,1821.4655100000002,25159525.8,2692.25715,18887734.52,1906.2846100000002,7057937.04,815.9203,541752.58,57.25489,14,30,1,2,2018
9342,6140,140366080.88,5055.380429999999,136369186.04,4723.23372,3996894.84,332.14671,10189.73,3.5033800000000004,1891096.3,185.48965,14873417.12,715.97641,42127202.98,1570.53532,46577313.51,1529.4683,33157571.85,997.3448599999999,1729289.39,53.062509999999996,14,30,2,1,2018
9343,2746,34092381.64,2123.2896600000004,33622523.68,2068.65827,469857.96,54.63139,,,401438.83,55.51554,3314238.74,218.59126,10441569.95,583.48024,13110678.95,807.74525,6643882.64,439.62712,180572.53,18.33025,14,30,2,2,2018
9344,63345,1136024167.81,51834.18398,1074752688.42,47617.238,61271479.39,4216.9459799999995,193489.37,96.21444,45345045.04,4582.70481,201124388.32,11244.962459999999,367231732.24,16193.356440000001,337621601.29,12812.56342,177853713.38,6409.9066,6654198.17,494.47580999999997,14,30,3,1,2018
9345,28706,322934458.57,22575.779469999998,307545220.03,20929.10369,15389238.54,1646.67578,51782.0,41.41239,13774950.56,1960.37888,69456917.5,5074.447679999999,113857961.6,7358.0817400000005,86690173.86,5633.02539,38010203.15,2427.088,1092469.9,81.34539000000001,14,30,3,2,2018
9346,56196,601379462.92,37249.51341,542819206.88,32290.58966,58560256.04,4958.92375,281871.68,91.86424,21833589.73,2639.32582,109156002.02,7382.0306,211871044.24,12552.70197,177370248.81,10048.3661,77798489.11,4378.33736,3068217.33,156.88732,14,30,4,1,2018
9347,11188,99963021.39,7421.632009999999,93224956.3,6790.543729999999,6738065.09,631.0882799999999,45718.04,14.10979,2999647.85,457.06982999999997,21614439.38,1720.6929699999998,35204088.19,2465.3373100000003,27231543.84,1854.48888,11747663.02,835.55868,1119921.07,74.37455,14,30,4,2,2018
9348,134438,1601949039.78,94418.87692000001,1357638591.51,73547.15801,244310448.27,20871.71891,548405.01,251.40437000000003,73656860.71,9630.03392,293493272.61,20553.43291,531147525.73,29828.48558,474434322.27,23465.72808,217460986.77,10194.16396,11207666.68,495.6281,14,30,5,1,2018
9349,93670,780331672.88,68720.03431,694333633.1,58636.73421,85998039.78,10083.3001,288641.63,171.98192,50915615.99,9020.16913,200561108.35,18103.96431,280251269.87,22008.589509999998,182232365.26,14137.60932,63380371.38,5052.67157,2702300.4,225.04855,14,30,5,2,2018
9350,5990,106238177.26,4645.17216,103424757.88,4481.23671,2813419.38,163.93545,8693.1,7.0,5408028.59,649.9382,29214946.7,1612.00339,30967843.98,1278.2734699999999,30259748.36,811.22572,9641301.23,265.32034,737615.3,21.41104,14,30,6,1,2018
9351,2868,35009247.61,2187.03377,33766492.12,2090.7135,1242755.49,96.32027,6494.28,7.33333,1916650.96,295.13264,10294081.99,727.2413700000001,10330816.33,621.028,9310480.59,403.23683,3037206.6,128.18056,113516.86,4.8810400000000005,14,30,6,2,2018
9352,13324,201337144.57,6299.11197,196263113.41,5894.09744,5074031.16,405.01453,31125.6,1.5324799999999998,1851868.91,233.68889,12921803.66,721.3316,63862708.35,1879.3196100000002,76399090.14,1878.81336,44877250.99,1318.3093800000001,1393296.92,266.11665,14,30,7,1,2018
9353,12359,145140007.79,6210.598,141518824.76,5856.85398,3621183.03,353.74402000000003,2443.5,2.32685,1704706.7,233.39886,18456218.09,1165.09669,67883592.76,2411.93878,44700216.59,1525.4547400000001,11907389.01,603.07776,485441.14,269.30432,14,30,7,2,2018
9354,88932,642206037.28,44205.56113,535822285.49,31505.07818,106383751.79,12700.48295,186908.26,105.90843000000001,37209207.16,6656.33893,129820873.87,10498.05574,210173646.98,13264.68595,180850549.91,9615.860779999999,79125302.22,3835.8915799999995,4839548.88,228.81972000000002,14,30,8,1,2018
9355,65067,395417675.33,37844.11093,351125560.49,31096.55265,44292114.84,6747.558279999999,75793.06,81.22394,22827582.67,5179.49876,93146374.24,9468.58099,132510152.25,11326.299990000001,106378600.7,8587.19215,39153950.28,3071.32075,1325222.13,129.99435,14,30,8,2,2018
9356,75358,1595726336.06,55255.942820000004,1569875678.99,53533.13259,25850657.07,1722.81023,112192.92,36.06049,20689668.2,2702.93677,183267215.44,8960.3767,444882838.56,15157.51554,480101317.39,14142.440209999999,445845509.07,12656.61139,20827594.48,1600.00172,14,30,9,1,2018
9357,106335,1912627202.49,82999.9503,1881707362.1,80345.9588,30919840.39,2653.9915,109281.62,38.22705,29443172.84,4336.33213,299981357.89,16968.11897,572011224.77,23543.22769,589599409.55,21398.15293,412061284.68,14800.857230000001,9421471.14,1915.0343,14,30,9,2,2018
9358,57317,282357597.2,29861.990789999996,247336265.73,25399.1056,35021331.47,4462.88519,980955.39,459.00323,35402406.65,8748.68801,68723170.84,7574.70995,76294617.87,6120.79173,65349407.98,4676.51932,34130634.08,2139.80312,1476404.39,142.47543000000002,14,30,10,1,2018
9359,66773,251512907.31,38517.49849,213337597.57,32292.58139,38175309.74,6224.9171,414920.54,398.35326000000003,36242660.68,10244.64498,69413485.47,9936.80028,65892088.98,8465.75969,54885177.6,6586.8099,23786554.54,2740.6980399999998,878019.5,144.43233999999998,14,30,10,2,2018
9360,15797,43264606.99,4958.20736,22852400.78,2006.4956100000002,20412206.21,2951.71175,99774.8,94.89056,3443110.46,850.05071,8415293.69,951.2343199999999,13824948.09,1383.18809,11602182.19,1104.34811,5498182.03,521.093,381115.73,53.40257,17,26,1,1,2018
9361,3511,13508726.92,1654.29295,6519713.53,623.89522,6989013.39,1030.3977300000001,18152.96,20.35052,1335066.24,301.52396,3459009.08,409.88057000000003,4804167.67,494.01342999999997,3050705.17,320.67661,815847.45,102.8268,25778.35,5.021059999999999,17,26,1,2,2018
9362,1412,27183889.99,1122.98305,25929149.09,1041.2102,1254740.9,81.77285,8670.43,1.0079799999999999,395275.93,49.96246,2778389.0,134.0191,8015250.43,295.08502999999996,9217521.79,343.03623,6606208.2,283.87225,162574.21,16.0,17,26,2,1,2018
9363,285,3927596.08,207.74241,3747553.78,192.55036,180042.3,15.19205,,,61363.71,13.22569,424690.02,27.8084,1336789.96,70.81291,1418603.26,63.50264,625070.07,29.392770000000002,,,17,26,2,2,2018
9364,27056,560890149.07,22152.92605,519074488.89,19529.76222,41815660.18,2623.16383,236241.14,42.750809999999994,19989531.14,1593.87511,87808563.75,4136.92889,171958969.67,6628.73799,175879202.15,6063.04504,98665252.83,3544.9152,6352388.39,142.67301,17,26,3,1,2018
9365,10993,165678474.24,9004.0352,152910905.37,7840.77943,12767568.87,1163.25577,39444.06,17.838070000000002,4554831.14,494.49082999999996,29531882.2,1720.57606,57016036.22,2948.85325,51563006.74,2547.90939,22105713.09,1221.93642,867560.79,52.431180000000005,17,26,3,2,2018
9366,10772,154474606.05,7562.39755,123809705.41,5565.37936,30664900.64,1997.0181899999998,55141.68,9.80915,4903629.55,495.71017,25233236.29,1400.3412,55119854.17,2576.11495,43858331.75,2019.8396300000002,23329032.92,1011.06069,1975379.69,49.52176,17,26,4,1,2018
9367,1974,23312648.54,1364.92605,22150989.7,1251.11545,1161658.84,113.8106,9873.26,2.54955,584693.61,85.32506,3712764.71,236.182,8719006.12,493.52597000000003,7565998.82,393.20083999999997,2519066.93,144.30532,201245.09,9.83731,17,26,4,2,2018
9368,17835,296327346.85,13740.02617,263540747.79,11481.65334,32786599.06,2258.3728300000002,99314.21,34.27775,10418081.25,1161.20478,47169853.33,2695.27646,93910808.98,4086.4127299999996,90384217.4,3623.0737,51456385.11,2027.4516,2888686.57,112.32915,17,26,5,1,2018
9369,15201,175742935.87,11800.82538,166137845.5,10801.98841,9605090.37,998.83697,17944.59,10.297,8110736.74,1251.58322,38711227.08,2730.37611,60706341.17,3746.7724799999996,46952782.78,2825.14747,20654736.68,1189.05964,589166.83,47.589459999999995,17,26,5,2,2018
9370,1674,34928226.97,1387.77307,34299254.66,1349.1471,628972.31,38.62597,,,1657855.39,176.20752,7034242.04,331.81035,12252502.55,401.04639,8144396.87,219.21426,5346700.75,157.43713,492529.37,102.05742,17,26,6,1,2018
