M190_1,M190_2,M190_3,M190_4,M190_5,M190_6,M190_7,M190_8,M190_9,M190_10,M190_11,M190_12,M190_13,M190_14,M190_15,M190_16,M190_17,M190_18,M190_19,M190_20,M190_21,CCAA,PROV,SECTOR,SEXO,EJER,MODELO
2187,35918449.160000,1722.399960,35632449.990000,1698.056630,285999.170000,24.343330,NULL,NULL,545742.590000,101.795320,9226091.570000,553.900120,15591491.990000,662.203160,8468512.550000,295.232050,2025916.510000,105.269310,60693.950000,4.000000,7,47,6,2,2014,190
1814,33118194.200000,1465.201370,32870478.600000,1445.274430,247715.600000,19.926940,NULL,NULL,564636.180000,96.881800,7672038.580000,451.493350,15012203.350000,588.518900,8124501.250000,236.797890,1693381.880000,84.509430,50616.700000,5.000000,7,47,6,2,2015,190
1800,33141076.950000,1448.504510,32807060.700000,1426.560450,334016.250000,21.944060,NULL,NULL,696111.680000,126.145510,6722131.770000,401.637930,14662774.420000,567.889330,9033320.540000,263.216170,2018602.790000,86.615570,NULL,NULL,7,47,6,2,2016,190
5956,174953930.220000,4600.005060,174106171.190000,4515.533690,847759.030000,84.471370,12503.780000,1.225990,1234399.060000,137.902650,27476924.230000,959.919480,43528175.580000,1096.514770,64019126.070000,1314.349300,38040266.030000,986.931570,642535.470000,103.161300,7,47,7,1,2009,190
5511,176914014.190000,4388.525540,176124167.870000,4276.031790,789846.320000,112.493750,13600.530000,0.820300,794140.240000,95.816110,25357583.920000,849.644010,43425782.150000,1070.207110,61543276.110000,1231.664140,45004430.270000,1030.092070,775200.970000,110.281800,7,47,7,1,2010,190
5572,161314310.310000,4305.072180,160762363.420000,4220.764880,551946.890000,84.307300,1147.580000,0.132040,725733.700000,74.053560,21552858.210000,728.490580,43428832.850000,1102.810290,53520432.510000,1147.245320,41205337.170000,1107.270370,879968.290000,145.070020,7,47,7,1,2011,190
5488,159636906.690000,4374.078190,158960249.540000,4286.184490,676657.150000,87.893700,153.600000,1.097190,468072.690000,72.536460,18709740.510000,666.520330,45294193.180000,1207.153590,53145182.970000,1174.826270,41143411.830000,1126.710130,876151.910000,125.234220,7,47,7,1,2012,190
5302,147440866.410000,4199.603760,146881631.760000,4107.677040,559234.650000,91.926720,2193.770000,1.063260,447975.860000,66.191610,14923402.480000,568.744260,42090904.100000,1147.714100,50065020.230000,1160.342000,39148928.410000,1117.848430,762441.560000,137.700100,7,47,7,1,2013,190
5565,135678783.500000,4165.278270,134978959.250000,4064.555290,699824.250000,100.722980,NULL,NULL,285214.930000,46.550270,12396649.110000,543.347440,41666989.510000,1208.222450,47015377.890000,1201.274070,33960856.580000,1057.029180,353695.480000,108.854860,7,47,7,1,2014,190
3693,133437650.250000,3059.098640,133009295.570000,3013.718780,428354.680000,45.379860,NULL,NULL,327682.480000,37.394580,9444243.580000,332.328720,39714740.640000,919.341200,46231073.820000,885.968380,37444083.620000,797.408200,275826.110000,86.657560,7,47,7,1,2015,190
3358,127355139.380000,2829.812740,127107024.130000,2803.057560,248115.250000,26.755180,NULL,NULL,237700.090000,30.682570,7241764.660000,258.455530,37618207.720000,820.489890,48079460.990000,851.399740,33925163.560000,758.644210,252842.360000,110.140800,7,47,7,1,2016,190
4186,72203889.290000,3220.887290,72035375.070000,3196.032820,168514.220000,24.854470,45820.600000,4.223760,2058241.520000,173.617790,26330823.210000,1122.530720,26079243.820000,925.660420,12129435.900000,462.446600,5172612.640000,230.453340,387711.600000,301.954660,7,47,7,2,2009,190
3635,74465374.000000,2955.454920,74251625.440000,2922.728450,213748.560000,32.726470,NULL,NULL,1355649.470000,127.873880,25766010.610000,1020.387050,27442412.430000,893.790710,13673521.420000,441.572170,5788888.860000,211.471040,387523.450000,257.360070,7,47,7,2,2010,190
3750,71197506.300000,2883.625790,71008773.080000,2848.710150,188733.220000,34.915640,NULL,NULL,820121.530000,91.332660,23257248.420000,931.348050,28014719.700000,939.524270,13592100.570000,464.239980,5121987.350000,211.981090,368582.990000,244.199740,7,47,7,2,2011,190
3778,75036690.380000,3026.027200,74840426.500000,2987.553690,196263.880000,38.473510,NULL,NULL,441050.590000,72.880370,21422180.580000,889.442490,31670386.220000,1084.255820,15165228.600000,484.013730,6015163.900000,251.669010,299738.710000,242.765780,7,47,7,2,2012,190
4085,76449069.250000,3371.706930,76197674.050000,3324.101820,251395.200000,47.605110,25144.020000,1.767190,444644.680000,59.225010,18819476.640000,819.721610,32096589.840000,1219.620550,18058151.940000,713.578970,6711058.570000,311.337610,294003.560000,246.455990,7,47,7,2,2013,190
4457,76077055.880000,3558.574320,75702107.490000,3490.965460,374948.390000,67.608860,NULL,NULL,433180.830000,63.601600,16390680.230000,779.857330,33032544.080000,1299.869430,19212490.590000,821.284810,6725251.690000,364.338310,243775.410000,227.622840,7,47,7,2,2014,190
3539,76438735.650000,3106.572430,76207894.620000,3062.203390,230841.030000,44.369040,NULL,NULL,286507.590000,47.142570,12742863.610000,547.990590,34884952.260000,1219.820370,21579097.100000,770.178020,6704048.060000,323.575190,241267.030000,197.865690,7,47,7,2,2015,190
3608,79826611.380000,3114.234060,79497818.960000,3053.926090,328792.420000,60.307970,NULL,NULL,382809.960000,50.047050,10944212.250000,452.576000,37046642.280000,1260.347500,23987269.880000,817.226370,7169549.750000,325.230030,296127.260000,208.807110,7,47,7,2,2016,190
19023,257309307.660000,13753.100120,251196107.430000,13086.494470,6113200.230000,666.605650,253447.550000,42.476400,13351186.180000,2123.292050,78719164.250000,4755.500390,91562848.440000,3936.996210,54151987.750000,2121.449540,18085284.240000,727.129990,1185389.250000,46.255540,7,47,8,1,2009,190
18839,258683902.590000,13670.232050,253390505.230000,13089.129810,5293397.360000,581.102240,183743.460000,25.399260,10898938.980000,1857.481580,73746832.200000,4558.740300,94289372.560000,4132.729720,59503700.780000,2309.948870,18940134.200000,739.813670,1121180.410000,46.118650,7,47,8,1,2010,190
19029,259481195.850000,13543.469700,253909464.230000,12904.219220,5571731.620000,639.250480,229002.800000,23.519970,9345448.680000,1595.624610,69646298.060000,4409.574140,95610065.080000,4241.078630,62248515.300000,2438.166270,20962774.900000,790.791680,1439091.030000,44.714400,7,47,8,1,2011,190
17589,234206997.420000,12920.883270,229906975.100000,12350.851640,4300022.320000,570.031630,185436.250000,31.386090,6761403.480000,1335.621690,58665054.470000,3984.376540,88704225.910000,4258.850290,57564670.660000,2474.934030,21195368.110000,799.582250,1130838.540000,36.132380,7,47,8,1,2012,190
17604,225359994.500000,12550.311730,221770688.980000,12154.143220,3589305.520000,396.168510,173627.770000,25.261530,5636495.730000,1117.867620,51312985.600000,3720.393550,86016360.730000,4256.420770,58175308.410000,2554.294670,23035910.150000,838.996400,1009306.110000,37.077190,7,47,8,1,2013,190
18911,228032520.340000,13063.471620,224592226.560000,12629.146270,3440293.780000,434.325350,115792.920000,18.257830,6539675.370000,1234.429250,49779832.500000,3646.840150,87657864.560000,4447.567840,60785836.240000,2760.888410,22307875.330000,918.690920,845643.420000,36.797220,7,47,8,1,2014,190
22538,248823982.420000,14294.162380,244690807.690000,13800.612500,4133174.730000,493.549880,20718.560000,10.526790,8186652.130000,1443.548030,51951332.240000,3720.049180,94474126.340000,4854.051140,68194035.680000,3154.248920,25331534.660000,1063.370670,665582.810000,48.367650,7,47,8,1,2015,190
23470,262248378.110000,14524.893660,257829449.670000,14036.199360,4418928.440000,488.694300,13117.370000,16.663050,9586756.080000,1523.296150,52273913.160000,3594.999620,97893614.130000,4814.802980,73585596.250000,3350.804650,27804318.430000,1170.318850,1091062.690000,54.008360,7,47,8,1,2016,190
25633,209834887.120000,17311.145510,206103155.910000,16719.228620,3731731.210000,591.916890,256517.970000,43.995180,12074520.200000,2209.833950,76065616.310000,5917.597650,70905345.180000,5162.676640,38898098.010000,3046.319230,11218264.470000,893.314040,416524.980000,37.408820,7,47,8,2,2009,190
25113,213879486.710000,17370.505630,210064585.880000,16801.918080,3814900.830000,568.587550,191761.240000,31.050020,10129587.030000,1917.564350,72691163.680000,5716.349330,74370571.450000,5398.483070,43589555.050000,3287.714400,12569841.590000,980.304530,337006.670000,39.039930,7,47,8,2,2010,190
24425,211118819.570000,16962.379820,207560370.760000,16423.012710,3558448.810000,539.367110,173357.830000,25.544680,8217054.060000,1679.527150,67322865.260000,5356.102470,75269462.130000,5415.279690,46195231.400000,3416.530270,13625213.940000,1035.966740,315634.950000,33.428820,7,47,8,2,2011,190
23247,196178131.320000,16413.341200,193239060.640000,15925.038340,2939070.680000,488.302860,173827.400000,34.551910,6309356.060000,1409.440340,55757811.660000,4790.159650,73984351.920000,5500.624330,45439910.800000,3507.586010,14195181.910000,1135.611290,317691.570000,35.367670,7,47,8,2,2012,190
22755,185434729.990000,15497.464280,183127339.250000,15125.475080,2307390.740000,371.989200,167367.930000,25.769050,4772656.470000,1108.296080,48958647.120000,4355.840410,70410838.430000,5296.408680,45595451.220000,3459.779740,15251907.900000,1215.594790,277860.920000,35.775530,7,47,8,2,2013,190
22522,182209630.720000,15296.859290,179906957.400000,14903.255070,2302673.320000,393.604220,149386.580000,28.481360,5120743.030000,1197.885010,44396771.750000,3943.939610,68372721.400000,5161.090460,47432824.200000,3621.031790,16531197.170000,1304.705220,205986.590000,39.725840,7,47,8,2,2014,190
24782,197164739.340000,16261.339480,194056261.160000,15775.266150,3108478.180000,486.073330,42229.740000,24.472700,5698338.800000,1315.798000,44837421.560000,3932.901570,74226628.660000,5510.023640,52167556.110000,3923.668140,19929401.470000,1502.602320,263163.000000,51.873110,7,47,8,2,2015,190
26373,202410626.960000,16326.570560,199253477.670000,15861.636310,3157149.290000,464.934250,6007.280000,21.323060,6270397.520000,1418.821850,42548792.060000,3656.635230,75037655.900000,5384.262360,55907509.280000,4091.343370,22263099.170000,1693.371130,377165.750000,60.813560,7,47,8,2,2016,190
31246,733165180.570000,24992.967060,727995805.150000,24637.584180,5169375.420000,355.382880,338858.590000,61.069630,18255211.170000,1993.229590,115601793.400000,5115.872180,194546851.290000,6460.268280,245157016.590000,6918.473250,146529066.310000,4044.400790,12736383.220000,399.653340,7,47,9,1,2009,190
29518,718904748.470000,24953.414920,712750035.210000,24556.441450,6154713.260000,396.973470,307990.920000,46.187480,16665148.430000,1756.016850,108968019.530000,4972.965760,186617951.250000,6455.679560,242981564.470000,7071.198090,149918356.510000,4244.518720,13445717.360000,406.848460,7,47,9,1,2010,190
30498,701138502.450000,24978.505370,695212166.660000,24598.798290,5926335.790000,379.707080,233642.860000,28.441510,13959334.190000,1743.795770,101543741.910000,4767.879040,179949370.430000,6379.008330,239303325.190000,7178.786560,152749337.000000,4394.906990,13399750.870000,485.687170,7,47,9,1,2011,190
27695,633335882.320000,23351.732210,628163693.050000,23022.873420,5172189.270000,328.858790,170592.500000,18.657480,9767016.390000,1191.341430,84545946.950000,4200.070200,160344245.300000,6007.921500,217827592.230000,6902.480210,149407400.940000,4530.242180,11273088.010000,501.019210,7,47,9,1,2012,190
26477,641979062.820000,22973.790370,636934672.050000,22664.325630,5044390.770000,309.464740,139748.720000,18.787310,7642466.930000,1042.449140,76091274.630000,3802.964550,160694171.220000,5867.570140,225034165.430000,6896.347520,162903486.580000,4831.046390,9473749.310000,514.625320,7,47,9,1,2013,190
28122,638868592.130000,23512.809250,633596788.830000,23175.477250,5271803.300000,337.332000,103330.110000,7.162280,6773013.460000,1094.480410,69566747.310000,3617.657090,157641505.530000,5836.946760,220854125.330000,7050.927450,174961070.150000,5283.928520,8968800.240000,621.706740,7,47,9,1,2014,190
29154,640753607.010000,23723.430540,635688726.520000,23418.389510,5064880.490000,305.041030,33467.660000,6.970020,6231205.700000,1059.403730,63843243.560000,3301.545880,153901538.120000,5621.927810,219623998.450000,7007.115700,187053520.490000,5697.450940,10066633.030000,1029.016460,7,47,9,1,2015,190
29198,640176908.240000,23578.662430,634873159.130000,23267.540350,5303749.110000,311.122080,6521.360000,7.516640,6275545.870000,967.952470,57528509.130000,2995.171560,153145377.960000,5580.699220,216395395.510000,6837.914880,196707208.390000,5974.531930,10118350.020000,1214.875730,7,47,9,1,2016,190
46066,843622360.470000,36561.019820,837581171.500000,35920.909470,6041188.970000,640.110350,286461.770000,55.076420,21757575.300000,2419.500320,176716087.220000,8686.710370,245074875.860000,10412.127350,281126966.820000,10488.427250,114419054.170000,4178.684200,4241339.330000,320.493910,7,47,9,2,2009,190
43982,836741647.020000,36634.335010,829871267.890000,35953.402740,6870379.130000,680.932270,282190.280000,47.459370,18732141.100000,2129.354490,167578651.640000,8441.111430,238513169.720000,10302.542280,283993829.010000,10890.901620,122649344.900000,4534.387230,4992320.370000,288.578590,7,47,9,2,2010,190
44536,832660214.860000,36975.292160,825018933.670000,36307.305940,7641281.190000,667.986220,288449.130000,39.078710,16086246.540000,2091.841320,158572507.150000,8181.599750,231623230.560000,10143.007010,285506914.230000,11130.577000,135494467.600000,5053.053280,5088399.650000,336.135090,7,47,9,2,2011,190
40842,760720002.470000,35004.323380,753346478.930000,34381.601840,7373523.540000,622.721540,234687.870000,28.835160,11553361.820000,1546.269400,131161284.840000,7289.639300,211911654.140000,9645.222110,265783715.560000,10809.466050,135168384.090000,5378.077470,4906914.150000,306.813890,7,47,9,2,2012,190
38628,771527430.690000,33658.540690,765253529.100000,33141.235300,6273901.590000,517.305390,219005.280000,28.501180,8771362.150000,1324.403340,118967524.880000,6526.261770,210576862.120000,9134.830880,276031158.310000,10641.489320,153255663.070000,5757.836150,3705854.880000,245.218050,7,47,9,2,2013,190
42114,784182813.080000,35154.364640,777969912.160000,34612.068770,6212900.920000,542.295870,246437.840000,23.417120,8592188.260000,1356.052460,111254622.140000,6270.219500,212936330.150000,9308.796420,279024251.860000,10983.092480,168373733.290000,6663.899260,3755249.540000,548.887400,7,47,9,2,2014,190
44514,802771434.170000,35716.461900,796204065.470000,35165.562740,6567368.700000,550.899160,11079.170000,13.671680,9006302.040000,1422.897720,105959764.930000,5950.535370,213945067.360000,9274.262870,283684026.210000,11030.398110,186118312.580000,7278.256560,4046881.880000,746.439590,7,47,9,2,2015,190
46074,820817144.300000,36705.613560,813597301.290000,36136.146710,7219843.010000,569.466850,6131.810000,10.133810,9540894.430000,1509.887260,103157357.910000,5810.335720,214443933.700000,9381.551700,287030035.420000,11085.563680,201911491.930000,7990.794420,4727299.100000,917.346970,7,47,9,2,2016,190
11481,105202252.550000,7528.876400,98057428.000000,6797.474580,7144824.550000,731.401820,94899.320000,69.397010,7718098.720000,1499.706660,29797894.420000,2167.486980,29268993.190000,1787.556870,26972443.750000,1392.716520,10976748.460000,572.662420,373174.690000,39.349940,7,47,10,1,2009,190
12324,102967515.700000,7915.804550,95744859.480000,7103.352440,7222656.220000,812.452110,85970.420000,49.088080,6873788.770000,1609.763630,26284448.610000,2224.045130,29784239.940000,1879.855800,27677485.970000,1463.478450,11905168.520000,629.526240,356413.470000,60.047220,7,47,10,1,2010,190
12800,99653786.220000,8130.955300,92402301.520000,7285.554790,7251484.700000,845.400510,65938.920000,41.430660,7077392.360000,1656.666820,23939491.370000,2276.652410,28960720.890000,1958.377720,27116791.650000,1463.190510,12029991.820000,663.060980,463459.210000,71.576200,7,47,10,1,2011,190
12901,96861202.950000,8309.557830,90313126.050000,7531.927430,6548076.900000,777.630400,66993.020000,54.470320,7028132.430000,1622.669370,22641691.310000,2301.491350,27965877.210000,2043.245510,25247550.000000,1504.749700,13507123.540000,735.287850,403835.440000,47.643730,7,47,10,1,2012,190
13572,93882234.110000,8325.491810,87763388.840000,7639.170100,6118845.270000,686.321710,97862.980000,51.527560,5725985.360000,1528.310350,22878167.720000,2318.231070,26899954.490000,2073.985780,25272312.780000,1581.130880,12406939.000000,718.650390,601011.780000,53.655780,7,47,10,1,2013,190
14372,92804212.120000,8391.029370,86839690.260000,7715.851610,5964521.860000,675.177760,66608.310000,49.381690,5867165.620000,1585.542840,22193715.530000,2237.502840,26120369.500000,2058.635590,25172513.170000,1634.346360,12710474.090000,774.188980,673365.900000,51.431070,7,47,10,1,2014,190
