,codigo_postal,municipio_limpio,ccaa,agencias_de_viajes,albergues,alojamientos_rurales,artesanos,atraque_de_cruceros_y_ferries,bares_y_cafeterías,bodegas,campings,campos_de_golf_y_campos_de_pitch&putt,comercios,convention_bureaux,empresas_de_alquiler_de_vehículos_y_embarcaciones,empresas_de_transporte_turístico,empresas_de_turismo_activo,escuelas_de_español_para_extranjeros,espacios_naturales_protegidos,estaciones_de_esquí_y_montaña,guías_turísticos,hoteles_y_apartamentos_turísticos,museos_y_centros_de_interés_turístico_visitable,opc,oficinas_de_información_turística,otros_servicios,palacios_de_congresos,playas,puertos_deportivos,restaurantes_y_empresas_turísticas_de_catering,seguridad_ciudadana,servicios_de_limpieza,servicios_turísticos_de_salud,taxis,turismo_industrial
699,13270,almagro,andalucia,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
700,13270,almagro,castilla_la_mancha,2.0,,3.0,,,1.0,,,,3.0,,,,,,,,1.0,6.0,4.0,,1.0,,,,,3.0,,,,1.0,
701,13300,valdepenas,castilla_la_mancha,2.0,,,,,4.0,3.0,,,1.0,,,,,,,,1.0,4.0,2.0,,1.0,,,,,8.0,,,,,
702,13700,tomelloso,castilla_la_mancha,,,,2.0,,1.0,1.0,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0
703,14001,cordoba,andalucia,2.0,,,,,,,,,,,,,,,,,2.0,3.0,,,1.0,,,,,,,,,,
704,14002,cordoba,andalucia,,,,,,3.0,,,,,,,,,,,,,3.0,,1.0,,,,,,4.0,,,,,
705,14003,cordoba,andalucia,2.0,,,,,,,,,1.0,1.0,,,,,,,5.0,5.0,,,1.0,,,,,9.0,,,1.0,,
706,14004,cordoba,andalucia,,,,,,,,,,1.0,,,,,,,,3.0,,,,1.0,,,,,1.0,,,,,
707,14005,cordoba,andalucia,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
708,14006,cordoba,andalucia,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
709,14008,cordoba,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
710,14010,cordoba,andalucia,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,
711,14011,cordoba,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
712,14012,cordoba,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
713,14013,cordoba,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
714,14014,cordoba,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
715,14412,pedroche,andalucia,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,2.0,,,,,
716,14460,dos_torres,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
717,14480,alcaracejos,andalucia,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
718,14600,montoro,andalucia,,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,1.0,,,,,
719,14650,bujalance,andalucia,2.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,,2.0,,,,1.0,
720,15401,ferrol,galicia,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,
721,15402,ferrol,galicia,2.0,,,,,,,,,2.0,,,,,,,,2.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,1.0,
722,15403,ferrol,galicia,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
723,15404,ferrol,galicia,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
724,15406,ferrol,galicia,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
725,15480,ferrol,galicia,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
726,15591,ferrol,galicia,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
727,15592,ferrol,galicia,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,15594,ferrol,galicia,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
729,17100,la_bisbal_d_emporda,cataluna,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
730,17110,sant_clement_de_peralta,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
731,17113,peratallada,cataluna,,,,,,,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,5.0,,,,,
732,17113,pertallada,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
733,17114,ullastret,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
734,17130,l_escala,cataluna,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
735,17133,serra_de_daro,cataluna,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,17142,verges,cataluna,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
737,17200,palafrugell,cataluna,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,
738,17210,calella_de_palafrugell,cataluna,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
739,17220,sant_feliu_de_guixols,cataluna,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,
740,17230,palamos,cataluna,,,,,,,,1.0,,,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,
741,17240,llagostera,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
742,17246,santa_cristina_d_aro,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
743,17248,s_agaro,cataluna,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
744,17250,castell_platja_d_aro,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
745,17250,platja_d_aro,cataluna,,,,,,,,2.0,1.0,,,,,,,,,,2.0,1.0,,1.0,,,3.0,,,,,,,
746,17251,calonge,cataluna,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,4.0,,,,,,,
747,17251,sant_antoni_de_calonge,cataluna,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
748,17252,calonge,cataluna,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
749,17252,sant_antoni_de_calonge,cataluna,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
750,17253,vall_llobrega,cataluna,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
751,17255,begur,cataluna,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,3.0,,1.0,,,,,
752,17256,pals,cataluna,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,
753,17257,gualta,cataluna,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
754,17257,torroella_de_montgri,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
755,17258,l_estartit,cataluna,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,
756,17258,torroella_de_montgri_l_estartit,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
757,17300,blanes,cataluna,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
758,17400,breda,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
759,17401,arbucies,cataluna,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
760,17403,sant_hilari_sacalm,cataluna,,,3.0,,,1.0,,1.0,,3.0,,,,,,,,,5.0,1.0,,1.0,,,,,2.0,,,,,
761,17406,viladrau,cataluna,,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,
762,17515,vidra,cataluna,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
763,17520,puigcerda,cataluna,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
764,17820,banyoles,cataluna,,1.0,,,,5.0,,,,6.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,4.0,1.0,,,,
765,18100,alcala_la_real,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
766,18191,pinos_genil,andalucia,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
767,18193,monachil,andalucia,,,2.0,1.0,,3.0,1.0,1.0,,,,,,1.0,,,,,5.0,,,1.0,1.0,,,,6.0,1.0,1.0,,1.0,2.0
768,18196,monachil,andalucia,1.0,,,,,,,,,3.0,,,,2.0,,,1.0,,5.0,,,1.0,,,,,1.0,1.0,,,,
769,18196,sierra_nevada,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
770,18411,pampaneira,andalucia,,,,2.0,,,,,,4.0,,,,1.0,,,,,2.0,,,,,,,,6.0,,,,,
771,18412,bubion,andalucia,,,,2.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,
772,18413,capileira,andalucia,,,2.0,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,5.0,,,,,
773,18816,castril,andalucia,,,4.0,1.0,,1.0,,,,,,,,2.0,,,,,1.0,,,1.0,3.0,,,,,,,,,
774,20001,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
775,20001,murcia,region_de_murcia,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
776,20002,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
777,20003,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,2.0,,,,4.0,,,,,
778,20004,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,
779,20007,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
780,20008,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,5.0,,,,1.0,,,,,,,,,
781,20009,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,
782,20010,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
783,20011,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
784,20012,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
785,20013,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
786,20014,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
787,20017,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
788,20018,donostia_san_sebastian,euskadi_pais_vasco,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
789,20100,errenteria,euskadi_pais_vasco,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
790,20100,lezo,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
791,20100,renteria,euskadi_pais_vasco,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
792,20110,pasai_donibane,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
793,20110,pasai_san_pedro,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
794,20110,pasaia,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,1.0,
795,20115,astigarraga,euskadi_pais_vasco,,,1.0,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,4.0,,,,,
796,20115,donostia_san_sebastian,euskadi_pais_vasco,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
797,20120,hernani,euskadi_pais_vasco,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,
798,20130,urnieta,euskadi_pais_vasco,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
799,20140,andoain,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
800,20159,asteasu,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
801,20159,zizurkil,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
802,20160,usurbil,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,20170,usurbil,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,
804,20180,oiartzun,euskadi_pais_vasco,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
805,20200,beasain,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,
806,20210,lazkao,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,20213,idiazabal,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
808,20214,segura,euskadi_pais_vasco,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
809,20214,zerain,euskadi_pais_vasco,,1.0,1.0,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,2.0,,,,,
810,20215,zegama,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
811,20216,ormaiztegi,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
812,20217,gabiria,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
813,20230,ezkio,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
814,20230,legazpi,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
815,20240,ordizia,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
816,20240,oridizia,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
817,20248,arama,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
818,20260,alegia,euskadi_pais_vasco,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
819,20267,ikaztegieta,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
820,20269,abaltzisketa,euskadi_pais_vasco,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
821,20280,hondarribi,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
822,20280,hondarribia,euskadi_pais_vasco,,,4.0,,,,,,,1.0,,,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,
823,20300,irun,euskadi_pais_vasco,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
824,20301,irun,euskadi_pais_vasco,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
825,20302,irun,euskadi_pais_vasco,,,,,,1.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,
826,20303,irun,euskadi_pais_vasco,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
827,20304,irun,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
828,20305,irun,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,
829,20400,ibarra,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
830,20400,tolosa,euskadi_pais_vasco,,,1.0,,,5.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,4.0,,,,,
831,20492,berastegi,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,20493,berrobi,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
833,20494,alkiza,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,20500,arrasate,euskadi_pais_vasco,,,,,,,,,,,,,,1.0,,,,1.0,4.0,1.0,,,,,,,2.0,,,,,
835,20530,leintz_gatzaga,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,
836,20540,eskoriatza,euskadi_pais_vasco,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,20550,aretxabaleta,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
838,20560,arantzazu_onati,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
839,20560,bergara,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
840,20560,onati,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0
841,20567,onati,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,
842,20570,bergara,euskadi_pais_vasco,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
843,20577,antzuola,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,20600,eibar,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
845,20690,elgeta,euskadi_pais_vasco,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
846,20700,urretxu,euskadi_pais_vasco,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
847,20700,zumarraga,euskadi_pais_vasco,,,,,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,
848,20709,ezkio_itsaso,euskadi_pais_vasco,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
849,20720,azkoitia,euskadi_pais_vasco,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
850,20730,azpeitia,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,5.0,,,,,
851,20740,zestoa,euskadi_pais_vasco,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
852,20749,aizarnazabal,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
853,20750,zumaia,euskadi_pais_vasco,,,1.0,,,,,1.0,,,,,,1.0,,,,,2.0,1.0,,,,,,,1.0,,,,,
854,20800,zarautz,euskadi_pais_vasco,,,2.0,,,2.0,1.0,1.0,,1.0,,,1.0,2.0,,,,1.0,7.0,,,,1.0,,,,5.0,,,1.0,,
855,20808,getaria,euskadi_pais_vasco,,,3.0,1.0,,2.0,2.0,,,1.0,,,,1.0,,,,,4.0,1.0,,1.0,,,,,2.0,,,,,
856,20809,aia,euskadi_pais_vasco,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
857,20810,aia_orio,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,20810,orio,euskadi_pais_vasco,,,3.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
859,20820,deba,euskadi_pais_vasco,,,2.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,2.0,,,,,
860,20820,deba_gipuzkoa,euskadi_pais_vasco,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
861,20820,itziar_deba,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,20829,deba,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,20829,itziar,euskadi_pais_vasco,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,20829,itziar_deba,euskadi_pais_vasco,,1.0,4.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,
865,20829,lastur_itziar,euskadi_pais_vasco,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,20830,mutriku,euskadi_pais_vasco,,,1.0,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,,1.0,,,,,2.0,,,,,
867,20850,mendaro,euskadi_pais_vasco,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
868,20870,elgoibar,euskadi_pais_vasco,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
869,21001,huelva,andalucia,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
870,21002,ceuta,ciudad_autonoma_de_ceuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
871,21100,punta_umbria,andalucia,1.0,,,,,1.0,,,,,,,,2.0,,,,,1.0,,,1.0,1.0,,1.0,,3.0,,,,,
872,21110,alajarque,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
873,21110,aljaraque,andalucia,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,
874,21210,zufre,andalucia,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,
875,21240,almonaster_la_real,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
876,21240,aroche,andalucia,,,2.0,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,2.0,,,,,
877,21340,alajar,andalucia,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
878,21350,almonaster_la_real,andalucia,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
879,21400,ayamonte,andalucia,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,
880,21409,ayamonte,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
881,21410,isla_cristina,andalucia,,,,,,,,1.0,,1.0,,2.0,3.0,,,,,,3.0,,,1.0,2.0,,1.0,,3.0,,,,,1.0
882,21431,islantilla,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
883,21440,islantilla,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
884,21440,la_antilla,andalucia,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
885,21440,lepe,andalucia,2.0,1.0,,,,1.0,,,,2.0,,,2.0,4.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,
886,21449,islantilla,andalucia,,,,,,2.0,,,1.0,,,,2.0,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,
887,21449,la_antilla,andalucia,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
888,21450,cartaya,andalucia,1.0,,,,,,,,,,,,1.0,2.0,,,,,2.0,,,,2.0,,3.0,1.0,,,,,4.0,
889,21459,cartaya,andalucia,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
890,21459,el_rompido,andalucia,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
891,21459,el_rompido_cartaya,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,
892,21459,nuevo_portil,andalucia,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
893,21459,punta_umbria,andalucia,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
894,21500,gibraleon,andalucia,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
895,21750,el_rocio,andalucia,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,22430,aren,aragon,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
897,22430,graus,aragon,,,,,,,,,,3.0,,,,1.0,,,,1.0,1.0,3.0,,1.0,,,,,,,,,,
898,22435,la_puebla_de_castro,aragon,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
899,22436,graus,aragon,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,22440,benasque,aragon,1.0,,,,,,,,,1.0,,,,,,,,,6.0,,,1.0,,,,,,,,,,
901,22449,benasque,aragon,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
902,22449,cerler,aragon,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
903,22449,cerler_benasque,aragon,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
904,22450,campo,aragon,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
905,22451,padarniu_valle_de_lierp,aragon,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,22451,valle_de_lierp,aragon,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,22460,perarrua,aragon,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,22465,el_run_castejon_de_sos,aragon,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
909,22466,castejon_de_sos,aragon,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,
910,22467,sesue,aragon,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
911,22467,villanova,aragon,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
912,22471,laspaules,aragon,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
913,22474,castanesa,aragon,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
914,22474,denuy,aragon,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,22474,montanuy,aragon,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
916,22480,graus,aragon,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
917,22482,isabena,aragon,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,22482,la_puebla_de_roda,aragon,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
919,22483,reperos_valle_de_lierp,aragon,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
920,22483,serraduy,aragon,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,22486,bonansa,aragon,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
922,22487,aneto,aragon,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
923,22487,montanuy,aragon,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
924,22580,benabarre,aragon,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,
925,22584,puente_de_montanana,aragon,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
926,22585,viacamp,aragon,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
927,22585,viacamp_litera,aragon,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
928,23000,la_iruela,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
929,23001,jaen,andalucia,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
