,ine_code,postal_code,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province_es,cities_es/province,cities_es/ccaa_es,cities_es/ccaa,cities/province_es,province_es/ccaa_es,province_es/ccaa,province/ccaa_es,province/ccaa
851,05075,05427,fresnedilla,fresnedilla,avila,avila,castilla_y_leon,castilla_y_leon,fresnedilla,fresnedilla,fresnedilla,fresnedilla,fresnedilla,avila,avila,avila,avila
852,05076,05197,avila,avila,avila,avila,castilla_y_leon,castilla_y_leon,avila,avila,avila,avila,avila,avila,avila,avila,avila
853,05077,05212,aldeaseca,aldeaseca,avila,avila,castilla_y_leon,castilla_y_leon,aldeaseca,aldeaseca,aldeaseca,aldeaseca,aldeaseca,avila,avila,avila,avila
854,05078,05212,aldeaseca,aldeaseca,avila,avila,castilla_y_leon,castilla_y_leon,aldeaseca,aldeaseca,aldeaseca,aldeaseca,aldeaseca,avila,avila,avila,avila
855,05079,05141,chamartin,chamartin,avila,avila,castilla_y_leon,castilla_y_leon,chamartin,chamartin,chamartin,chamartin,chamartin,avila,avila,avila,avila
856,05080,05147,gallegos_de_sobrinos,gallegos_de_sobrinos,avila,avila,castilla_y_leon,castilla_y_leon,gallegos_de_sobrinos,gallegos_de_sobrinos,gallegos_de_sobrinos,gallegos_de_sobrinos,gallegos_de_sobrinos,avila,avila,avila,avila
857,05081,05134,garganta_del_villar,garganta_del_villar,avila,avila,castilla_y_leon,castilla_y_leon,garganta_del_villar,garganta_del_villar,garganta_del_villar,garganta_del_villar,garganta_del_villar,avila,avila,avila,avila
858,05082,,,,,,,,,,,,,,,,
859,05082,05460,gavilanes,gavilanes,avila,avila,castilla_y_leon,castilla_y_leon,gavilanes,gavilanes,gavilanes,gavilanes,gavilanes,avila,avila,avila,avila
860,05083,05197,avila,avila,avila,avila,castilla_y_leon,castilla_y_leon,avila,avila,avila,avila,avila,avila,avila,avila,avila
861,05084,05619,gilbuena,gilbuena,avila,avila,castilla_y_leon,castilla_y_leon,gilbuena,gilbuena,gilbuena,gilbuena,gilbuena,avila,avila,avila,avila
862,05085,05693,gil_garcia,gil_garcia,avila,avila,castilla_y_leon,castilla_y_leon,gil_garcia,gil_garcia,gil_garcia,gil_garcia,gil_garcia,avila,avila,avila,avila
863,05086,05380,blascomillan,blascomillan,avila,avila,castilla_y_leon,castilla_y_leon,blascomillan,blascomillan,blascomillan,blascomillan,blascomillan,avila,avila,avila,avila
864,05087,05163,gotarrendura,gotarrendura,avila,avila,castilla_y_leon,castilla_y_leon,gotarrendura,gotarrendura,gotarrendura,gotarrendura,gotarrendura,avila,avila,avila,avila
865,05088,05357,aveinte,aveinte,avila,avila,castilla_y_leon,castilla_y_leon,aveinte,aveinte,aveinte,aveinte,aveinte,avila,avila,avila,avila
866,05089,05417,guisando,guisando,avila,avila,castilla_y_leon,castilla_y_leon,guisando,guisando,guisando,guisando,guisando,avila,avila,avila,avila
867,05090,05296,adanero,adanero,avila,avila,castilla_y_leon,castilla_y_leon,adanero,adanero,adanero,adanero,adanero,avila,avila,avila,avila
868,05092,05164,hernansancho,hernansancho,avila,avila,castilla_y_leon,castilla_y_leon,hernansancho,hernansancho,hernansancho,hernansancho,hernansancho,avila,avila,avila,avila
869,05093,05196,herradon_de_pinares,herradon_de_pinares,avila,avila,castilla_y_leon,castilla_y_leon,herradon_de_pinares,herradon_de_pinares,herradon_de_pinares,herradon_de_pinares,herradon_de_pinares,avila,avila,avila,avila
870,05093,05294,herradon_de_pinares,herradon_de_pinares,avila,avila,castilla_y_leon,castilla_y_leon,herradon_de_pinares,herradon_de_pinares,herradon_de_pinares,herradon_de_pinares,herradon_de_pinares,avila,avila,avila,avila
871,05093,05268,herradon_de_pinares,herradon_de_pinares,avila,avila,castilla_y_leon,castilla_y_leon,herradon_de_pinares,herradon_de_pinares,herradon_de_pinares,herradon_de_pinares,herradon_de_pinares,avila,avila,avila,avila
872,05094,05146,blascomillan,blascomillan,avila,avila,castilla_y_leon,castilla_y_leon,blascomillan,blascomillan,blascomillan,blascomillan,blascomillan,avila,avila,avila,avila
873,05095,05427,fresnedilla,fresnedilla,avila,avila,castilla_y_leon,castilla_y_leon,fresnedilla,fresnedilla,fresnedilla,fresnedilla,fresnedilla,avila,avila,avila,avila
874,05096,05131,la_hija_de_dios,la_hija_de_dios,avila,avila,castilla_y_leon,castilla_y_leon,la_hija_de_dios,la_hija_de_dios,la_hija_de_dios,la_hija_de_dios,la_hija_de_dios,avila,avila,avila,avila
875,05097,05695,la_horcajada,la_horcajada,avila,avila,castilla_y_leon,castilla_y_leon,la_horcajada,la_horcajada,la_horcajada,la_horcajada,la_horcajada,avila,avila,avila,avila
876,05097,05696,la_horcajada,la_horcajada,avila,avila,castilla_y_leon,castilla_y_leon,la_horcajada,la_horcajada,la_horcajada,la_horcajada,la_horcajada,avila,avila,avila,avila
877,05099,05210,horcajo_de_las_torres,horcajo_de_las_torres,avila,avila,castilla_y_leon,castilla_y_leon,horcajo_de_las_torres,horcajo_de_las_torres,horcajo_de_las_torres,horcajo_de_las_torres,horcajo_de_las_torres,avila,avila,avila,avila
878,05100,05415,el_hornillo,el_hornillo,avila,avila,castilla_y_leon,castilla_y_leon,el_hornillo,el_hornillo,el_hornillo,el_hornillo,el_hornillo,avila,avila,avila,avila
879,05101,05123,hoyocasero,hoyocasero,avila,avila,castilla_y_leon,castilla_y_leon,hoyocasero,hoyocasero,hoyocasero,hoyocasero,hoyocasero,avila,avila,avila,avila
880,05102,05250,el_hoyo_de_pinares,el_hoyo_de_pinares,avila,avila,castilla_y_leon,castilla_y_leon,el_hoyo_de_pinares,el_hoyo_de_pinares,el_hoyo_de_pinares,el_hoyo_de_pinares,el_hoyo_de_pinares,avila,avila,avila,avila
881,05103,05516,hoyorredondo,hoyorredondo,avila,avila,castilla_y_leon,castilla_y_leon,hoyorredondo,hoyorredondo,hoyorredondo,hoyorredondo,hoyorredondo,avila,avila,avila,avila
882,05104,05634,hoyos_del_collado,hoyos_del_collado,avila,avila,castilla_y_leon,castilla_y_leon,hoyos_del_collado,hoyos_del_collado,hoyos_del_collado,hoyos_del_collado,hoyos_del_collado,avila,avila,avila,avila
883,05105,05634,hoyos_del_collado,hoyos_del_collado,avila,avila,castilla_y_leon,castilla_y_leon,hoyos_del_collado,hoyos_del_collado,hoyos_del_collado,hoyos_del_collado,hoyos_del_collado,avila,avila,avila,avila
884,05105,,,,,,,,,,,,,,,,
885,05106,05132,cepeda_la_mora,cepeda_la_mora,avila,avila,castilla_y_leon,castilla_y_leon,cepeda_la_mora,cepeda_la_mora,cepeda_la_mora,cepeda_la_mora,cepeda_la_mora,avila,avila,avila,avila
886,05107,05147,gallegos_de_sobrinos,gallegos_de_sobrinos,avila,avila,castilla_y_leon,castilla_y_leon,gallegos_de_sobrinos,gallegos_de_sobrinos,gallegos_de_sobrinos,gallegos_de_sobrinos,gallegos_de_sobrinos,avila,avila,avila,avila
887,05108,05694,becedas,becedas,avila,avila,castilla_y_leon,castilla_y_leon,becedas,becedas,becedas,becedas,becedas,avila,avila,avila,avila
888,05109,05213,langa,langa,avila,avila,castilla_y_leon,castilla_y_leon,langa,langa,langa,langa,langa,avila,avila,avila,avila
889,05110,05490,lanzahita,lanzahita,avila,avila,castilla_y_leon,castilla_y_leon,lanzahita,lanzahita,lanzahita,lanzahita,lanzahita,avila,avila,avila,avila
890,05112,05692,el_losar_del_barco,el_losar_del_barco,avila,avila,castilla_y_leon,castilla_y_leon,el_losar_del_barco,el_losar_del_barco,el_losar_del_barco,el_losar_del_barco,el_losar_del_barco,avila,avila,avila,avila
891,05113,05690,bohoyo,bohoyo,avila,avila,castilla_y_leon,castilla_y_leon,bohoyo,bohoyo,bohoyo,bohoyo,bohoyo,avila,avila,avila,avila
892,05114,05220,madrigal_de_las_altas_torres,madrigal_de_las_altas_torres,avila,avila,castilla_y_leon,castilla_y_leon,madrigal_de_las_altas_torres,madrigal_de_las_altas_torres,madrigal_de_las_altas_torres,madrigal_de_las_altas_torres,madrigal_de_las_altas_torres,avila,avila,avila,avila
893,05115,05291,maello,maello,avila,avila,castilla_y_leon,castilla_y_leon,maello,maello,maello,maello,maello,avila,avila,avila,avila
894,05116,05153,arevalillo,arevalillo,avila,avila,castilla_y_leon,castilla_y_leon,arevalillo,arevalillo,arevalillo,arevalillo,arevalillo,avila,avila,avila,avila
895,05117,05298,mamblas,mamblas,avila,avila,castilla_y_leon,castilla_y_leon,mamblas,mamblas,mamblas,mamblas,mamblas,avila,avila,avila,avila
896,05118,05146,blascomillan,blascomillan,avila,avila,castilla_y_leon,castilla_y_leon,blascomillan,blascomillan,blascomillan,blascomillan,blascomillan,avila,avila,avila,avila
897,05119,05145,manjabalago_y_ortigosa_de_rioalmar,manjabalago_y_ortigosa_de_rioalmar,avila,avila,castilla_y_leon,castilla_y_leon,manjabalago_y_ortigosa_de_rioalmar,manjabalago_y_ortigosa_de_rioalmar,manjabalago_y_ortigosa_de_rioalmar,manjabalago_y_ortigosa_de_rioalmar,manjabalago_y_ortigosa_de_rioalmar,avila,avila,avila,avila
898,05120,05140,bularros,bularros,avila,avila,castilla_y_leon,castilla_y_leon,bularros,bularros,bularros,bularros,bularros,avila,avila,avila,avila
899,05121,05140,bularros,bularros,avila,avila,castilla_y_leon,castilla_y_leon,bularros,bularros,bularros,bularros,bularros,avila,avila,avila,avila
900,05122,05151,martinez,martinez,avila,avila,castilla_y_leon,castilla_y_leon,martinez,martinez,martinez,martinez,martinez,avila,avila,avila,avila
901,05122,05152,martinez,martinez,avila,avila,castilla_y_leon,castilla_y_leon,martinez,martinez,martinez,martinez,martinez,avila,avila,avila,avila
902,05123,05194,avila,avila,avila,avila,castilla_y_leon,castilla_y_leon,avila,avila,avila,avila,avila,avila,avila,avila,avila
903,05124,05619,gilbuena,gilbuena,avila,avila,castilla_y_leon,castilla_y_leon,gilbuena,gilbuena,gilbuena,gilbuena,gilbuena,avila,avila,avila,avila
904,05125,05131,la_hija_de_dios,la_hija_de_dios,avila,avila,castilla_y_leon,castilla_y_leon,la_hija_de_dios,la_hija_de_dios,la_hija_de_dios,la_hija_de_dios,la_hija_de_dios,avila,avila,avila,avila
905,05126,05514,bonilla_de_la_sierra,bonilla_de_la_sierra,avila,avila,castilla_y_leon,castilla_y_leon,bonilla_de_la_sierra,bonilla_de_la_sierra,bonilla_de_la_sierra,bonilla_de_la_sierra,bonilla_de_la_sierra,avila,avila,avila,avila
906,05127,05461,mijares,mijares,avila,avila,castilla_y_leon,castilla_y_leon,mijares,mijares,mijares,mijares,mijares,avila,avila,avila,avila
907,05128,,,,,,,,,,,,,,,,
908,05128,05280,mingorria,mingorria,avila,avila,castilla_y_leon,castilla_y_leon,mingorria,mingorria,mingorria,mingorria,mingorria,avila,avila,avila,avila
909,05129,05154,el_miron,el_miron,avila,avila,castilla_y_leon,castilla_y_leon,el_miron,el_miron,el_miron,el_miron,el_miron,avila,avila,avila,avila
910,05129,05153,arevalillo,arevalillo,avila,avila,castilla_y_leon,castilla_y_leon,arevalillo,arevalillo,arevalillo,arevalillo,arevalillo,avila,avila,avila,avila
911,05130,05191,mironcillo,mironcillo,avila,avila,castilla_y_leon,castilla_y_leon,mironcillo,mironcillo,mironcillo,mironcillo,mironcillo,avila,avila,avila,avila
912,05131,05146,blascomillan,blascomillan,avila,avila,castilla_y_leon,castilla_y_leon,blascomillan,blascomillan,blascomillan,blascomillan,blascomillan,avila,avila,avila,avila
913,05132,05410,mombeltran,mombeltran,avila,avila,castilla_y_leon,castilla_y_leon,mombeltran,mombeltran,mombeltran,mombeltran,mombeltran,avila,avila,avila,avila
914,05132,05491,mombeltran,mombeltran,avila,avila,castilla_y_leon,castilla_y_leon,mombeltran,mombeltran,mombeltran,mombeltran,mombeltran,avila,avila,avila,avila
915,05133,05163,gotarrendura,gotarrendura,avila,avila,castilla_y_leon,castilla_y_leon,gotarrendura,gotarrendura,gotarrendura,gotarrendura,gotarrendura,avila,avila,avila,avila
916,05134,05299,blasconuno_de_matacabras,blasconuno_de_matacabras,avila,avila,castilla_y_leon,castilla_y_leon,blasconuno_de_matacabras,blasconuno_de_matacabras,blasconuno_de_matacabras,blasconuno_de_matacabras,blasconuno_de_matacabras,avila,avila,avila,avila
917,05135,05540,munana,munana,avila,avila,castilla_y_leon,castilla_y_leon,munana,munana,munana,munana,munana,avila,avila,avila,avila
918,05136,05145,manjabalago_y_ortigosa_de_rioalmar,manjabalago_y_ortigosa_de_rioalmar,avila,avila,castilla_y_leon,castilla_y_leon,manjabalago_y_ortigosa_de_rioalmar,manjabalago_y_ortigosa_de_rioalmar,manjabalago_y_ortigosa_de_rioalmar,manjabalago_y_ortigosa_de_rioalmar,manjabalago_y_ortigosa_de_rioalmar,avila,avila,avila,avila
919,05138,05530,munogalindo,munogalindo,avila,avila,castilla_y_leon,castilla_y_leon,munogalindo,munogalindo,munogalindo,munogalindo,munogalindo,avila,avila,avila,avila
920,05139,05309,collado_de_contreras,collado_de_contreras,avila,avila,castilla_y_leon,castilla_y_leon,collado_de_contreras,collado_de_contreras,collado_de_contreras,collado_de_contreras,collado_de_contreras,avila,avila,avila,avila
921,05139,05357,aveinte,aveinte,avila,avila,castilla_y_leon,castilla_y_leon,aveinte,aveinte,aveinte,aveinte,aveinte,avila,avila,avila,avila
922,05140,05358,albornos,albornos,avila,avila,castilla_y_leon,castilla_y_leon,albornos,albornos,albornos,albornos,albornos,avila,avila,avila,avila
923,05141,05192,la_colilla,la_colilla,avila,avila,castilla_y_leon,castilla_y_leon,la_colilla,la_colilla,la_colilla,la_colilla,la_colilla,avila,avila,avila,avila
924,05142,05380,blascomillan,blascomillan,avila,avila,castilla_y_leon,castilla_y_leon,blascomillan,blascomillan,blascomillan,blascomillan,blascomillan,avila,avila,avila,avila
925,05143,05560,amavida,amavida,avila,avila,castilla_y_leon,castilla_y_leon,amavida,amavida,amavida,amavida,amavida,avila,avila,avila,avila
926,05144,05154,el_miron,el_miron,avila,avila,castilla_y_leon,castilla_y_leon,el_miron,el_miron,el_miron,el_miron,el_miron,avila,avila,avila,avila
927,05145,05141,chamartin,chamartin,avila,avila,castilla_y_leon,castilla_y_leon,chamartin,chamartin,chamartin,chamartin,chamartin,avila,avila,avila,avila
928,05147,05370,flores_de_avila,flores_de_avila,avila,avila,castilla_y_leon,castilla_y_leon,flores_de_avila,flores_de_avila,flores_de_avila,flores_de_avila,flores_de_avila,avila,avila,avila,avila
929,05148,05131,la_hija_de_dios,la_hija_de_dios,avila,avila,castilla_y_leon,castilla_y_leon,la_hija_de_dios,la_hija_de_dios,la_hija_de_dios,la_hija_de_dios,la_hija_de_dios,avila,avila,avila,avila
930,05149,05358,albornos,albornos,avila,avila,castilla_y_leon,castilla_y_leon,albornos,albornos,albornos,albornos,albornos,avila,avila,avila,avila
931,05151,05571,casas_del_puerto,casas_del_puerto,avila,avila,castilla_y_leon,castilla_y_leon,casas_del_puerto,casas_del_puerto,casas_del_puerto,casas_del_puerto,casas_del_puerto,avila,avila,avila,avila
932,05152,05216,nava_de_arevalo,nava_de_arevalo,avila,avila,castilla_y_leon,castilla_y_leon,nava_de_arevalo,nava_de_arevalo,nava_de_arevalo,nava_de_arevalo,nava_de_arevalo,avila,avila,avila,avila
933,05153,05697,nava_del_barco,nava_del_barco,avila,avila,castilla_y_leon,castilla_y_leon,nava_del_barco,nava_del_barco,nava_del_barco,nava_del_barco,nava_del_barco,avila,avila,avila,avila
934,05154,05134,garganta_del_villar,garganta_del_villar,avila,avila,castilla_y_leon,castilla_y_leon,garganta_del_villar,garganta_del_villar,garganta_del_villar,garganta_del_villar,garganta_del_villar,avila,avila,avila,avila
935,05155,05514,bonilla_de_la_sierra,bonilla_de_la_sierra,avila,avila,castilla_y_leon,castilla_y_leon,bonilla_de_la_sierra,bonilla_de_la_sierra,bonilla_de_la_sierra,bonilla_de_la_sierra,bonilla_de_la_sierra,avila,avila,avila,avila
936,05156,05429,casillas,casillas,avila,avila,castilla_y_leon,castilla_y_leon,casillas,casillas,casillas,casillas,casillas,avila,avila,avila,avila
937,05157,05134,garganta_del_villar,garganta_del_villar,avila,avila,castilla_y_leon,castilla_y_leon,garganta_del_villar,garganta_del_villar,garganta_del_villar,garganta_del_villar,garganta_del_villar,avila,avila,avila,avila
938,05158,05120,navalmoral,navalmoral,avila,avila,castilla_y_leon,castilla_y_leon,navalmoral,navalmoral,navalmoral,navalmoral,navalmoral,avila,avila,avila,avila
939,05159,05697,nava_del_barco,nava_del_barco,avila,avila,castilla_y_leon,castilla_y_leon,nava_del_barco,nava_del_barco,nava_del_barco,nava_del_barco,nava_del_barco,avila,avila,avila,avila
940,05160,05123,hoyocasero,hoyocasero,avila,avila,castilla_y_leon,castilla_y_leon,hoyocasero,hoyocasero,hoyocasero,hoyocasero,hoyocasero,avila,avila,avila,avila
941,05161,05240,navalperal_de_pinares,navalperal_de_pinares,avila,avila,castilla_y_leon,castilla_y_leon,navalperal_de_pinares,navalperal_de_pinares,navalperal_de_pinares,navalperal_de_pinares,navalperal_de_pinares,avila,avila,avila,avila
942,05162,05631,navalperal_de_tormes,navalperal_de_tormes,avila,avila,castilla_y_leon,castilla_y_leon,navalperal_de_tormes,navalperal_de_tormes,navalperal_de_tormes,navalperal_de_tormes,navalperal_de_tormes,avila,avila,avila,avila
943,05162,,,,,,,,,,,,,,,,
944,05163,05100,navaluenga,navaluenga,avila,avila,castilla_y_leon,castilla_y_leon,navaluenga,navaluenga,navaluenga,navaluenga,navaluenga,avila,avila,avila,avila
945,05164,05122,navaquesera,navaquesera,avila,avila,castilla_y_leon,castilla_y_leon,navaquesera,navaquesera,navaquesera,navaquesera,navaquesera,avila,avila,avila,avila
946,05165,05635,navarredonda_de_gredos,navarredonda_de_gredos,avila,avila,castilla_y_leon,castilla_y_leon,navarredonda_de_gredos,navarredonda_de_gredos,navarredonda_de_gredos,navarredonda_de_gredos,navarredonda_de_gredos,avila,avila,avila,avila
947,05166,05120,navalmoral,navalmoral,avila,avila,castilla_y_leon,castilla_y_leon,navalmoral,navalmoral,navalmoral,navalmoral,navalmoral,avila,avila,avila,avila
948,05167,05115,navarrevisca,navarrevisca,avila,avila,castilla_y_leon,castilla_y_leon,navarrevisca,navarrevisca,navarrevisca,navarrevisca,navarrevisca,avila,avila,avila,avila
949,05168,05230,las_navas_del_marques,las_navas_del_marques,avila,avila,castilla_y_leon,castilla_y_leon,las_navas_del_marques,las_navas_del_marques,las_navas_del_marques,las_navas_del_marques,las_navas_del_marques,avila,avila,avila,avila
950,05168,05239,las_navas_del_marques,las_navas_del_marques,avila,avila,castilla_y_leon,castilla_y_leon,las_navas_del_marques,las_navas_del_marques,las_navas_del_marques,las_navas_del_marques,las_navas_del_marques,avila,avila,avila,avila
951,05169,05122,navaquesera,navaquesera,avila,avila,castilla_y_leon,castilla_y_leon,navaquesera,navaquesera,navaquesera,navaquesera,navaquesera,avila,avila,avila,avila
952,05170,05697,nava_del_barco,nava_del_barco,avila,avila,castilla_y_leon,castilla_y_leon,nava_del_barco,nava_del_barco,nava_del_barco,nava_del_barco,nava_del_barco,avila,avila,avila,avila
953,05171,05619,gilbuena,gilbuena,avila,avila,castilla_y_leon,castilla_y_leon,gilbuena,gilbuena,gilbuena,gilbuena,gilbuena,avila,avila,avila,avila
954,05172,05191,mironcillo,mironcillo,avila,avila,castilla_y_leon,castilla_y_leon,mironcillo,mironcillo,mironcillo,mironcillo,mironcillo,avila,avila,avila,avila
955,05173,05193,ojos_albos,ojos_albos,avila,avila,castilla_y_leon,castilla_y_leon,ojos_albos,ojos_albos,ojos_albos,ojos_albos,ojos_albos,avila,avila,avila,avila
956,05174,05296,adanero,adanero,avila,avila,castilla_y_leon,castilla_y_leon,adanero,adanero,adanero,adanero,adanero,avila,avila,avila,avila
957,05175,05164,hernansancho,hernansancho,avila,avila,castilla_y_leon,castilla_y_leon,hernansancho,hernansancho,hernansancho,hernansancho,hernansancho,avila,avila,avila,avila
958,05176,05520,padiernos,padiernos,avila,avila,castilla_y_leon,castilla_y_leon,padiernos,padiernos,padiernos,padiernos,padiernos,avila,avila,avila,avila
959,05177,05292,pajares_de_adaja,pajares_de_adaja,avila,avila,castilla_y_leon,castilla_y_leon,pajares_de_adaja,pajares_de_adaja,pajares_de_adaja,pajares_de_adaja,pajares_de_adaja,avila,avila,avila,avila
960,05178,05215,donvidas,donvidas,avila,avila,castilla_y_leon,castilla_y_leon,donvidas,donvidas,donvidas,donvidas,donvidas,avila,avila,avila,avila
961,05179,05358,albornos,albornos,avila,avila,castilla_y_leon,castilla_y_leon,albornos,albornos,albornos,albornos,albornos,avila,avila,avila,avila
962,05180,05146,blascomillan,blascomillan,avila,avila,castilla_y_leon,castilla_y_leon,blascomillan,blascomillan,blascomillan,blascomillan,blascomillan,avila,avila,avila,avila
