AREF;C_INE;C_COMUNI;CODI;CCAA_C_COMUNI;NOM_COMUNI;C_PROVIN;PROVINCIA;CODIGOYNOMBREPROV;C_TIPOFICH;MUNINENOMBRE;ULT_REVISION;UURBANAS;V_CATASTRAL;V_CONSTRUCCION;V_SUELO;SUPERF_URB;PARCELAS_URB;UU_ALMACEN;V_CAT_ALMACEN;UU_COMERCIAL;V_CAT_COMERCIAL;UU_CULTURAL;V_CAT_CULTURAL;UU_HOSTELERIA;V_CAT_HOSTELERIA;UU_INDUSTRIAL;V_CAT_INDUSTRIAL;UU_DEPORTIVO;V_CAT_DEPORTIVO;UU_SOLAR;V_CAT_SOLAR;UU_OFICINAS;V_CAT_OFICINAS;UU_SINGULAR;V_CAT_SINGULAR;UU_RELIGIOSO;V_CAT_RELIGIOSO;UU_ESPECTACULOS;V_CAT_ESPECTACULOS;UU_RES;V_CAT_RES;UU_SANIDAD;V_CAT_SANIDAD
2019;37377;07;372380;07;Castilla y León;37;Salamanca;37 Salamanca;0;Yecla de Yeltes;2,011;621;11,347,342;7,362,849;3,984,493;177,281;614;4;20,630;0;0;4;98,193;0;0;239;1,811,144;1;570,268;123;643,828;0;0;1;42,242;2;68,991;0;0;245;8,033,869;2;58,177
2019;37378;07;372381;07;Castilla y León;37;Salamanca;37 Salamanca;0;Zamarra;2,013;353;2,704,257;2,036,458;667,799;74,972;351;3;28,824;0;0;0;0;0;0;157;522,999;0;0;79;140,156;0;0;1;25,197;2;82,061;0;0;109;1,886,060;2;18,959
2019;37379;07;372382;07;Castilla y León;37;Salamanca;37 Salamanca;0;Zamayón;1,989;263;3,225,658;2,738,638;487,020;57,608;263;1;6,292;0;0;2;29,522;1;22,867;99;338,549;2;74,557;37;41,362;0;0;1;21,529;2;102,190;0;0;118;2,588,790;0;0
2019;37380;07;372383;07;Castilla y León;37;Salamanca;37 Salamanca;0;Zarapicos;2,016;371;5,001,215;2,794,625;2,206,590;1,038,608;274;69;250,933;0;0;0;0;39;1,128,830;17;48,156;1;5,725;164;1,811,567;0;0;1;26,575;1;30,169;0;0;76;1,628,560;3;70,699
2019;37381;07;372384;07;Castilla y León;37;Salamanca;37 Salamanca;0;Zarza de Pumareda (La);2,010;580;6,206,534;4,284,646;1,921,888;144,158;574;1;9,872;1;4,925;1;68,853;0;0;258;1,252,335;1;42,074;138;632,280;0;0;2;87,646;1;19,800;0;0;176;4,058,866;1;29,883
2019;37382;07;372385;07;Castilla y León;37;Salamanca;37 Salamanca;0;Zorita de la Frontera;1,987;314;6,662,811;5,137,132;1,525,679;118,666;314;2;16,975;0;0;2;54,493;0;0;89;822,202;1;6,163;35;137,728;1;12,012;0;0;2;58,959;0;0;181;5,418,103;1;136,176
2019;38001;04;382001;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Adeje;2,009;50,302;4,870,835,909;2,458,581,867;2,412,254,042;13,778,717;6,138;10,463;149,384,567;3,782;489,928,135;21;26,719,850;11,030;2,073,521,913;308;71,059,664;64;78,088,439;1,767;300,406,554;155;34,771,293;6;6,481,086;16;15,322,372;2;2,358,870;22,681;1,619,858,302;5;2,896,613
2019;38002;04;382002;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Agulo;2,007;757;18,658,339;10,627,309;8,031,030;208,418;664;66;492,694;12;339,290;3;91,119;4;589,290;13;145,406;1;633,181;217;3,217,823;3;62,709;3;289,836;3;185,278;0;0;432;12,611,710;0;0
2019;38003;04;382003;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Alajeró;2,007;1,874;81,641,624;42,707,706;38,933,918;623,354;1,185;260;2,501,515;64;2,978,817;2;2,236,702;8;9,649,401;18;560,605;5;2,354,271;324;16,262,907;2;60,848;6;737,650;4;131,957;1;373,842;1,175;42,385,748;5;1,407,361
2019;38004;04;382004;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Arafo;2,008;3,530;260,614,015;122,641,621;137,972,394;1,612,483;2,425;587;8,949,762;83;8,586,206;3;1,945,414;4;371,273;316;57,701,346;4;137,282;637;41,320,822;51;14,994,721;2;308,394;6;242,527;1;853,693;1,834;125,003,805;1;160,557
2019;38005;04;382005;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Arico;2,001;10,164;285,374,682;200,672,965;84,701,716;2,504,241;7,575;1,184;12,850,264;117;5,881,340;10;1,422,815;15;1,848,050;598;16,129,834;19;1,049,962;2,323;33,781,845;7;723,791;6;77,822;14;437,802;1;68,049;5,869;211,044,157;1;58,950
2019;38006;04;382006;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Arona;2,000;75,201;4,014,981,258;2,171,878,446;1,843,102,812;10,962,372;11,553;13,022;119,318,738;5,381;545,326,961;42;37,122,690;518;443,358,890;2,556;101,183,996;133;42,923,195;2,335;190,392,995;474;105,386,817;7;8,606,615;15;2,943,013;4;24,856,023;50,686;2,363,455,281;28;30,106,046
2019;38007;04;382007;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Barlovento;2,008;4,588;63,787,023;38,390,994;25,396,029;1,812,207;4,267;199;1,750,409;28;1,345,913;7;7,072,611;7;2,781,907;61;1,835,320;5;1,348,363;3,273;15,727,896;4;284,364;4;629,699;2;147,904;0;0;997;30,729,772;1;132,865
2019;38008;04;382008;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Breña Alta;2,013;5,418;299,315,724;182,206,308;117,109,416;3,379,124;3,399;836;7,826,551;143;22,865,303;7;2,355,727;4;647,543;143;22,936,808;34;14,269,008;1,150;37,425,515;13;1,421,637;7;2,299,868;5;234,101;0;0;3,071;159,254,095;5;27,779,567
2019;38009;04;382009;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Breña Baja;2,006;5,999;340,067,350;155,942,404;184,124,946;3,200,035;2,613;890;8,617,360;343;21,002,936;4;4,883,587;523;61,296,972;202;18,405,797;17;3,349,908;898;45,935,588;62;6,947,556;5;9,135,273;5;1,095,947;1;561,868;3,042;157,189,385;7;1,645,173
2019;38010;04;382010;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Buenavista del Norte;2,009;3,724;135,383,700;85,197,342;50,186,358;1,891,488;2,991;391;3,032,374;69;4,655,619;9;2,635,159;4;12,569,293;213;4,345,662;7;7,832,476;885;10,829,529;12;2,500,606;2;385,219;13;682,382;0;0;2,115;84,817,927;4;1,097,453
2019;38011;04;382011;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Candelaria;2,010;22,335;1,246,966,361;536,629,680;710,336,681;5,689,090;7,370;5,234;76,199,403;551;50,146,486;17;15,436,157;15;13,840,996;195;43,987,603;52;20,302,164;2,876;174,899,554;37;5,805,725;10;2,758,562;13;2,398,750;0;0;13,326;837,854,501;6;3,261,554
2019;38012;04;382012;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Fasnia;2,009;3,069;85,999,091;37,743,895;48,255,195;1,184,043;2,704;123;1,442,551;17;1,053,795;3;763,513;2;253,003;227;4,461,959;5;535,191;1,225;22,894,061;7;480,739;2;997,174;5;306,932;1;121,511;1,445;49,105,416;7;3,583,246
2019;38013;04;382013;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Frontera;2,006;4,332;133,251,412;87,082,914;46,168,498;1,745,443;3,780;175;2,383,517;83;5,646,566;9;1,706,862;27;2,126,914;326;5,844,987;6;736,781;1,525;17,555,352;13;1,145,349;1;290,002;7;733,136;1;67,561;2,154;93,482,410;5;1,531,975
2019;38014;04;382014;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Fuencaliente de la Palma;2,008;1,262;85,901,981;63,366,219;22,535,762;728,350;1,009;141;1,090,250;21;2,323,455;2;463,240;6;49,106,401;68;1,773,275;3;189,410;386;3,987,109;3;77,434;1;81,086;3;238,416;0;0;627;26,534,845;1;37,059
2019;38015;04;382015;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Garachico;2,009;3,389;165,051,664;103,851,363;61,200,301;1,113,956;2,517;256;3,424,797;80;5,766,245;16;4,143,614;9;2,500,271;94;2,555,444;12;8,467,172;673;10,337,159;4;217,122;4;802,803;16;2,483,550;1;280,220;2,216;122,412,152;8;1,661,114
2019;38016;04;382016;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Garafía;2,008;1,994;26,507,284;14,056,262;12,451,022;1,166,238;1,930;51;582,057;10;337,870;9;1,185,675;7;578,163;46;865,638;3;704,615;1,241;5,711,496;0;0;4;741,222;7;203,587;0;0;611;15,077,303;5;519,659
2019;38017;04;382017;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Granadilla de Abona;2,008;33,843;1,705,209,321;870,067,681;835,141,640;7,421,717;9,593;6,648;67,249,000;1,349;116,753,516;27;37,005,324;31;12,958,201;638;89,045,011;36;22,683,574;3,034;209,173,170;204;24,651,683;10;6,073,715;14;1,777,597;6;936,287;21,828;1,111,055,530;15;5,835,477
2019;38018;04;382018;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Guancha (La);2,008;3,541;134,362,621;69,716,409;64,646,211;1,469,334;3,109;153;1,433,830;38;3,292,683;8;6,238,511;5;490,501;93;3,375,923;6;1,472,261;1,240;22,363,483;5;1,544,687;0;0;5;131,347;0;0;1,986;92,721,684;2;1,297,712
2019;38019;04;382019;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Guía de Isora;2,018;13,822;1,058,509,476;592,840,080;465,669,396;4,330,654;6,504;1,952;29,421,282;517;39,945,975;27;19,955,425;448;270,159,269;340;18,036,098;22;18,312,242;1,824;131,173,492;41;5,002,033;7;1,648,690;15;2,171,438;2;1,244,932;8,615;517,967,267;12;3,471,334
2019;38020;04;382020;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Güímar;2,000;19,067;622,527,092;463,494,066;159,033,026;3,921,986;10,317;3,558;35,084,279;412;29,902,335;23;7,871,932;17;3,687,352;622;75,444,578;21;5,988,374;2,940;44,481,860;82;11,653,237;9;879,024;19;2,184,136;0;0;11,355;400,540,920;7;4,788,182
2019;38021;04;382021;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Hermigua;2,007;2,082;54,485,197;25,541,269;28,943,929;527,585;1,877;130;1,458,085;29;1,195,028;4;2,625,548;19;1,543,977;13;568,693;1;898,805;833;16,260,342;4;322,004;1;228,594;2;303,982;0;0;1,044;28,670,664;2;409,474
2019;38022;04;382022;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Icod de los Vinos;1,997;17,003;654,184,379;521,181,114;133,003,266;3,525,634;10,020;2,801;24,380,275;576;51,520,851;34;11,074,978;24;3,626,832;923;33,757,435;25;3,243,216;1,448;23,567,818;60;4,501,349;5;1,474,766;33;1,910,996;5;1,710,844;11,052;482,125,614;13;11,207,973
2019;38023;04;382023;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;San Cristóbal de La Laguna;2,003;99,615;6,415,718,421;3,427,973,216;2,987,745,205;20,081,467;37,470;15,413;213,042,462;4,712;492,713,358;162;345,586,509;164;37,500,439;3,292;350,233,875;47;67,364,634;4,951;380,654,756;806;147,875,357;45;79,071,963;66;15,074,486;4;1,352,927;69,896;4,212,784,632;56;72,446,109
2019;38024;04;382024;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Llanos de Aridane (Los);2,000;16,868;643,393,862;446,030,467;197,363,395;2,445,991;7,259;3,716;34,128,329;931;64,545,426;24;14,309,836;44;22,845,333;405;22,130,773;51;7,628,478;723;26,387,357;176;9,071,505;12;3,061,020;9;1,383,196;1;325,083;10,766;433,580,325;8;3,973,484
2019;38025;04;382025;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Matanza de Acentejo (La);2,005;6,745;325,134,068;169,822,912;155,311,156;1,965,234;4,129;776;9,110,553;148;15,815,819;16;2,233,184;5;1,409,704;233;7,403,592;8;933,629;1,480;43,618,552;7;288,560;2;956,527;5;213,516;0;0;4,060;241,919,046;5;1,231,386
2019;38026;04;382026;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Orotava (La);2,000;23,921;1,388,647,477;925,335,360;463,312,117;5,142,866;13,691;3,140;39,706,266;900;142,130,682;40;31,168,038;80;7,980,949;688;58,774,417;56;10,077,740;1,683;76,898,659;167;37,674,376;4;1,114,956;44;3,964,711;1;213,653;17,096;971,935,386;21;7,005,251
2019;38027;04;382027;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Paso (El);2,002;6,533;332,450,707;231,539,119;100,911,588;4,135,574;5,578;348;6,575,764;104;11,679,513;13;8,724,026;32;4,700,901;335;20,901,433;20;2,838,218;1,802;29,832,512;13;628,812;2;432,358;7;569,397;0;0;3,850;244,326,332;6;1,235,822
2019;38028;04;382028;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Puerto de la Cruz;2,001;32,946;1,908,857,833;848,170,561;1,060,687,272;4,190,625;4,693;6,580;57,469,820;2,426;223,763,232;24;13,095,368;3,526;499,691,146;286;39,455,481;49;16,570,484;502;54,747,103;317;29,108,356;2;1,169,708;35;2,898,395;4;2,009,272;19,160;943,776,751;32;25,083,569
2019;38029;04;382029;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Puntagorda;2,008;1,511;24,416,755;18,032,912;6,383,843;770,190;1,461;47;305,949;23;1,347,856;6;1,891,694;2;83,350;44;793,716;1;13,728;791;2,364,305;7;435,632;1;80,862;2;77,561;0;0;585;16,441,450;2;580,651
2019;38030;04;382030;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Puntallana;2,003;1,867;48,992,762;38,865,383;10,127,379;423,478;1,605;125;996,480;11;395,989;6;519,895;5;334,477;83;2,579,971;12;173,437;146;1,305,007;0;0;0;0;3;223,135;0;0;1,474;42,398,751;2;65,620
2019;38031;04;382031;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Realejos (Los);2,010;24,839;1,243,566,476;605,036,284;638,530,192;4,143,420;9,966;5,792;60,393,826;837;73,169,592;35;27,237,391;90;20,556,381;148;18,571,772;31;16,158,673;2,065;125,154,271;107;8,295,058;5;3,037,979;43;3,495,019;3;835,068;15,672;882,646,677;10;3,977,134
2019;38032;04;382032;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Rosario (El);2,000;12,877;673,200,470;459,456,483;213,743,987;4,232,901;5,524;2,694;21,237,289;198;14,769,452;11;8,030,100;4;1,444,197;673;82,288,999;25;2,181,829;1,171;43,342,613;51;10,406,657;10;14,086,440;8;688,246;4;1,330,566;8,025;470,894,553;3;2,499,528
2019;38033;04;382033;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;San Andrés y Sauces;2,008;3,916;124,805,522;85,465,800;39,339,723;743,732;2,840;472;5,680,213;97;5,060,058;10;8,591,932;4;273,843;152;4,333,193;2;2,370,288;1,534;16,632,703;44;2,250,344;1;179,374;5;468,384;0;0;1,590;75,571,795;5;3,393,395
2019;38034;04;382034;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;San Juan de la Rambla;2,008;3,069;125,791,865;57,930,139;67,861,726;899,833;2,455;123;1,608,890;38;3,936,123;5;2,012,331;2;99,273;129;5,832,020;7;1,546,519;960;21,670,667;3;477,643;1;395,820;10;314,490;2;155,030;1,784;85,606,708;4;2,083,639
2019;38035;04;382035;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;San Miguel de Abona;2,009;17,055;1,297,734,814;729,691,263;568,043,551;7,461,143;3,854;3,025;42,042,583;685;120,139,685;19;7,813,378;3,155;316,128,242;436;94,772,647;37;53,279,568;1,539;120,519,435;173;30,387,875;6;1,184,262;10;898,198;2;3,228,986;7,944;502,081,357;10;5,122,188
2019;38036;04;382036;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;San Sebastián de la Gomera;2,007;8,477;599,214,597;251,621,977;347,592,620;3,255,463;3,551;2,012;21,755,672;354;25,039,329;11;14,594,277;24;66,369,541;232;30,002,864;8;14,067,083;1,126;128,630,062;35;4,342,408;18;18,241,158;13;1,250,254;3;954,968;4,630;267,796,774;11;6,170,208
2019;38037;04;382037;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Santa Cruz de la Palma;2,009;9,852;513,912,344;344,755,669;169,156,675;1,270,204;2,347;2,178;33,018,012;555;46,484,973;26;19,708,097;52;13,754,260;116;14,173,875;8;3,787,769;282;9,937,946;327;30,487,646;9;6,535,007;12;1,608,439;2;558,193;6,276;320,241,836;9;13,616,291
2019;38038;04;382900;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Santa Cruz de Tenerife;1,995;136,800;7,956,759,665;4,098,967,623;3,857,792,042;14,740,086;28,278;26,455;452,483,875;7,583;817,407,378;150;207,738,575;96;85,004,203;1,555;402,974,636;94;84,696,146;4,902;308,008,580;3,619;475,407,251;81;154,548,636;61;14,718,792;7;28,784,041;92,074;4,776,705,772;123;148,281,781
2019;38039;04;382039;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Santa Úrsula;2,008;10,151;523,872,082;236,119,123;287,752,959;2,271,449;4,451;1,923;28,187,774;458;36,466,197;9;5,093,686;308;17,126,708;154;17,731,506;18;3,577,623;1,475;65,478,592;51;1,916,174;0;0;6;357,591;0;0;5,745;345,193,226;4;2,743,006
2019;38040;04;382040;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Santiago del Teide;2,006;14,591;941,805,238;438,214,628;503,590,610;2,053,599;2,994;3,463;50,869,294;638;68,974,935;12;2,487,339;47;159,767,586;442;5,915,375;23;16,447,896;914;38,131,474;36;4,120,760;3;245,215;10;738,522;0;0;8,999;592,704,436;4;1,402,406
2019;38041;04;382041;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Sauzal (El);2,007;4,957;389,583,328;164,628,019;224,955,309;2,299,812;3,588;386;8,341,392;133;9,920,430;14;6,589,346;9;2,926,302;82;6,785,424;8;4,196,283;1,080;49,964,912;9;1,629,713;4;2,020,192;6;844,623;0;0;3,220;288,601,237;6;7,763,476
2019;38042;04;382042;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Silos (Los);2,009;3,458;169,977,486;111,432,078;58,545,408;794,686;2,310;450;6,494,529;80;5,799,651;14;5,867,895;4;2,996,639;120;4,307,261;7;5,441,727;477;10,422,399;5;327,291;2;319,976;4;280,553;0;0;2,295;127,719,564;0;0
2019;38043;04;382043;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Tacoronte;2,002;15,799;773,383,441;478,161,490;295,221,950;5,756,823;9,796;1,621;18,225,646;398;31,421,087;31;11,616,392;16;2,883,132;700;36,419,794;43;9,294,248;2,119;63,281,279;64;4,832,164;5;1,501,997;16;627,237;4;1,027,012;10,776;588,586,055;6;3,667,397
2019;38044;04;382044;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Tanque (El);2,002;2,208;79,549,799;67,044,455;12,505,344;787,398;1,997;90;1,118,501;14;1,621,596;15;2,875,336;3;1,107,960;120;2,605,860;8;1,064,673;641;4,319,201;1;33,433;4;380,704;6;325,039;0;0;1,306;64,097,496;0;0
2019;38045;04;382045;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Tazacorte;2,000;3,598;122,786,595;90,067,814;32,718,781;645,939;1,661;456;3,384,524;102;6,896,233;4;1,049,121;51;4,259,026;79;2,902,666;9;1,715,615;251;7,147,932;7;548,867;2;437,267;2;444,929;1;178,808;2,634;93,821,609;0;0
2019;38046;04;382046;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Tegueste;2,001;6,804;417,108,384;247,798,333;169,310,051;2,722,965;4,448;719;9,644,925;165;13,649,198;10;5,226,448;6;1,268,679;187;11,244,792;15;3,331,416;1,082;34,614,312;13;1,022,618;6;803,140;7;1,875,617;1;488,127;4,590;333,504,697;2;433,577
2019;38047;04;382047;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Tijarafe;2,005;2,178;54,240,537;45,731,319;8,509,218;447,963;2,074;23;175,954;14;447,119;6;1,307,442;9;987,395;110;1,677,847;9;1,067,291;172;2,272,422;4;80,883;3;1,023,409;5;154,159;1;483,916;1,822;44,562,701;0;0
2019;38048;04;382048;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Valverde;2,005;6,283;195,598,994;87,694,522;107,904,472;3,089,054;5,547;203;2,145,897;79;4,827,628;19;4,043,454;11;2,831,523;651;10,246,767;15;2,844,544;2,244;48,120,981;35;2,218,435;8;1,372,883;14;409,316;1;81,247;2,995;111,279,865;8;5,176,455
2019;38049;04;382049;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Valle Gran Rey;2,007;5,763;192,110,005;81,483,202;110,626,803;935,026;3,124;735;10,444,099;327;15,982,240;3;1,449,170;225;30,785,850;38;1,692,995;6;3,712,268;1,664;35,454,861;9;374,810;0;0;3;185,123;0;0;2,751;91,623,577;2;405,013
2019;38050;04;382050;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Vallehermoso;2,007;3,866;77,648,802;41,766,012;35,882,790;1,094,287;3,554;498;3,741,259;42;1,449,754;6;2,165,569;15;1,913,677;68;1,176,498;3;1,146,015;1,202;21,178,879;7;268,816;6;1,688,550;7;591,748;0;0;2,003;40,647,816;6;1,589,518
2019;38051;04;382051;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Victoria de Acentejo (La);2,008;5,500;275,126,626;127,249,406;147,877,220;1,370,448;3,111;969;12,074,912;170;13,738,966;10;5,089,214;5;339,434;213;12,527,129;4;162,621;960;31,566,951;11;665,813;1;478,916;3;543,196;0;0;3,153;197,762,013;1;177,461
2019;38052;04;382052;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Vilaflor;2,005;1,738;78,489,480;49,371,912;29,117,568;796,991;1,601;77;1,874,330;10;462,724;2;322,203;10;6,413,818;170;5,242,815;3;1,034,075;480;9,685,758;1;26,350;1;214,470;9;1,134,875;1;113,641;972;51,865,847;0;0
2019;38053;04;382053;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Villa de Mazo;2,010;649;30,497,338;19,665,550;10,831,788;265,540;378;85;958,056;29;1,789,483;6;5,308,074;2;139,052;20;1,114,631;1;300,534;106;3,186,230;7;445,305;3;176,197;3;282,107;0;0;386;16,455,412;1;342,257
2019;38901;04;382054;05;Canarias;38;Santa Cruz de Tenerife;38 Santa Cruz de Tenerife;0;Pinar de El Hierro (El);2,006;2,223;74,592,733;45,927,839;28,664,893;680,144;1,682;147;2,066,515;51;3,169,589;5;1,007,169;16;616,100;220;3,773,838;4;2,356,750;544;7,249,649;6;671,879;0;0;3;287,286;0;0;1,226;53,301,211;1;92,747
2019;39001;05;392001;06;Cantabria;39;Cantabria;39 Cantabria;0;Alfoz de Lloredo;2,013;2,705;205,339,953;108,681,809;96,658,144;1,797,508;1,583;286;2,045,311;20;1,387,568;8;2,625,639;32;10,891,043;96;4,170,551;10;9,245,635;411;21,037,163;2;61,994;2;512,480;14;890,110;0;0;1,821;151,601,918;3;870,541
2019;39002;05;392002;06;Cantabria;39;Cantabria;39 Cantabria;0;Ampuero;1,994;5,951;132,899,114;98,144,748;34,754,365;1,452,185;1,928;1,375;6,597,206;443;6,299,315;6;1,594,614;23;1,618,881;246;6,216,368;13;1,324,057;627;6,413,896;7;219,155;4;181,244;16;565,421;0;0;3,187;100,990,790;4;878,166
2019;39003;05;392003;06;Cantabria;39;Cantabria;39 Cantabria;0;Anievas;2,007;452;14,943,784;10,496,111;4,447,674;229,330;432;10;104,629;0;0;1;14,637;1;341,331;45;473,864;3;37,243;160;1,266,019;0;0;1;48,951;4;156,042;0;0;226;12,489,894;1;11,174
2019;39004;05;392004;06;Cantabria;39;Cantabria;39 Cantabria;0;Arenas de Iguña;2,013;1,742;68,327,669;41,805,823;26,521,846;913,459;1,489;66;550,159;30;928,359;6;289,055;5;1,671,381;184;7,888,058;4;1,466,174;387;7,913,290;0;0;2;124,456;14;476,710;0;0;1,042;46,980,242;2;39,785
2019;39005;05;392005;06;Cantabria;39;Cantabria;39 Cantabria;0;Argoños;2,014;2,293;177,615,258;108,648,634;68,966,625;1,197,399;685;160;1,643,493;37;4,265,223;1;291,242;7;2,589,340;32;2,818,856;8;2,441,449;190;16,192,437;3;148,146;2;788,489;3;190,616;0;0;1,847;145,407,347;3;838,620
2019;39006;05;392006;06;Cantabria;39;Cantabria;39 Cantabria;0;Arnuero;2,007;6,004;385,423,434;122,992,334;262,431,100;2,992,632;2,090;1,704;9,088,122;54;8,808,985;5;2,005,161;56;29,151,570;112;11,842,360;5;7,476,607;1,046;58,133,183;2;158,168;3;487,895;10;1,995,290;0;0;3,004;255,962,531;3;313,561
2019;39007;05;392007;06;Cantabria;39;Cantabria;39 Cantabria;0;Arredondo;2,013;1,110;43,224,411;23,656,776;19,567,635;629,550;701;68;540,034;14;313,714;3;215,961;1;108,473;95;2,341,931;0;0;381;9,623,203;1;3,770;1;37,528;4;265,857;0;0;539;29,348,633;3;425,308
2019;39008;05;392008;06;Cantabria;39;Cantabria;39 Cantabria;0;Astillero (El);2,000;15,190;684,969,487;477,695,894;207,273,593;3,296,707;1,866;5,037;35,136,704;579;34,842,237;29;14,471,471;5;1,336,859;425;117,965,561;13;9,728,549;526;24,270,463;143;13,108,401;3;2,145,200;4;1,227,953;0;0;8,417;421,920,641;9;8,815,447
2019;39009;05;392009;06;Cantabria;39;Cantabria;39 Cantabria;0;Bárcena de Cicero;2,001;6,696;299,014,315;215,204,561;83,809,753;2,779,817;1,886;2,193;13,757,217;177;4,994,592;6;1,632,420;3;1,220,271;166;36,748,746;14;3,377,517;640;17,582,784;4;701,131;2;865,675;12;806,626;1;21,859;3,457;216,396,736;20;894,473
2019;39010;05;392010;06;Cantabria;39;Cantabria;39 Cantabria;0;Bárcena de Pie de Concha;2,011;827;45,363,331;27,057,881;18,305,451;422,650;604;126;2,367,099;12;555,306;3;145,899;1;37,250;25;4,265,220;3;920,067;145;3,646,210;0;0;1;125,260;6;548,216;1;98,397;503;32,643,650;1;10,757
2019;39011;05;392011;06;Cantabria;39;Cantabria;39 Cantabria;0;Bareyo;2,010;3,655;236,655,818;116,624,344;120,031,475;2,030,214;1,079;761;5,423,594;125;9,092,416;5;570,972;7;1,901,491;80;4,823,720;10;1,351,216;317;24,644,250;1;8,422;1;56,327;7;1,057,426;0;0;2,340;187,674,714;1;51,270
