,Comunidad Autónoma,Provincia,Municipio,Cod ESP,Cobertura Media
1711,extremadura,caceres,santiago de alcantara,10169000100,35.0
1712,extremadura,caceres,santiago del campo,10170000100,80.0
1713,extremadura,caceres,santibanez el alto,10171000100,60.0
1714,extremadura,caceres,santibanez el bajo,10172000100,80.0
1715,extremadura,caceres,saucedilla,10173000100,70.0
1716,extremadura,caceres,segura de toro,10174000100,60.0
1717,extremadura,caceres,serradilla,10175000100,65.0
1718,extremadura,caceres,serrejon,10176000100,70.0
1719,extremadura,caceres,sierra de fuentes,10177000100,70.0
1720,extremadura,caceres,talavan,10178000100,80.0
1721,extremadura,caceres,talaveruela de la vera,10179000100,80.0
1722,extremadura,caceres,talayuela,10180000100,61.67
1723,extremadura,caceres,tejeda de tietar,10181000100,70.0
1724,extremadura,caceres,toril,10182000100,42.0
1725,extremadura,caceres,tornavacas,10183000100,70.0
1726,extremadura,caceres,torno ,10184000100,70.0
1727,extremadura,caceres,torrecilla de los angeles,10185000100,80.0
1728,extremadura,caceres,torrecillas de la tiesa,10186000100,70.0
1729,extremadura,caceres,torre de don miguel,10187000100,60.0
1730,extremadura,caceres,torre de santa maria,10188000100,80.0
1731,extremadura,caceres,torrejoncillo,10189000100,75.0
1732,extremadura,caceres,torrejon el rubio,10190000100,55.0
1733,extremadura,caceres,torremenga,10191000100,60.0
1734,extremadura,caceres,torremocha,10192000100,80.0
1735,extremadura,caceres,torreorgaz,10193000100,70.0
1736,extremadura,caceres,torrequemada,10194000100,60.0
1737,extremadura,caceres,trujillo,10195000100,72.5
1738,extremadura,caceres,valdastillas,10196000100,60.0
1739,extremadura,caceres,valdecanas de tajo,10197000100,42.5
1740,extremadura,caceres,valdefuentes,10198000100,70.0
1741,extremadura,caceres,valdehuncar,10199000100,35.0
1742,extremadura,caceres,valdelacasa de tajo,10200000100,67.5
1743,extremadura,caceres,valdemorales,10201000100,47.5
1744,extremadura,caceres,valdeobispo,10202000100,80.0
1745,extremadura,caceres,valencia de alcantara,10203000100,46.82
1746,extremadura,caceres,valverde de la vera,10204000100,60.0
1747,extremadura,caceres,valverde del fresno,10205000100,70.0
1748,extremadura,caceres,viandar de la vera,10206000100,60.0
1749,extremadura,caceres,villa del campo,10207000100,60.0
1750,extremadura,caceres,villa del rey,10208000100,10.0
1751,extremadura,caceres,villamesias,10209000100,67.5
1752,extremadura,caceres,villamiel,10210000100,42.5
1753,extremadura,caceres,villanueva de la sierra,10211000100,80.0
1754,extremadura,caceres,villanueva de la vera,10212000100,70.0
1755,extremadura,caceres,villar del pedroso,10213000100,58.75
1756,extremadura,caceres,villar de plasencia,10214000100,60.0
1757,extremadura,caceres,villasbuenas de gata,10215000100,80.0
1758,extremadura,caceres,zarza de granadilla,10216000100,35.0
1759,extremadura,caceres,zarza de montanchez,10217000100,67.5
1760,extremadura,caceres,zarza la mayor,10218000100,70.0
1761,extremadura,caceres,zorita,10219000100,100.0
1762,extremadura,caceres,rosalejo,10901000100,60.0
1763,extremadura,caceres,vegaviana,10902000100,50.0
1764,extremadura,caceres,alagon del rio,10903000100,50.0
1765,extremadura,caceres,tietar,10904000100,37.5
1766,extremadura,caceres,pueblonuevo de miramontes,10905000100,50.0
1767,andalucia,cadiz,alcala de los gazules,11001000100,70.0
1768,andalucia,cadiz,alcala del valle,11002000100,100.0
1769,andalucia,cadiz,algar,11003000100,70.0
1770,andalucia,cadiz,algeciras,11004000100,85.0
1771,andalucia,cadiz,algodonales,11005000100,60.0
1772,andalucia,cadiz,arcos de la frontera,11006000100,65.96
1773,andalucia,cadiz,barbate,11007000100,62.25
1774,andalucia,cadiz,barrios ,11008000100,86.0
1775,andalucia,cadiz,benaocaz,11009000100,47.5
1776,andalucia,cadiz,bornos,11010000100,85.0
1777,andalucia,cadiz,bosque ,11011000100,70.0
1778,andalucia,cadiz,cadiz,11012000100,100.0
1779,andalucia,cadiz,castellar de la frontera,11013000100,70.0
1780,andalucia,cadiz,conil de la frontera,11014000100,67.5
1781,andalucia,cadiz,chiclana de la frontera,11015000400,100.0
1782,andalucia,cadiz,chipiona,11016000100,100.0
1783,andalucia,cadiz,espera,11017000100,70.0
1784,andalucia,cadiz,gastor ,11018000100,58.0
1785,andalucia,cadiz,grazalema,11019000100,55.83
1786,andalucia,cadiz,jerez de la frontera,11020000100,59.26
1787,andalucia,cadiz,jimena de la frontera,11021000100,92.5
1788,andalucia,cadiz,linea de la concepcion ,11022000100,87.5
1789,andalucia,cadiz,medina-sidonia,11023000100,44.75
1790,andalucia,cadiz,olvera,11024000400,100.0
1791,andalucia,cadiz,paterna de rivera,11025000100,100.0
1792,andalucia,cadiz,prado del rey,11026000100,100.0
1793,andalucia,cadiz,puerto de santa maria ,11027001400,90.0
1794,andalucia,cadiz,puerto real,11028000100,67.95
1795,andalucia,cadiz,puerto serrano,11029000100,47.5
1796,andalucia,cadiz,rota,11030000100,75.71
1797,andalucia,cadiz,san fernando,11031000100,85.0
1798,andalucia,cadiz,sanlucar de barrameda,11032000100,90.0
1799,andalucia,cadiz,san roque,11033000100,88.89
1800,andalucia,cadiz,setenil de las bodegas,11034000100,82.5
1801,andalucia,cadiz,tarifa,11035000100,56.07
1802,andalucia,cadiz,torre alhaquime,11036000100,57.5
1803,andalucia,cadiz,trebujena,11037000100,80.0
1804,andalucia,cadiz,ubrique,11038000100,100.0
1805,andalucia,cadiz,vejer de la frontera,11039000100,52.5
1806,andalucia,cadiz,villaluenga del rosario,11040000100,80.0
1807,andalucia,cadiz,villamartin,11041000100,82.5
1808,andalucia,cadiz,zahara,11042000100,54.38
1809,andalucia,cadiz,benalup-casas viejas,11901000100,62.5
1810,andalucia,cadiz,san jose del valle,11902000100,48.57
1811,comunitat valenciana,castellon/castello,atzeneta del maestrat,12001000100,55.63
1812,comunitat valenciana,castellon/castello,ain,12002000100,42.5
1813,comunitat valenciana,castellon/castello,albocasser,12003000100,46.67
1814,comunitat valenciana,castellon/castello,alcala de xivert,12004000100,90.0
1815,comunitat valenciana,castellon/castello,alcora ,12005000100,63.75
1816,comunitat valenciana,castellon/castello,alcudia de veo,12006000100,39.17
1817,comunitat valenciana,castellon/castello,alfondeguilla,12007000100,45.0
1818,comunitat valenciana,castellon/castello,algimia de almonacid,12008000100,47.5
1819,comunitat valenciana,castellon/castello,almazora/almassora,12009000100,76.0
1820,comunitat valenciana,castellon/castello,almedijar,12010000100,22.5
1821,comunitat valenciana,castellon/castello,almenara,12011000100,80.0
1822,comunitat valenciana,castellon/castello,altura,12012000100,43.33
1823,comunitat valenciana,castellon/castello,aranuel,12013000100,41.25
1824,comunitat valenciana,castellon/castello,ares del maestrat,12014000100,34.5
1825,comunitat valenciana,castellon/castello,argelita,12015000100,22.5
1826,comunitat valenciana,castellon/castello,artana,12016000100,70.0
1827,comunitat valenciana,castellon/castello,ayodar,12017000100,47.5
1828,comunitat valenciana,castellon/castello,azuebar,12018000100,42.5
1829,comunitat valenciana,castellon/castello,barracas,12020000100,67.5
1830,comunitat valenciana,castellon/castello,betxi,12021000100,100.0
1831,comunitat valenciana,castellon/castello,bejis,12022000100,42.92
1832,comunitat valenciana,castellon/castello,benafer,12024000100,70.0
1833,comunitat valenciana,castellon/castello,benafigos,12025000100,47.5
1834,comunitat valenciana,castellon/castello,benassal,12026000200,65.0
1835,comunitat valenciana,castellon/castello,benicarlo,12027000100,100.0
1836,comunitat valenciana,castellon/castello,benicasim/benicassim,12028000100,81.25
1837,comunitat valenciana,castellon/castello,benlloch,12029000200,65.0
1838,comunitat valenciana,castellon/castello,borriol,12031000100,70.0
1839,comunitat valenciana,castellon/castello,borriana/burriana,12032000100,90.0
1840,comunitat valenciana,castellon/castello,cabanes,12033000100,57.67
1841,comunitat valenciana,castellon/castello,calig,12034000100,70.0
1842,comunitat valenciana,castellon/castello,canet lo roig,12036000100,67.5
1843,comunitat valenciana,castellon/castello,castell de cabres,12037000100,50.0
1844,comunitat valenciana,castellon/castello,castellfort,12038000100,70.0
1845,comunitat valenciana,castellon/castello,castellnovo,12039000100,70.0
1846,comunitat valenciana,castellon/castello,castellon de la plana/castello de la plana,12040000100,50.0
1847,comunitat valenciana,castellon/castello,castillo de villamalefa,12041000100,12.86
1848,comunitat valenciana,castellon/castello,cati,12042000100,48.64
1849,comunitat valenciana,castellon/castello,caudiel,12043000100,70.0
1850,comunitat valenciana,castellon/castello,cervera del maestre,12044000100,45.0
1851,comunitat valenciana,castellon/castello,cinctorres,12045000100,57.5
1852,comunitat valenciana,castellon/castello,cirat,12046000100,55.0
1853,comunitat valenciana,castellon/castello,cortes de arenoso,12048000500,53.75
1854,comunitat valenciana,castellon/castello,costur,12049000100,70.0
1855,comunitat valenciana,castellon/castello,coves de vinroma ,12050000100,49.72
1856,comunitat valenciana,castellon/castello,culla,12051000100,45.0
1857,comunitat valenciana,castellon/castello,xert,12052000100,35.0
1858,comunitat valenciana,castellon/castello,chilches/xilxes,12053000100,65.0
1859,comunitat valenciana,castellon/castello,chodos/xodos,12055000100,10.0
1860,comunitat valenciana,castellon/castello,chovar,12056000100,80.0
1861,comunitat valenciana,castellon/castello,eslida,12057000100,70.0
1862,comunitat valenciana,castellon/castello,espadilla,12058000100,22.5
1863,comunitat valenciana,castellon/castello,fanzara,12059000100,67.5
1864,comunitat valenciana,castellon/castello,figueroles,12060000100,70.0
1865,comunitat valenciana,castellon/castello,forcall,12061000100,45.0
1866,comunitat valenciana,castellon/castello,fuente la reina,12063000100,47.5
1867,comunitat valenciana,castellon/castello,fuentes de ayodar,12064000100,47.5
1868,comunitat valenciana,castellon/castello,gaibiel,12065000100,70.0
1869,comunitat valenciana,castellon/castello,geldo,12067000100,60.0
1870,comunitat valenciana,castellon/castello,herbes,12068000100,12.5
1871,comunitat valenciana,castellon/castello,higueras,12069000100,55.0
1872,comunitat valenciana,castellon/castello,jana ,12070000100,70.0
1873,comunitat valenciana,castellon/castello,jerica,12071000200,63.33
1874,comunitat valenciana,castellon/castello,lucena del cid,12072000100,29.58
1875,comunitat valenciana,castellon/castello,ludiente,12073000100,16.75
1876,comunitat valenciana,castellon/castello,llosa ,12074000100,70.0
1877,comunitat valenciana,castellon/castello,mata de morella ,12075000100,32.5
1878,comunitat valenciana,castellon/castello,matet,12076000100,60.0
1879,comunitat valenciana,castellon/castello,moncofa,12077000100,85.0
1880,comunitat valenciana,castellon/castello,montan,12078000100,67.5
1881,comunitat valenciana,castellon/castello,montanejos,12079000100,70.0
1882,comunitat valenciana,castellon/castello,morella,12080000100,44.38
1883,comunitat valenciana,castellon/castello,navajas,12081000100,60.0
1884,comunitat valenciana,castellon/castello,nules,12082000100,80.0
1885,comunitat valenciana,castellon/castello,olocau del rey,12083000200,14.17
1886,comunitat valenciana,castellon/castello,onda,12084000100,61.83
1887,comunitat valenciana,castellon/castello,oropesa del mar/orpesa,12085000100,57.73
1888,comunitat valenciana,castellon/castello,palanques,12087000300,60.0
1889,comunitat valenciana,castellon/castello,pavias,12088000100,47.5
1890,comunitat valenciana,castellon/castello,peniscola/peniscola,12089000100,70.0
1891,comunitat valenciana,castellon/castello,pina de montalgrao,12090000100,70.0
1892,comunitat valenciana,castellon/castello,portell de morella,12091000400,57.5
1893,comunitat valenciana,castellon/castello,puebla de arenoso,12092000200,35.0
1894,comunitat valenciana,castellon/castello,pobla de benifassa ,12093000100,10.28
1895,comunitat valenciana,castellon/castello,pobla tornesa ,12094000100,70.0
1896,comunitat valenciana,castellon/castello,ribesalbes,12095000100,70.0
1897,comunitat valenciana,castellon/castello,rossell,12096000100,63.33
1898,comunitat valenciana,castellon/castello,sacanet,12097000100,30.0
1899,comunitat valenciana,castellon/castello,salzadella ,12098000100,26.25
1900,comunitat valenciana,castellon/castello,sant jordi/san jorge,12099000100,70.0
1901,comunitat valenciana,castellon/castello,sant mateu,12100000100,100.0
1902,comunitat valenciana,castellon/castello,san rafael del rio,12101000100,60.0
1903,comunitat valenciana,castellon/castello,santa magdalena de pulpis,12102000200,70.0
1904,comunitat valenciana,castellon/castello,"serratella, la",12103000400,10.0
1905,comunitat valenciana,castellon/castello,segorbe,12104000100,69.0
1906,comunitat valenciana,castellon/castello,sierra engarceran,12105000600,50.28
1907,comunitat valenciana,castellon/castello,soneja,12106000100,70.0
1908,comunitat valenciana,castellon/castello,sot de ferrer,12107000100,47.5
1909,comunitat valenciana,castellon/castello,sueras/suera,12108000100,32.5
1910,comunitat valenciana,castellon/castello,tales,12109000100,47.5
1911,comunitat valenciana,castellon/castello,teresa,12110000100,57.5
1912,comunitat valenciana,castellon/castello,tirig,12111000100,20.0
1913,comunitat valenciana,castellon/castello,todolella,12112000100,23.75
1914,comunitat valenciana,castellon/castello,toga,12113000100,32.5
1915,comunitat valenciana,castellon/castello,toras,12114000100,47.5
1916,comunitat valenciana,castellon/castello,toro ,12115000100,22.5
1917,comunitat valenciana,castellon/castello,torralba del pinar,12116000100,47.5
1918,comunitat valenciana,castellon/castello,torreblanca,12117000300,70.0
1919,comunitat valenciana,castellon/castello,torrechiva,12118000100,70.0
1920,comunitat valenciana,castellon/castello,torre d'en besora ,12119000100,45.0
1921,comunitat valenciana,castellon/castello,torre d'en domenec ,12120000100,70.0
1922,comunitat valenciana,castellon/castello,traiguera,12121000100,63.33
1923,comunitat valenciana,castellon/castello,useras/useres ,12122000800,59.17
1924,comunitat valenciana,castellon/castello,vallat,12123000100,22.5
1925,comunitat valenciana,castellon/castello,vall d'alba,12124000100,58.54
1926,comunitat valenciana,castellon/castello,vall de almonacid,12125000100,45.0
1927,comunitat valenciana,castellon/castello,vall d'uixo ,12126000200,100.0
1928,comunitat valenciana,castellon/castello,vallibona,12127000100,60.0
1929,comunitat valenciana,castellon/castello,vilafames,12128000100,65.0
1930,comunitat valenciana,castellon/castello,villafranca del cid/vilafranca,12129000100,46.67
1931,comunitat valenciana,castellon/castello,villahermosa del rio,12130000100,43.0
1932,comunitat valenciana,castellon/castello,villamalur,12131000100,25.0
1933,comunitat valenciana,castellon/castello,vilanova d'alcolea,12132000200,44.17
