CÓDIGO,DESCRIPCION,LATITUD,LONGITUD,C.P.,POBLACION,PROVINCIA,PAIS,CERCANIAS,FEVE,tiempo de antelacion,Punto de Encuentro,Aparcamiento,Andén,Aseos,Vestíbulo
8223,VIGO URZAIZ,42.2344784,-8.7130987,36201.0,vigo,pontevedra,espana,NO,NO,30 m.,Centro Servicios Cliente,Si,Si,Si,Si
22308,VIGO-GUIXAR,42.239273,-8.715347900000001,36201.0,vigo,pontevedra,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
76002,VILABELLA,41.239553799999996,1.3174915,43886.0,vilabella,tarragona,espana,NO,NO,,,,,,
71709,VILADECANS,41.309595200000004,2.0274561999999996,8840.0,viladecans,barcelona,espana,SI,NO,,,,,,
78609,VILADECAVALLS,41.5650666,1.9534516,8232.0,viladecavalls,barcelona,espana,SI,NO,,,,,,
72204,VILAFRANCA DEL PENEDES,41.342223100000005,1.7067991999999998,8720.0,vilafranca del penedes,barcelona,espana,SI,NO,,,,,,
23008,VILAGARCIA DE AROUSA,42.6019751,-8.7622662,36600.0,vilagarcia de arousa,pontevedra,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
79311,VILAJUIGA,42.3256095,3.0873849,17493.0,vilajuiga,girona,espana,NO,NO,,,,,,
79308,VILAMALLA,42.2163229,2.9778522,17469.0,vilamalla,girona,espana,NO,NO,,,,,,
20212,VILAMARTIN DE VALDEORRAS,42.411571200000004,-7.0614419999999996,32340.0,vilamartin de valdeorras,ourense,espana,NO,NO,,,,,,
71700,VILANOVA I LA GELTRU,41.220166799999994,1.7305269,8800.0,vilanova i la geltru,barcelona,espana,SI,NO,,,,,,
65208,VILA-REAL,39.9322174,-0.09732139999999999,12540.0,vila-real,castellon/castello,espana,SI,NO,,,,,,
71401,VILA-SECA,41.1128032,1.1503332,43480.0,vila-seca,tarragona,espana,NO,NO,,,,,,
79410,VILASSAR DE MAR,41.5005719,2.3897035,8340.0,vilassar de mar,barcelona,espana,SI,NO,,,,,,
5199,VILAVEDELLE,43.491186,-7.036008,33778.0,castropol,asturias,espana,NO,SI,,,,,,
73009,VILAVERD,41.33760039999999,1.1764993000000001,43490.0,vilaverd,tarragona,espana,NO,NO,,,,,,
50207,VILCHES,38.2156965,-3.5175129999999997,23220.0,vilches,jaen,espana,NO,NO,,,,,,
50407,VILLA DEL RIO,37.981429399999996,-4.2838235000000005,14640.0,villa del rio,cordoba,espana,NO,NO,,,,,,
5796,VILLA ROMANA,42.629111,-5.561338,24193.0,villaquilambre,leon,espana,NO,SI,,,,,,
20008,VILLABANTE,42.4645614,-5.838888400000001,24393.0,santa marina del rey,leon,espana,NO,NO,,,,,,
15301,VILLABONA DE ASTURIAS,43.461507,-5.826395,33422.0,llanera,asturias,espana,SI,NO,,,,,,
15305,VILLABONA TABLADIELLO,43.474154999999996,-5.800039,33422.0,llanera,asturias,espana,SI,NO,,,,,,
60300,VILLACAÑAS,39.6219519,-3.3301227999999994,45860.0,villacanas,toledo,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
15007,VILLADA,42.245234100000005,-4.9705373,34340.0,villada,palencia,espana,NO,NO,,,,,,
5247,VILLADEMAR,43.557065,-6.155476999999999,33159.0,cudillero,asturias,espana,NO,SI,,,,,,
20203,VILLADEPALOS,42.5368908,-6.751069,24565.0,carracedelo,leon,espana,NO,NO,,,,,,
67014,VILLADOZ,41.1655526,-1.2788559,50490.0,villadoz,zaragoza,espana,NO,NO,,,,,,
40005,VILLAFRANCA DE LOS BARROS,38.5644983,-6.352061900000001,6220.0,villafranca de los barros,badajoz,espana,NO,NO,,,,,,
80115,VILLAFRANCA DE NAVARRA,42.28074,-1.7456041000000002,31330.0,villafranca,navarra,espana,NO,NO,,,,,,
67103,VILLAFRANCA DEL CAMPO,40.684065000000004,-1.3578996,44394.0,villafranca del campo,teruel,espana,NO,NO,,,,,,
67016,VILLAHERMOSA,41.1085134,-1.2398555,44494.0,villahermosa del campo,teruel,espana,NO,NO,,,,,,
5561,VILLAHORMES,43.442037,-4.903776000000001,33593.0,llanes,asturias,espana,NO,SI,,,,,,
10200,VILLALBA DE GUADARRAMA,40.626521999999994,-4.00812,28400.0,collado villalba,madrid,espana,SI,NO,12 H.,Venta de Billetes,Si,Si,No,Si
16401,VILLALEGRE,43.540043,-5.902234,33406.0,aviles,asturias,espana,SI,NO,,,,,,
15123,VILLALLANA,43.183842,-5.814652,33695.0,lena,asturias,espana,SI,NO,,,,,,
15112,VILLAMANIN,42.9367014,-5.6576851999999995,24680.0,villamanin,leon,espana,NO,NO,,,,,,
5535,VILLAMAYOR,43.363165,-5.302573000000001,33583.0,teverga,asturias,espana,NO,SI,,,,,,
74216,VILLANUA-LETRANZ,42.6890585,-0.5234694999999999,22870.0,villanua,huesca,espana,NO,NO,,,,,,
37704,VILLANUEVA DE CORDOBA,38.2551693,-4.5709044,14440.0,villanueva de cordoba,cordoba,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
78005,VILLANUEVA DE GALLEGO,41.7656646,-0.822169,50830.0,villanueva de gallego,zaragoza,espana,NO,NO,,,,,,
37406,VILLANUEVA DE LA SERENA,38.96878220000001,-5.7963912,6700.0,villanueva de la serena,badajoz,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
43003,VILLANUEVA DEL ARISCAL Y OLIVARES,37.407108,-6.148173,41808.0,olivares,sevilla,espana,SI,NO,,,,,,
40119,VILLANUEVA DEL RIO-MINAS,37.661564,-5.712181,41350.0,villanueva del rio y minas,sevilla,espana,SI,NO,,,,,,
5279,VILLAPEDRE,43.546723,-6.6458699999999995,33793.0,navia,asturias,espana,NO,SI,,,,,,
5777,VILLAQUILAMBRE,42.646886,-5.554037,24193.0,villaquilambre,leon,espana,NO,SI,,,,,,
11009,VILLAQUIRAN,42.2156539,-3.9995055,9118.0,villaquiran de los infantes,burgos,espana,NO,NO,,,,,,
34011,VILLAR DE GALLIMAZO,40.952034999999995,-5.295995099999999,37320.0,villar de gallimazo,salamanca,espana,NO,NO,,,,,,
43012,VILLARRASA,37.387013399999994,-6.5988240000000005,21850.0,villarrasa,huelva,espana,NO,NO,,,,,,
67013,VILLARREAL DE HUERVA,41.1963733,-1.2871356000000003,50490.0,villarreal de huerva,zaragoza,espana,NO,NO,,,,,,
60500,VILLARROBLEDO,39.2608516,-2.5985537,2600.0,villarrobledo,albacete,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
66004,VILLARRUBIA DE SANTIAGO,39.9662691,-3.367264,45360.0,villarrubia de santiago,toledo,espana,NO,NO,,,,,,
60203,VILLASEQUILLA,39.8794911,-3.7285349,45740.0,villasequilla,toledo,espana,NO,NO,12 H.,Venta de Billetes,Si,No,No,Si
5785,VILLASINTA,42.657554,-5.549298,24193.0,villaquilambre,leon,espana,NO,SI,,,,,,
5673,VILLAVERDE  DE PONTONES,43.411322,-3.703643,39793.0,ribamontan al monte,cantabria,espana,NO,SI,,,,,,
37001,VILLAVERDE ALTO,40.341621999999994,-3.712565,28021.0,madrid,madrid,espana,SI,NO,,,,,,
60100,VILLAVERDE BAJO,40.35553970000001,-3.6832513999999996,28021.0,madrid,madrid,espana,SI,NO,,,,,,
5493,VILLAVERDE DE TRUCIOS,43.241263000000004,-3.2505990000000002,48879.0,trucios-turtzioz,bizkaia,espana,NO,SI,,,,,,
5751,VILLAVERDE TARILONTE,42.818521000000004,-4.685757,34869.0,santibanez de la pena,palencia,espana,NO,SI,,,,,,
60902,VILLENA,38.631817,-0.867668,3400.0,villena,alicante/alacant,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
3309,VILLENA ALTA VELOCIDAD,38.584608200000005,-0.8734736999999999,3400.0,villena,alicante/alacant,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
66109,VILLORA,39.746866100000005,-1.6108997999999999,16371.0,villora,cuenca,espana,NO,NO,,,,,,
73006,VIMBODI I POBLET,41.402695200000004,1.0459896,43430.0,vimbodi i poblet,tarragona,espana,NO,NO,,,,,,
73005,VINAIXA,41.425124600000004,0.9704029000000001,25440.0,vinaixa,lleida,espana,NO,NO,,,,,,
65312,VINAROS,40.471654799999996,0.4556807,12500.0,vinaros,castellon/castello,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
14236,VIOÑO,43.36063,-3.964785,39479.0,pielagos,cantabria,espana,SI,NO,,,,,,
5633,VIRGEN DE LA PEÑA,43.323142,-4.193684999999999,39509.0,cabezon de la sal,cantabria,espana,NO,SI,,,,,,
51110,VIRGEN DEL ROCIO,37.362889,-5.976287,41013.0,sevilla,sevilla,espana,SI,NO,,,,,,
5104,VIRXE DO MAR,43.496509,-8.204875999999999,15570.0,naron,"coruna, a",espana,NO,SI,,,,,,
5955,VISTA ALEGRE,37.609294,-0.9441790000000001,30399.0,cartagena,murcia,espana,NO,SI,,,,,,
11208,VITORIA/GASTEIZ,42.8415284,-2.6726651,1005.0,vitoria-gasteiz,araba/alava,espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
5155,VIVEIRO,43.6569,-7.6003300000000005,27869.0,viveiro,lugo,espana,NO,SI,,,,,,
5156,VIVEIRO-APEADERO,43.663107000000004,-7.592084,27869.0,viveiro,lugo,espana,NO,SI,,,,,,
64100,XATIVA,38.991833299999996,-0.5253741999999999,46800.0,xativa,valencia/valencia,espana,SI,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
69107,XERACO,39.0262924,-0.21462579999999998,46770.0,xeraco,valencia/valencia,espana,SI,NO,,,,,,
66214,XIRIVELLA-ALQUERIES,39.4597864,-0.4473898,46950.0,xirivella,valencia/valencia,espana,SI,NO,,,,,,
69200,XIRIVELLA-L'ALTER,39.4639487,-0.420941,46950.0,xirivella,valencia/valencia,espana,SI,NO,,,,,,
5208,XIVARES,43.565927,-5.7287230000000005,33492.0,carreno,asturias,espana,NO,SI,,,,,,
5410,XIXUN,43.370778,-5.69338,33937.0,siero,asturias,espana,NO,SI,,,,,,
5161,XOVE,43.681138,-7.495251,27878.0,xove,lugo,espana,NO,SI,,,,,,
5159,XOVE-POBO,43.683567,-7.510921000000001,27878.0,xove,lugo,espana,NO,SI,,,,,,
5157,XUANCES,43.687991,-7.553903999999999,27877.0,xove,lugo,espana,NO,SI,,,,,,
5107,XUVIA,43.517113,-8.161322,15570.0,naron,"coruna, a",espana,NO,SI,,,,,,
66108,YEMEDA-CARDENETE,39.7509195,-1.6818789,16373.0,yemeda,cuenca,espana,NO,NO,,,,,,
5762,YUGUEROS,42.809816999999995,-5.180063,24879.0,"ercina, la",leon,espana,NO,SI,,,,,,
70202,YUNQUERA DE HENARES,40.747036,-3.163145,19210.0,yunquera de henares,guadalajara,espana,NO,NO,,,,,,
13205,ZABALBURU,43.256002,-2.932707,48003.0,bilbao,bizkaia,espana,SI,NO,,,,,,
40100,ZAFRA,38.413847100000005,-6.405396,6300.0,zafra,badajoz,espana,NO,NO,,,,,,
40008,ZAFRA FERIA,38.4243825,-6.409989700000001,6300.0,zafra,badajoz,espana,NO,NO,,,,,,
5475,ZALLA,43.212796999999995,-3.133284,48860.0,zalla,bizkaia,espana,NO,SI,,,,,,
30200,ZAMORA,41.515937,-5.7397167,49004.0,zamora,zamora,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
5215,ZANZABORNIN,43.568952,-5.825339,33449.0,carreno,asturias,espana,NO,SI,,,,,,
70806,ZARAGOZA-EL PORTILLO,41.6528,-0.895789,50010.0,zaragoza,zaragoza,espana,SI,NO,,,,,,
70807,ZARAGOZA-GOYA,41.643834000000005,-0.891281,50006.0,zaragoza,zaragoza,espana,SI,NO,,,,,,
71100,MIRAFLORES,41.6378,-0.877408,50013.0,zaragoza,zaragoza,espana,SI,NO,,,,,,
5463,ZARAMILLO,43.23339,-3.015996,48820.0,guenes,bizkaia,espana,NO,SI,,,,,,
10204,ZARZALEJO,40.5388169,-4.1580731,28293.0,zarzalejo,madrid,espana,NO,NO,,,,,,
35009,ZARZAQUEMADA,40.3409732,-3.7482259,28915.0,leganes,madrid,espana,SI,NO,,,,,,
13304,ZORROTZA,43.277769,-2.972302,48013.0,bilbao,bizkaia,espana,SI,NO,,,,,,
5457,ZORROTZA-ZORROZGOITI,43.274109,-2.9740729999999997,48013.0,bilbao,bizkaia,espana,NO,SI,,,,,,
78100,ZUERA,41.877288799999995,-0.7641418000000001,50800.0,zuera,zaragoza,espana,NO,NO,,,,,,
11400,ZUMARRAGA,43.087243,-2.319914,20700.0,zumarraga,gipuzkoa,espana,SI,NO,,,,,,
14215,ZURITA,43.347705,-3.9910099999999997,39479.0,pielagos,cantabria,espana,SI,NO,,,,,,
